table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 148,Tenure,ONLINE Fieldwork: 11th to 13th September 2020,Owned with a mortgage or loan,602,308,294,94,72,138,138,131,76,26,207,177,129,89,53,25,69,47,59,51,28,52,61,81,50,26,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 148,Tenure,ONLINE Fieldwork: 11th to 13th September 2020,NET: Renters,693,315,378,110,105,152,141,138,70,83,124,178,121,270,58,29,62,60,57,41,36,62,126,88,58,16,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 148,Tenure,ONLINE Fieldwork: 11th to 13th September 2020,NET: Rent from Council/ Housing Association,415,181,233,63,58,65,68,95,54,70,57,86,76,197,43,18,28,43,38,25,24,46,67,49,27,7,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 148,Tenure,ONLINE Fieldwork: 11th to 13th September 2020,Rented from the council,273,121,152,43,40,40,37,69,36,47,38,54,48,133,27,10,13,33,26,16,20,36,45,24,18,5,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 148,Tenure,ONLINE Fieldwork: 11th to 13th September 2020,Rented from a housing association,142,61,81,19,19,25,31,26,18,23,19,32,28,63,17,8,15,10,12,9,4,10,22,24,9,2,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 148,Tenure,ONLINE Fieldwork: 11th to 13th September 2020,Rented from someone else,278,133,145,47,47,86,73,43,16,13,67,92,45,74,15,11,34,17,19,16,12,16,60,39,31,9,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 148,Tenure,ONLINE Fieldwork: 11th to 13th September 2020,Weighted base,2098,1026,1072,289,249,350,325,361,302,471,570,592,426,510,175,83*,232,171,183,151,100*,197,277,287,179,63*,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 148,Tenure,ONLINE Fieldwork: 11th to 13th September 2020,Rent free,45,21,24,28,27,9,1,3,2,1,18,11,7,10,5,1,5,3,3,1,4,1,12,7,4,-,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 88,Tenure,ONLINE Fieldwork: 17th to 19th April 2020,Unweighted base,2136,1106,1030,299,268,338,352,370,311,466,629,639,307,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 88,Tenure,ONLINE Fieldwork: 17th to 19th April 2020,Weighted base,2136,1045,1091,295,268,357,331,367,308,479,581,602,434,519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 88,Tenure,ONLINE Fieldwork: 17th to 19th April 2020,NET: Homeowners,1384,681,703,184,164,176,190,226,209,398,454,414,273,243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 88,Tenure,ONLINE Fieldwork: 17th to 19th April 2020,Owned outright without mortgage,771,390,381,56,51,46,41,108,149,371,242,236,136,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 88,Tenure,ONLINE Fieldwork: 17th to 19th April 2020,Owned with a mortgage or loan,613,292,322,128,113,130,149,118,60,27,211,178,136,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 88,Tenure,ONLINE Fieldwork: 17th to 19th April 2020,NET: Renters,723,354,369,94,87,176,139,141,97,77,117,183,153,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 88,Tenure,ONLINE Fieldwork: 17th to 19th April 2020,NET: Rent from Council/ Housing Association,424,206,218,40,34,93,74,92,72,53,52,85,95,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 88,Tenure,ONLINE Fieldwork: 17th to 19th April 2020,Rented from the council,278,142,136,22,16,69,45,63,50,28,30,54,71,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
