table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 124,Social Grade,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,2119,1036,1083,292,253,354,328,364,305,475,576,597,430,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Social Grade,ONLINE Fieldwork: 29th to 31st May 2020,A,131,74,57,29,22,21,14,10,20,37,131,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Social Grade,ONLINE Fieldwork: 29th to 31st May 2020,B,445,259,186,71,61,67,64,56,56,131,445,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Social Grade,ONLINE Fieldwork: 29th to 31st May 2020,C1,597,274,324,95,83,100,93,101,85,124,-,597,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Social Grade,ONLINE Fieldwork: 29th to 31st May 2020,C2,430,209,221,46,42,88,69,84,69,75,-,-,430,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Social Grade,ONLINE Fieldwork: 29th to 31st May 2020,D,260,113,147,41,37,48,50,57,31,32,-,-,-,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Social Grade,ONLINE Fieldwork: 29th to 31st May 2020,E,255,107,148,10,8,29,39,57,44,76,-,-,-,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Social Grade,ONLINE Fieldwork: 29th to 31st May 2020,NET: AB,576,333,243,101,83,88,78,66,77,168,576,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Social Grade,ONLINE Fieldwork: 29th to 31st May 2020,NET: ABC1,1174,607,567,196,166,188,171,167,161,291,576,597,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Social Grade,ONLINE Fieldwork: 29th to 31st May 2020,NET: C2DE,945,429,516,97,86,166,158,198,144,184,-,-,430,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 124,Social Grade,ONLINE Fieldwork: 29th to 31st May 2020,NET: DE,515,220,295,51,45,77,89,114,75,109,-,-,-,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 368,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,1038,1055,264,232,340,332,333,308,516,585,546,430,532,195,78,247,150,170,165,105,217,289,243,173,61,,341,911,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 368,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,1023,1070,289,247,349,324,360,301,469,569,590,425,509,175,83*,231,171,183,150,99*,197,276,286,179,63*,,330,849,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 368,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,A,159,79,80,28,28,24,22,19,17,50,159,-,-,-,11,7,13,11,10,9,5,18,24,25,20,6,,20,65,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 368,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,B,410,213,197,82,69,65,54,57,57,96,410,-,-,-,32,15,44,30,27,30,16,41,65,56,41,13,,84,158,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 368,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,C1,590,282,308,93,76,123,89,103,83,100,-,590,-,-,54,29,50,46,50,46,26,46,90,82,54,18,,146,255,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 368,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,C2,425,224,201,37,31,68,77,75,68,100,-,-,425,-,33,16,56,32,49,23,20,45,45,59,36,11,,45,216,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 368,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,D,242,122,120,22,19,48,42,46,42,41,-,-,-,242,22,10,29,31,19,20,15,22,25,30,13,7,,32,136,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 368,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,E,267,104,163,27,24,21,41,61,35,82,-,-,-,267,22,7,39,20,28,22,18,26,27,35,16,8,,2,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 368,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,NET: AB,569,292,277,110,97,89,76,75,73,146,569,-,-,-,43,22,58,40,37,40,21,59,89,81,61,19,,105,223,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 368,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,NET: ABC1,1159,574,586,203,173,212,165,178,156,245,569,590,-,-,97,51,108,86,87,85,47,105,179,163,115,37,,251,478,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 368,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,NET: C2DE,934,450,484,86,74,137,159,182,145,224,-,-,425,509,78,32,124,84,96,65,52,92,97,124,64,26,,79,370,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 368,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,1023,1070,289,247,349,324,360,301,469,569,590,425,509,175,83*,231,171,183,150,99*,197,276,286,179,63*,,330,849,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 368,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,NET: DE,509,226,283,49,43,70,83,107,78,123,-,-,-,509,44,16,68,52,47,42,32,48,52,64,28,15,,34,154,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 369,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761,1021,1578,636,720,808,178,613,163,163,562,625,1859,35,687,244,99,834,656,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 369,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752,1015,1563,620,724,814,182,617,156,163,565,620,1854,32*,682,244,99*,808,672,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 369,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,A,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,89,129,63,61,72,10,48,21,16,50,49,152,2,52,26,7,76,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 369,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,B,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357,175,329,167,180,166,42,113,49,45,126,141,377,6,125,77,27,200,119,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 369,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,C1,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497,270,460,173,198,229,55,155,43,39,170,173,528,8,183,84,18,227,204,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 369,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,C2,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,221,307,106,146,166,38,130,25,24,104,118,368,8,146,20,27,154,108,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 369,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,D,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,127,166,49,61,86,11,83,9,20,48,62,207,3,87,19,8,79,83,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 369,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,E,267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,133,172,62,78,95,25,88,10,18,67,78,222,5,89,19,12,73,116,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 369,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,NET: AB,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503,264,458,230,241,238,52,161,70,61,176,190,529,8,177,102,34,276,162,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 369,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,NET: ABC1,1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001,534,918,403,439,467,107,315,113,101,346,363,1057,16,360,186,52,502,366,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 369,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752,1015,1563,620,724,814,182,617,156,163,565,620,1854,32*,682,244,99*,808,672,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 369,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,NET: C2DE,934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752,481,645,217,285,347,75,302,44,62,219,258,797,16,322,58,48,306,307,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 369,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,NET: DE,509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,260,338,111,139,181,36,171,19,38,115,140,429,8,176,38,20,152,198,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 370,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,168,145,133,273,124,105,691,785,691,450,1682,479,1876,1969,2019,2092,-,,,,,,,,,
Table 370,Social Grade,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,164,140,129,267,117,101*,686,780,697,443,1670,478,1876,1974,2021,2092,-**,,,,,,,,,
