table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 365,Age,ONLINE Fieldwork: 22nd to 24th May 2020,Average age,47.03,47.73,46.37,20.89,21.63,29.83,39.25,49.71,59.75,71.11,46.31,44.23,48.97,49.48,47.36,48.6,47.67,46.44,45.82,47.06,48.94,49.3,44.94,45.51,48.4,48.97,,40.14,42.4,40.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 366,Age,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761,1021,1578,636,720,808,178,613,163,163,562,625,1859,35,687,244,99,834,656,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 366,Age,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752,1015,1563,620,724,814,182,617,156,163,565,620,1854,32*,682,244,99*,808,672,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 366,Age,ONLINE Fieldwork: 22nd to 24th May 2020,16-17,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12,29,11,16,16,7,5,2,-,13,15,33,-,8,4,5,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 366,Age,ONLINE Fieldwork: 22nd to 24th May 2020,18-24,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,95,178,52,81,127,31,87,19,22,69,80,210,1,56,57,14,113,83,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 366,Age,ONLINE Fieldwork: 22nd to 24th May 2020,25-34,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,138,232,76,103,174,50,130,35,36,106,109,281,3,75,56,20,139,118,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 366,Age,ONLINE Fieldwork: 22nd to 24th May 2020,35-44,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,152,222,96,132,159,41,115,35,36,98,100,276,7,81,40,16,121,96,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 366,Age,ONLINE Fieldwork: 22nd to 24th May 2020,45-54,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,202,263,101,124,143,18,118,21,19,100,109,328,8,109,39,16,118,120,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 366,Age,ONLINE Fieldwork: 22nd to 24th May 2020,55-64,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253,154,240,102,104,86,17,64,19,22,82,80,276,4,130,23,12,117,94,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 366,Age,ONLINE Fieldwork: 22nd to 24th May 2020,65+,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,263,399,182,165,110,17,98,26,28,97,127,449,10,222,25,17,182,144,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 366,Age,ONLINE Fieldwork: 22nd to 24th May 2020,NET: 18-34,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,233,411,128,184,301,80,217,54,58,175,189,491,4,131,113,34,251,201,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 366,Age,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752,1015,1563,620,724,814,182,617,156,163,565,620,1854,32*,682,244,99*,808,672,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 366,Age,ONLINE Fieldwork: 22nd to 24th May 2020,NET: 35-54,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566,354,485,197,256,302,59,232,55,55,198,209,604,15,191,79,31,239,216,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 366,Age,ONLINE Fieldwork: 22nd to 24th May 2020,NET: 55+,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686,417,638,284,269,196,35,162,45,50,179,207,725,14,352,48,29,299,238,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 366,Age,ONLINE Fieldwork: 22nd to 24th May 2020,Average age,47.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.08,49.58,48.48,50.59,47.51,42.23,38.38,43.75,43.62,44.04,45.06,45.83,48.06,53.6,52.51,39.24,43.51,46.22,46.55,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 367,Age,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,168,145,133,273,124,105,691,785,691,450,1682,479,1876,1969,2019,2092,-,,,,,,,,,
Table 367,Age,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,164,140,129,267,117,101*,686,780,697,443,1670,478,1876,1974,2021,2092,-**,,,,,,,,,
Table 367,Age,ONLINE Fieldwork: 22nd to 24th May 2020,16-17,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,11,5,4,11,5,3,17,13,20,6,35,11,34,42,42,42,-,,,,,,,,,
Table 367,Age,ONLINE Fieldwork: 22nd to 24th May 2020,18-24,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,35,29,24,33,17,19,105,91,100,53,178,62,216,230,232,247,-,,,,,,,,,
Table 367,Age,ONLINE Fieldwork: 22nd to 24th May 2020,25-34,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,27,33,24,40,22,25,113,150,148,95,253,98,313,320,330,349,-,,,,,,,,,
Table 367,Age,ONLINE Fieldwork: 22nd to 24th May 2020,35-44,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,20,17,12,37,19,10,103,113,114,64,246,89,277,297,309,324,-,,,,,,,,,
Table 367,Age,ONLINE Fieldwork: 22nd to 24th May 2020,45-54,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,18,17,18,39,12,9,98,133,114,69,294,74,334,345,354,360,-,,,,,,,,,
Table 367,Age,ONLINE Fieldwork: 22nd to 24th May 2020,55-64,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,15,14,15,39,15,16,104,98,69,56,250,53,268,287,293,300,-,,,,,,,,,
Table 367,Age,ONLINE Fieldwork: 22nd to 24th May 2020,65+,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,38,24,33,68,27,19,145,182,132,100,413,91,433,453,462,469,-,,,,,,,,,
Table 367,Age,ONLINE Fieldwork: 22nd to 24th May 2020,NET: 18-34,597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,62,62,48,73,38,44,219,241,248,148,431,160,530,551,562,597,-,,,,,,,,,
Table 367,Age,ONLINE Fieldwork: 22nd to 24th May 2020,NET: 35-54,684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,38,34,30,76,32,19,201,246,228,133,541,163,610,642,663,684,-,,,,,,,,,
Table 367,Age,ONLINE Fieldwork: 22nd to 24th May 2020,NET: 55+,770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,53,38,48,107,42,35,249,280,201,156,662,144,701,740,754,769,-,,,,,,,,,
Table 367,Age,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,164,140,129,267,117,101*,686,780,697,443,1670,478,1876,1974,2021,2092,-**,,,,,,,,,
Table 367,Age,ONLINE Fieldwork: 22nd to 24th May 2020,Average age,47.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.31,42.85,41.43,45.54,47.53,45.04,43.13,45.59,46.88,43.93,46.37,48.32,44.46,47.42,47.3,47.29,47.03,-,,,,,,,,,
Table 85,Age,ONLINE Fieldwork: 3rd to 5th April 2020,Unweighted base,2125,1067,1058,274,243,347,295,365,334,510,516,606,460,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Age,ONLINE Fieldwork: 3rd to 5th April 2020,Weighted base,2125,1039,1086,293,259,354,329,365,306,477,578,599,431,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Age,ONLINE Fieldwork: 3rd to 5th April 2020,16-17,34,10,24,34,-,-,-,-,-,-,11,13,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Age,ONLINE Fieldwork: 3rd to 5th April 2020,18-24,259,117,142,259,259,-,-,-,-,-,88,91,33,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Age,ONLINE Fieldwork: 3rd to 5th April 2020,25-34,354,198,156,-,-,354,-,-,-,-,110,103,72,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Age,ONLINE Fieldwork: 3rd to 5th April 2020,35-44,329,173,156,-,-,-,329,-,-,-,94,93,69,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Age,ONLINE Fieldwork: 3rd to 5th April 2020,45-54,365,183,182,-,-,-,-,365,-,-,68,89,98,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Age,ONLINE Fieldwork: 3rd to 5th April 2020,55-64,306,143,163,-,-,-,-,-,306,-,69,77,64,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Age,ONLINE Fieldwork: 3rd to 5th April 2020,65+,477,215,262,-,-,-,-,-,-,477,138,134,92,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Age,ONLINE Fieldwork: 3rd to 5th April 2020,NET: 18-34,613,315,298,259,259,354,-,-,-,-,198,194,105,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Age,ONLINE Fieldwork: 3rd to 5th April 2020,NET: 35-54,694,356,338,-,-,-,329,365,-,-,162,182,167,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Age,ONLINE Fieldwork: 3rd to 5th April 2020,NET: 55+,783,358,425,-,-,-,-,-,306,477,207,211,155,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Age,ONLINE Fieldwork: 3rd to 5th April 2020,Weighted base,2125,1039,1086,293,259,354,329,365,306,477,578,599,431,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Age,ONLINE Fieldwork: 3rd to 5th April 2020,Average age,47.14,46.9,47.38,21.16,21.77,29.99,39.47,49.54,59.5,71.38,46,45.88,48.03,49.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Age,ONLINE Fieldwork: 7th to 10th May 2020,Unweighted base,2127,1045,1082,274,243,371,302,348,332,500,694,595,365,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Age,ONLINE Fieldwork: 7th to 10th May 2020,Weighted base,2127,1040,1087,293,254,355,329,366,306,477,579,600,432,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Age,ONLINE Fieldwork: 7th to 10th May 2020,16-17,39,10,29,39,-,-,-,-,-,-,14,11,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Age,ONLINE Fieldwork: 7th to 10th May 2020,18-24,254,96,158,254,254,-,-,-,-,-,79,80,37,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Age,ONLINE Fieldwork: 7th to 10th May 2020,25-34,355,182,172,-,-,355,-,-,-,-,109,112,75,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Age,ONLINE Fieldwork: 7th to 10th May 2020,35-44,329,166,163,-,-,-,329,-,-,-,87,78,76,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Age,ONLINE Fieldwork: 7th to 10th May 2020,45-54,366,184,182,-,-,-,-,366,-,-,71,105,97,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Age,ONLINE Fieldwork: 7th to 10th May 2020,55-64,306,163,144,-,-,-,-,-,306,-,79,72,72,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Age,ONLINE Fieldwork: 7th to 10th May 2020,65+,477,238,239,-,-,-,-,-,-,477,140,143,68,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Age,ONLINE Fieldwork: 7th to 10th May 2020,NET: 18-34,609,279,330,254,254,355,-,-,-,-,188,192,112,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Age,ONLINE Fieldwork: 7th to 10th May 2020,NET: 35-54,695,350,345,-,-,-,329,366,-,-,158,182,173,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Age,ONLINE Fieldwork: 7th to 10th May 2020,NET: 55+,784,401,383,-,-,-,-,-,306,477,219,215,140,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Age,ONLINE Fieldwork: 7th to 10th May 2020,Weighted base,2127,1040,1087,293,254,355,329,366,306,477,579,600,432,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 94,Age,ONLINE Fieldwork: 7th to 10th May 2020,Average age,47.23,48.48,46.04,21.01,21.72,29.82,39.19,49.53,59.61,72.15,46.69,46.68,46.47,49.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,Age,ONLINE Fieldwork: 24th to 26th April 2020,Unweighted base,2106,1041,1065,269,238,331,326,350,327,503,544,621,393,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,Age,ONLINE Fieldwork: 24th to 26th April 2020,Weighted base,2106,1030,1076,291,256,351,326,362,303,472,573,594,427,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,Age,ONLINE Fieldwork: 24th to 26th April 2020,16-17,35,11,24,35,-,-,-,-,-,-,15,9,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,Age,ONLINE Fieldwork: 24th to 26th April 2020,18-24,256,112,144,256,256,-,-,-,-,-,95,69,47,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,Age,ONLINE Fieldwork: 24th to 26th April 2020,25-34,351,207,144,-,-,351,-,-,-,-,108,116,71,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,Age,ONLINE Fieldwork: 24th to 26th April 2020,35-44,326,155,171,-,-,-,326,-,-,-,71,91,76,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,Age,ONLINE Fieldwork: 24th to 26th April 2020,45-54,362,181,181,-,-,-,-,362,-,-,48,96,92,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,Age,ONLINE Fieldwork: 24th to 26th April 2020,55-64,303,144,159,-,-,-,-,-,303,-,73,86,52,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,Age,ONLINE Fieldwork: 24th to 26th April 2020,65+,472,220,253,-,-,-,-,-,-,472,163,129,84,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,Age,ONLINE Fieldwork: 24th to 26th April 2020,NET: 18-34,607,319,288,256,256,351,-,-,-,-,203,184,118,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,Age,ONLINE Fieldwork: 24th to 26th April 2020,NET: 35-54,688,336,352,-,-,-,326,362,-,-,119,186,168,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,Age,ONLINE Fieldwork: 24th to 26th April 2020,NET: 55+,776,364,412,-,-,-,-,-,303,472,236,214,136,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,Age,ONLINE Fieldwork: 24th to 26th April 2020,Weighted base,2106,1030,1076,291,256,351,326,362,303,472,573,594,427,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 92,Age,ONLINE Fieldwork: 24th to 26th April 2020,Average age,47.17,46.91,47.43,21.21,21.85,29.81,39.51,49.57,59.75,71.43,46.83,46.5,46.59,48.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,Age,ONLINE Fieldwork: 5th to 11th April 2021,Unweighted base,2121,1075,1046,262,231,362,323,335,342,497,615,578,401,527,184,77,215,161,188,150,131,204,290,276,169,76,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,Age,ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,2121,1037,1084,293,257,354,329,365,305,475,577,598,431,515,177,84*,235,173,185,152,101,200,280,290,181,64*,1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,Age,ONLINE Fieldwork: 5th to 11th April 2021,16-17,36,14,22,36,-,-,-,-,-,-,13,9,6,8,-,1,3,2,2,-,4,3,4,8,7,1,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,Age,ONLINE Fieldwork: 5th to 11th April 2021,18-24,257,113,144,257,257,-,-,-,-,-,96,94,30,36,18,10,22,15,28,18,6,22,45,43,29,*,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,Age,ONLINE Fieldwork: 5th to 11th April 2021,25-34,354,174,180,-,-,354,-,-,-,-,97,116,67,75,36,14,42,31,38,28,9,25,46,52,21,13,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,Age,ONLINE Fieldwork: 5th to 11th April 2021,35-44,329,179,150,-,-,-,329,-,-,-,100,84,76,69,29,7,39,33,18,23,27,30,44,37,28,13,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,Age,ONLINE Fieldwork: 5th to 11th April 2021,45-54,365,199,166,-,-,-,-,365,-,-,65,82,104,113,42,19,35,34,28,20,19,33,35,42,40,16,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,Age,ONLINE Fieldwork: 5th to 11th April 2021,55-64,305,145,161,-,-,-,-,-,305,-,76,70,54,105,22,15,36,27,20,32,13,35,42,39,14,9,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,Age,ONLINE Fieldwork: 5th to 11th April 2021,65+,475,214,261,-,-,-,-,-,-,475,130,143,93,109,29,20,56,30,52,30,23,51,63,69,41,10,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,Age,ONLINE Fieldwork: 5th to 11th April 2021,NET: 18-34,611,287,324,257,257,354,-,-,-,-,193,209,97,111,53,24,64,47,65,46,15,47,91,95,50,14,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,Age,ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,2121,1037,1084,293,257,354,329,365,305,475,577,598,431,515,177,84*,235,173,185,152,101,200,280,290,181,64*,1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,Age,ONLINE Fieldwork: 5th to 11th April 2021,NET: 35-54,693,378,316,-,-,-,329,365,-,-,165,166,180,182,72,26,74,67,46,44,46,63,79,79,68,30,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,Age,ONLINE Fieldwork: 5th to 11th April 2021,NET: 55+,781,359,422,-,-,-,-,-,305,475,206,214,147,214,52,35,93,57,71,63,36,86,105,108,55,19,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 173,Age,ONLINE Fieldwork: 5th to 11th April 2021,Average age,47.19,46.98,47.39,21.1,21.7,29.63,39.91,49.73,59.66,71.38,45.49,45.78,48.24,49.84,46.01,48.19,48.78,46.5,47.49,47.82,48.43,49.76,45.91,45.99,45.73,47.83,47.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 123,Age,ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,2126,1014,1112,222,190,341,393,415,314,441,616,610,426,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 123,Age,ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,2126,1040,1086,293,252,355,329,366,306,477,579,599,432,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 123,Age,ONLINE Fieldwork: 5th to 7th June 2020,16-17,41,13,28,41,-,-,-,-,-,-,16,14,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 123,Age,ONLINE Fieldwork: 5th to 7th June 2020,18-24,252,112,140,252,252,-,-,-,-,-,81,84,36,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 123,Age,ONLINE Fieldwork: 5th to 7th June 2020,25-34,355,152,202,-,-,355,-,-,-,-,69,121,89,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 123,Age,ONLINE Fieldwork: 5th to 7th June 2020,35-44,329,162,167,-,-,-,329,-,-,-,63,93,88,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 123,Age,ONLINE Fieldwork: 5th to 7th June 2020,45-54,366,191,175,-,-,-,-,366,-,-,74,80,91,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 123,Age,ONLINE Fieldwork: 5th to 7th June 2020,55-64,306,163,143,-,-,-,-,-,306,-,81,77,67,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 123,Age,ONLINE Fieldwork: 5th to 7th June 2020,65+,477,246,231,-,-,-,-,-,-,477,195,131,55,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 123,Age,ONLINE Fieldwork: 5th to 7th June 2020,NET: 18-34,607,264,343,252,252,355,-,-,-,-,150,204,125,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 123,Age,ONLINE Fieldwork: 5th to 7th June 2020,NET: 35-54,695,353,342,-,-,-,329,366,-,-,136,173,179,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 123,Age,ONLINE Fieldwork: 5th to 7th June 2020,NET: 55+,783,410,374,-,-,-,-,-,306,477,276,209,122,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 123,Age,ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,2126,1040,1086,293,252,355,329,366,306,477,579,599,432,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 123,Age,ONLINE Fieldwork: 5th to 7th June 2020,Average age,47.18,48.63,45.79,21.05,21.79,29.96,39.41,49.65,59.45,71.63,50.28,45.46,45.16,47.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
