table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 14,Q4a. Types of news/information seen on social media and search engines in last week: Apple iMessage,ONLINE Fieldwork: 9th to 13th April 2020,I don't notice where the information is coming from,1,-,1,1,1,-,-,-,-,-,1,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 15,Q4a. Types of news/information seen on social media and search engines in last week: Apple iMessage,ONLINE Fieldwork: 11th to 13th September 2020,Unweighted base,23,16,7,9,9,5,6,2,-,1,10,4,5,4,1,1,2,-,5,-,-,3,5,3,3,-,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 15,Q4a. Types of news/information seen on social media and search engines in last week: Apple iMessage,ONLINE Fieldwork: 11th to 13th September 2020,Weighted base,24**,15**,9**,10**,10**,5**,5**,2**,-**,1**,11**,3**,5**,5**,1**,1**,2**,-**,5**,-**,-**,3**,4**,3**,4**,-**,23**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 15,Q4a. Types of news/information seen on social media and search engines in last week: Apple iMessage,ONLINE Fieldwork: 11th to 13th September 2020,Opinions from a person you know,10,7,3,3,3,4,3,1,-,-,5,1,-,4,-,1,-,-,3,-,-,1,3,2,-,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 15,Q4a. Types of news/information seen on social media and search engines in last week: Apple iMessage,ONLINE Fieldwork: 11th to 13th September 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",7,2,6,5,5,1,1,-,-,-,3,2,1,1,1,-,-,-,2,-,-,1,-,-,4,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 15,Q4a. Types of news/information seen on social media and search engines in last week: Apple iMessage,ONLINE Fieldwork: 11th to 13th September 2020,Facts forwarded/ posted/ shared from a person you know,6,4,3,2,2,2,1,1,-,-,2,2,1,1,-,1,-,-,2,-,-,1,1,1,-,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 15,Q4a. Types of news/information seen on social media and search engines in last week: Apple iMessage,ONLINE Fieldwork: 11th to 13th September 2020,"Directly from official sources such as NHS, Government etc",5,3,2,2,2,1,2,-,-,-,1,1,2,1,-,-,1,-,3,-,-,-,-,-,1,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 15,Q4a. Types of news/information seen on social media and search engines in last week: Apple iMessage,ONLINE Fieldwork: 11th to 13th September 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",4,3,1,1,1,1,1,-,-,1,2,-,2,-,1,-,1,-,1,-,-,-,1,-,1,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 15,Q4a. Types of news/information seen on social media and search engines in last week: Apple iMessage,ONLINE Fieldwork: 11th to 13th September 2020,Opinions from a person you don't know,4,3,1,1,1,2,1,-,-,-,2,-,1,1,-,-,-,-,3,-,-,-,1,-,-,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 15,Q4a. Types of news/information seen on social media and search engines in last week: Apple iMessage,ONLINE Fieldwork: 11th to 13th September 2020,Facts forwarded/ posted/ shared from a person you don't know,2,1,1,1,1,1,-,-,-,-,1,-,-,1,-,-,-,-,1,-,-,-,1,-,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
