date,area_type,area_code,area_name,metric,metric_name,value
2023-01-15,region,E12000009,South West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,105.0
2023-01-15,region,E12000004,East Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,80.0
2023-01-16,region,E12000006,East of England,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,155.0
2023-01-16,region,E12000004,East Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,91.0
2023-01-16,region,E12000001,North East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,60.0
2023-01-16,region,E12000008,South East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,175.0
2023-01-16,region,E12000005,West Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,132.0
2023-01-16,region,E12000003,Yorkshire and The Humber,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,100.0
2023-01-16,region,E12000009,South West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,115.0
2023-01-16,region,E12000002,North West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,141.0
2023-01-16,region,E12000007,London,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,130.0
2023-01-17,region,E12000003,Yorkshire and The Humber,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,99.0
2023-01-17,region,E12000001,North East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,31.0
2023-01-17,region,E12000008,South East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,154.0
2023-01-17,region,E12000005,West Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,117.0
2023-01-17,region,E12000009,South West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,112.0
2023-01-17,region,E12000007,London,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,84.0
2023-01-17,region,E12000002,North West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,112.0
2023-01-17,region,E12000004,East Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,88.0
2023-01-17,region,E12000006,East of England,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,130.0
2023-01-18,region,E12000003,Yorkshire and The Humber,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,97.0
2023-01-18,region,E12000008,South East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,135.0
2023-01-18,region,E12000007,London,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,102.0
2023-01-18,region,E12000005,West Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,88.0
2023-01-18,region,E12000001,North East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,46.0
2023-01-18,region,E12000006,East of England,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,135.0
2023-01-18,region,E12000009,South West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,93.0
2023-01-18,region,E12000004,East Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,108.0
2023-01-18,region,E12000002,North West,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,111.0
2023-01-19,region,E12000006,East of England,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,115.0
2023-01-19,region,E12000007,London,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,97.0
2023-01-19,region,E12000005,West Midlands,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,108.0
2023-01-19,region,E12000008,South East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,138.0
2023-01-19,region,E12000001,North East,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,42.0
2023-01-19,region,E12000003,Yorkshire and The Humber,newCasesLFDOnlyBySpecimenDate,New cases LFD only by specimen date,88.0
