date,area_type,area_code,area_name,metric,metric_name,value
2022-01-07,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7518.0
2022-01-07,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,12521.0
2022-01-07,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8832.0
2022-01-08,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8355.0
2022-01-08,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,11128.0
2022-01-08,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6034.0
2022-01-08,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7003.0
2022-01-08,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5683.0
2022-01-08,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8334.0
2022-01-08,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10033.0
2022-01-08,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5315.0
2022-01-08,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10919.0
2022-01-09,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10414.0
2022-01-09,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,11102.0
2022-01-09,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8538.0
2022-01-09,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5960.0
2022-01-09,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10883.0
2022-01-09,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7347.0
2022-01-09,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6292.0
2022-01-09,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8508.0
2022-01-09,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5464.0
2022-01-10,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,15229.0
2022-01-10,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,12252.0
2022-01-10,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8299.0
2022-01-10,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,12074.0
2022-01-10,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,14576.0
2022-01-10,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8915.0
2022-01-10,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9992.0
2022-01-10,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7471.0
2022-01-10,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,15290.0
2022-01-11,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,13208.0
2022-01-11,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8849.0
2022-01-11,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10694.0
2022-01-11,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7567.0
2022-01-11,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,13249.0
2022-01-11,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6698.0
2022-01-11,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7386.0
2022-01-11,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10445.0
2022-01-11,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,12561.0
2022-01-12,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5848.0
2022-01-12,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6644.0
2022-01-12,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10887.0
2022-01-12,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9629.0
2022-01-12,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9226.0
2022-01-12,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,11774.0
2022-01-12,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8105.0
2022-01-12,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,12037.0
2022-01-12,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6573.0
2022-01-13,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10862.0
2022-01-13,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9279.0
2022-01-13,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,11294.0
2022-01-13,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6219.0
2022-01-13,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8728.0
2022-01-13,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6145.0
2022-01-13,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9967.0
2022-01-13,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7980.0
2022-01-13,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5127.0
2022-01-14,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5938.0
2022-01-14,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5712.0
2022-01-14,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9638.0
2022-01-14,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7268.0
2022-01-14,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10758.0
2022-01-14,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8555.0
2022-01-14,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,4675.0
2022-01-14,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7510.0
2022-01-14,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7831.0
2022-01-15,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5057.0
2022-01-15,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7440.0
2022-01-15,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5404.0
2022-01-15,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6657.0
2022-01-15,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,4040.0
2022-01-15,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10040.0
2022-01-15,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7346.0
2022-01-15,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8777.0
2022-01-15,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6844.0
2022-01-16,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9453.0
2022-01-16,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6941.0
2022-01-16,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8126.0
2022-01-16,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8920.0
2022-01-16,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10292.0
2022-01-16,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6424.0
2022-01-16,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,4900.0
2022-01-16,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9403.0
2022-01-16,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,12771.0
2022-01-17,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10849.0
2022-01-17,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,17175.0
2022-01-17,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,13837.0
2022-01-17,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,12476.0
2022-01-17,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,6435.0
2022-01-17,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9349.0
2022-01-17,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,12434.0
2022-01-17,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8708.0
2022-01-17,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,11781.0
2022-01-18,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10968.0
2022-01-18,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10922.0
2022-01-18,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,12692.0
2022-01-18,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8484.0
2022-01-18,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10696.0
2022-01-18,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7886.0
2022-01-18,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5590.0
2022-01-18,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,15929.0
2022-01-18,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,9603.0
2022-01-19,region,E12000008,South East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,15177.0
2022-01-19,region,E12000007,London,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,11879.0
2022-01-19,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10130.0
2022-01-19,region,E12000006,East of England,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10510.0
2022-01-19,region,E12000003,Yorkshire and The Humber,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8855.0
2022-01-19,region,E12000001,North East,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,5134.0
2022-01-19,region,E12000005,West Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,10354.0
2022-01-19,region,E12000004,East Midlands,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,7307.0
2022-01-19,region,E12000009,South West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8246.0
2022-01-20,region,E12000002,North West,newFirstEpisodesBySpecimenDate,New first episodes by specimen date,8556.0
