start_date,end_date,question,response,total,male,female,16-24,18-24,25-34,35-44,45-54,55-64,65+,class_upper_and_middle,class_lower_middle,class_skilled_working,class_working_class_lowest_grade,scotland,north_east,north_west,yorkshire_&_humberside,west_midlands,east_midlands,wales,eastern,london,south_east,south_west,northern_ireland,net:_england
2020-05-29,2020-05-31,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Non-BBC broadcasters,5,2,3,1,1,1,1,-,1,2,1,3,1,-,,,,,,,,,,,,,
2020-05-29,2020-05-31,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: BBC services,14,6,8,3,3,3,1,3,2,3,4,4,6,-,,,,,,,,,,,,,
2020-05-29,2020-05-31,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Newspapers (printed and online),10,4,6,-,-,2,1,,1,5,7,2,1,1,,,,,,,,,,,,,
2020-05-29,2020-05-31,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Officials,4,1,3,1,1,-,-,1,,1,2,1,1,-,,,,,,,,,,,,,
2020-05-29,2020-05-31,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Social Media,75,35,40,16,16,20,11,8,4,16,25,20,13,17,,,,,,,,,,,,,
2020-05-29,2020-05-31,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Facebook (Facebook and Facebook Messenger),52,22,30,13,13,13,6,4,4,13,19,13,9,10,,,,,,,,,,,,,
2020-05-29,2020-05-31,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: WhatsApp (WhatsApp and WhatsApp groups),7,,7,-,-,4,-,1,-,2,2,-,1,5,,,,,,,,,,,,,
2020-05-29,2020-05-31,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Closed groups,11,1,10,2,2,6,-,1,-,3,3,1,2,5,,,,,,,,,,,,,
2020-05-29,2020-05-31,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Other online news sources,13,6,7,2,2,1,1,1,4,4,5,2,2,4,,,,,,,,,,,,,
2020-05-29,2020-05-31,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,114,54,61,24,22,29,14,13,12,23,38,30,22,25,,,,,,,,,,,,,
2020-05-29,2020-05-31,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Family/friends/ local ppl,13,7,6,2,2,4,2,2,2,2,4,4,2,3,,,,,,,,,,,,,
2020-05-29,2020-05-31,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Traditional media,23,8,15,4,4,5,2,3,3,6,9,7,6,1,,,,,,,,,,,,,
2020-05-29,2020-05-31,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,I don't know where the source is from,5,2,3,3,1,2,-,-,-,-,1,1,2,2,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Unweighted base,124,55,69,20,19,22,35,23,12,12,42,29,27,26,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,116,54,63,26,25,20,28,17,12,13,38,28,24,27,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Facebook,54,15,40,11,11,8,15,10,6,4,23,12,12,7,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Instagram,15,8,7,5,5,6,5,-,-,-,6,6,2,2,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,"Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",14,9,5,3,3,2,3,1,3,2,3,1,5,5,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,BBC - TV,14,8,6,6,6,1,1,3,-,2,3,3,3,4,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Websites or apps that bring together news from different news providers,10,6,4,4,3,1,2,3,-,-,3,5,1,2,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Family and friends directly,10,2,8,2,2,3,3,1,1,1,1,2,5,2,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,WhatsApp,10,6,3,3,3,2,3,1,2,-,5,-,1,4,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Twitter,10,6,4,1,1,2,4,-,2,,6,1,1,2,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,YouTube,10,6,4,4,4,1,1,3,-,1,5,1,-,4,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,WhatsApp group(s),7,3,5,1,1,3,2,2,-,-,3,2,2,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,ITV,6,4,2,-,-,2,1,3,1,-,1,3,2,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,116,54,63,26,25,20,28,17,12,13,38,28,24,27,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,BBC - Radio,6,5,,3,3,-,2,1,-,-,1,1,1,3,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,BBC - Online/ app,6,5,1,-,-,-,3,2,-,1,2,2,-,1,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Sky,6,3,3,-,-,1,2,1,1,1,2,2,1,1,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Search engine (e.g. Google),5,4,2,1,1,1,1,-,1,2,3,1,1,1,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from NHS website/ email/ text/ post,5,5,-,3,3,-,2,-,-,-,1,-,1,3,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Facebook messenger,4,3,1,-,-,1,2,-,1,-,3,1,-,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,People in your local area/neighbourhood,4,2,2,1,1,1,-,-,2,-,3,-,-,1,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Email,3,1,3,1,1,2,-,-,1,-,3,-,-,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Channel 4,3,1,2,-,-,1,1,1,-,-,1,1,1,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from World Health Organisation (WHO) website/ email/ text/ post,3,1,2,2,2,1,1,-,-,-,3,-,-,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Broadsheets” such as The Times or Guardian ( online ),3,3,-,-,-,-,-,2,-,1,1,1,-,1,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Channel 5,3,1,2,-,-,1,2,-,-,-,2,-,1,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,116,54,63,26,25,20,28,17,12,13,38,28,24,27,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Unspecified social media,2,2,1,1,1,1,-,-,-,1,2,-,-,1,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Red-top tabloids” such as The Sun or Mirror ( online ),2,2,-,-,-,-,-,1,1,-,1,,-,1,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from UK Government website/ email/ text/ post,2,1,1,1,1,-,1,1,-,-,1,-,1,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,STV,2,2,-,2,2,-,-,-,-,-,-,2,-,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Podcasts,2,2,-,-,-,1,1,-,-,-,2,-,-,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Commercial Radio,2,-,2,-,-,1,-,1,-,-,-,-,2,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from Local health service website/ email/ text/ post,1,1,-,-,-,1,1,-,-,-,1,-,1,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,"Non-mainstream news sources such as Russia Today, Breitbart, Swawkbox etc",1,1,-,-,-,-,-,-,-,1,1,-,-,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Broadsheets” such as The Times or Guardian,1,1,-,-,-,-,1,-,-,-,1,-,-,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Red-top tabloids” such as The Sun or Daily Mirror ( printed ),1,1,-,-,-,-,1,-,-,-,1,-,-,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from Local council website/ email/ text/ post,1,1,-,-,-,-,1,-,-,-,1,-,-,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,116,54,63,26,25,20,28,17,12,13,38,28,24,27,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,UTV,1,-,1,1,1,-,-,-,-,-,-,-,1,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Mid-market tabloids” such as MailOnline or Express ( online ),1,-,1,-,-,-,1,-,-,-,-,-,1,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Celebrity and/or social media influencer,1,1,-,-,-,-,-,-,1,-,-,-,-,1,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Official scientists,1,-,1,-,-,-,1,-,-,-,1,-,-,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Magazines,1,1,-,-,-,-,-,1,-,-,1,-,-,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),1,1,-,-,-,-,-,1,-,-,-,-,1,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Community radio,1,1,-,-,-,1,-,-,-,-,1,-,-,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,ITV Wales,,-,,-,-,-,-,,-,-,-,,-,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Other,4,3,1,-,-,1,1,-,-,2,1,1,1,1,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Broadcasters,22,15,7,8,8,2,6,3,1,2,5,7,4,6,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Non-BBC broadcasters,13,9,4,3,3,2,3,3,1,1,3,6,3,1,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: BBC services,18,11,6,6,6,1,5,3,-,2,5,3,4,5,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,116,54,63,26,25,20,28,17,12,13,38,28,24,27,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Newspapers (printed and online),8,7,1,-,-,-,2,4,1,1,3,1,2,2,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Officials,8,6,2,5,5,1,3,1,-,-,4,-,1,3,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Social Media,75,29,46,19,19,13,19,10,9,5,29,19,13,15,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Facebook (Facebook and Facebook Messenger),56,16,40,11,11,9,15,10,6,4,25,12,12,7,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: WhatsApp (WhatsApp and WhatsApp groups),13,7,6,3,3,4,3,2,2,-,5,2,2,4,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Closed groups,9,5,5,1,1,4,2,2,1,-,4,3,2,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Other online news sources,24,15,9,7,6,3,5,4,3,2,6,5,6,6,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Family/friends/ local ppl,13,4,9,3,3,3,3,1,3,1,3,2,5,3,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Traditional media,29,20,9,8,8,2,7,7,2,3,7,7,7,8,,,,,,,,,,,,,
2020-06-05,2020-06-07,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,I don't know where the source is from,1,-,1,-,-,-,-,-,-,1,-,-,-,1,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Unweighted base,103,48,55,20,17,21,20,19,11,12,28,32,18,25,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,103,47,55,22,18,22,20,19,9,11,27,35,19,22,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Facebook,55,23,32,13,12,11,14,10,2,5,15,18,9,12,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Search engine (e.g. Google),17,5,11,6,6,7,1,2,1,-,3,3,7,4,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Family and friends directly,15,7,8,3,3,6,2,3,1,-,2,8,3,3,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Twitter,14,9,6,6,6,2,3,2,1,-,1,6,4,3,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,YouTube,12,7,5,-,-,3,4,1,1,3,1,7,1,3,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Websites or apps that bring together news from different news providers,11,8,3,2,2,5,2,-,3,-,1,5,5,1,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,"Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",10,3,7,5,4,3,1,1,-,-,4,1,4,1,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,WhatsApp,8,3,5,2,2,3,2,-,-,1,2,5,1,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Mid-market tabloids” such as MailOnline or Express ( online ),7,6,2,-,-,1,4,1,2,1,1,-,4,3,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Instagram,7,3,4,2,1,,4,-,-,,1,2,4,1,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,People in your local area/neighbourhood,6,2,4,2,2,1,-,-,1,3,1,2,3,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,103,47,55,22,18,22,20,19,9,11,27,35,19,22,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Snapchat,6,4,2,3,2,,2,-,-,-,-,4,2,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Celebrity and/or social media influencer,5,1,4,4,2,1,-,-,-,1,1,1,3,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,BBC - TV,5,1,5,-,-,2,1,-,-,2,1,1,3,1,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,BBC - Online/ app,5,2,3,-,-,3,-,1,-,1,1,-,3,1,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Broadsheets” such as The Times or Guardian ( online ),5,4,1,-,-,-,4,-,-,1,1,,4,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Commercial Radio,5,1,4,-,-,-,1,-,-,4,3,-,2,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,ITV,5,3,2,1,1,-,2,-,-,2,1,-,2,2,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Red-top tabloids” such as The Sun or Daily Mirror ( printed ),5,4,1,-,-,-,4,-,-,1,1,-,4,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Sky,4,2,3,-,-,-,2,-,-,3,3,-,-,2,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Facebook messenger,4,1,3,-,-,1,-,2,-,1,2,-,1,1,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,WhatsApp group(s),4,4,-,3,3,-,1,-,-,-,-,3,1,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Email,4,1,3,-,-,3,-,-,-,1,2,2,-,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Channel 4,4,1,3,-,-,2,1,-,-,1,1,-,3,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,103,47,55,22,18,22,20,19,9,11,27,35,19,22,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),4,4,-,-,-,-,4,-,-,-,-,-,4,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Broadsheets” such as The Times or Guardian,4,4,-,-,-,-,4,-,-,-,-,-,4,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,“Red-top tabloids” such as The Sun or Mirror ( online ),3,3,-,2,2,-,1,-,-,-,-,1,2,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,BBC - Radio,3,2,1,-,-,1,1,-,-,1,2,-,1,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from World Health Organisation (WHO) website/ email/ text/ post,2,1,1,1,1,-,-,-,-,1,1,-,1,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Channel 5,2,1,1,-,-,-,-,1,-,1,-,1,1,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Podcasts,1,1,-,-,-,-,-,1,-,-,1,-,-,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,"Non-mainstream news sources such as Russia Today, Breitbart, Swawkbox etc",1,1,-,1,-,1,-,-,-,-,1,-,1,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Unspecified social media,1,1,1,1,1,-,-,-,1,-,-,1,1,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from UK Government website/ email/ text/ post,1,1,-,-,-,1,-,-,-,-,-,-,1,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from NHS website/ email/ text/ post,1,1,-,-,-,1,-,-,-,-,-,-,1,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,103,47,55,22,18,22,20,19,9,11,27,35,19,22,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,"Smart speaker (e.g. Amazon Echo, Google Home)",1,1,-,-,-,1,-,-,-,-,1,-,-,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Direct from Local council website/ email/ text/ post,1,-,1,-,-,-,1,-,-,-,-,-,-,1,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Other,3,1,2,1,1,,,1,1,-,1,1,-,1,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Broadcasters,16,8,7,1,1,4,4,2,-,4,7,2,4,3,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Non-BBC broadcasters,10,5,5,1,1,2,3,1,-,4,3,1,4,2,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: BBC services,9,5,5,-,-,4,2,1,-,2,4,1,3,1,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Newspapers (printed and online),12,8,4,2,2,1,4,1,2,3,3,1,4,3,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Officials,4,2,2,1,1,1,1,-,-,1,1,-,2,1,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Social Media,66,28,38,19,16,13,17,10,3,5,16,24,13,13,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Facebook (Facebook and Facebook Messenger),56,23,33,13,12,11,14,11,2,5,15,18,9,13,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: WhatsApp (WhatsApp and WhatsApp groups),10,5,5,3,3,3,3,-,-,1,2,6,2,-,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Closed groups,9,5,3,3,3,1,1,2,-,1,2,3,2,1,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,NET: Other online news sources,17,9,8,7,5,5,2,1,3,-,4,6,6,1,,,,,,,,,,,,,
2020-06-12,2020-06-15,source_of_claims_about_the_potential_dangers_of_a_coronavirus_vaccine_reported_as_true,Weighted base,103,47,55,22,18,22,20,19,9,11,27,35,19,22,,,,,,,,,,,,,
