start_date,end_date,question,response,total,male,female,16-24,class_upper_and_middle,class_lower_middle,class_skilled_working,class_working_class_lowest_grade,scotland,north_east,north_west,yorkshire_&_humberside,west_midlands,east_midlands,wales,eastern,london,south_east,south_west,northern_ireland,net:_england
2020-04-24,2020-04-26,device_usage_to_connect_to_internet,Smartphone,1691,827,863,268,458,484,363,386,,,,,,,,,,,,,
2020-04-24,2020-04-26,device_usage_to_connect_to_internet,Laptop,1348,676,672,239,400,394,269,285,,,,,,,,,,,,,
2020-04-24,2020-04-26,device_usage_to_connect_to_internet,Tablet computer (e.g. iPad),1001,472,529,112,282,271,208,240,,,,,,,,,,,,,
2020-04-24,2020-04-26,device_usage_to_connect_to_internet,TV set,826,413,413,131,232,236,179,180,,,,,,,,,,,,,
2020-04-24,2020-04-26,device_usage_to_connect_to_internet,Desktop PC,648,370,278,85,189,162,150,147,,,,,,,,,,,,,
2020-04-24,2020-04-26,device_usage_to_connect_to_internet,"Smart speaker (e.g. Amazon Echo, Google Home)",393,202,192,67,107,115,86,85,,,,,,,,,,,,,
2020-04-24,2020-04-26,device_usage_to_connect_to_internet,Games console,381,226,156,108,108,91,85,97,,,,,,,,,,,,,
2020-04-24,2020-04-26,device_usage_to_connect_to_internet,E-reader (e.g. Kindle),190,77,113,28,66,63,27,34,,,,,,,,,,,,,
2020-04-24,2020-04-26,device_usage_to_connect_to_internet,"Smart watch (e.g. Apple Watch, Pebble, Samsung, Sony)",123,76,47,27,41,39,23,20,,,,,,,,,,,,,
2020-04-24,2020-04-26,device_usage_to_connect_to_internet,Weighted base,2106,1030,1076,291,573,594,427,512,,,,,,,,,,,,,
2020-04-24,2020-04-26,device_usage_to_connect_to_internet,Other portable/ handheld device (e.g. portable games console/ iPod Touch),52,25,28,16,11,18,15,9,,,,,,,,,,,,,
2020-04-24,2020-04-26,device_usage_to_connect_to_internet,Netbook,40,25,15,5,12,7,7,14,,,,,,,,,,,,,
2020-04-24,2020-04-26,device_usage_to_connect_to_internet,Other device,15,12,3,-,6,4,-,4,,,,,,,,,,,,,
2020-04-24,2020-04-26,device_usage_to_connect_to_internet,"Not applicable, I do not have access to the internet",2,2,-,-,1,-,-,1,,,,,,,,,,,,,
2020-04-24,2020-04-26,device_usage_to_connect_to_internet,Don't know,4,2,2,2,2,-,1,1,,,,,,,,,,,,,
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,Unweighted base,2121,1075,1046,262,615,578,401,527,184,77,215,161,188,150,131,204,290,276,169,76,1730
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,Weighted base,2121,1037,1084,293,577,598,431,515,177,84,235,173,185,152,101,200,280,290,181,64,1780
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,NET: Used device to connect to internet,2113,1031,1082,288,575,596,429,513,176,84,235,173,184,151,101,199,279,289,178,64,1772
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,Smartphone,1817,894,923,276,500,534,370,412,154,79,197,153,156,130,92,167,240,235,153,59,1511
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,Laptop,1450,725,724,249,429,423,283,315,124,57,169,120,124,110,60,128,213,188,117,41,1225
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,Tablet computer (e.g. iPad),1100,497,602,147,306,318,234,241,76,49,119,99,103,68,62,106,140,138,102,36,925
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,TV set,945,481,464,135,276,263,205,202,73,35,99,78,88,61,50,103,109,111,102,36,786
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,Desktop PC,731,455,276,81,230,193,154,155,48,28,74,69,60,42,42,61,109,110,65,23,618
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,"Smart speaker/ display (e.g. Amazon Echo, Google Home)",553,283,270,101,171,150,121,112,47,17,60,39,50,29,29,56,71,78,53,23,454
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,Games console,459,302,157,104,125,130,107,97,42,16,50,36,40,35,22,34,68,54,44,17,377
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,"Smart watch (e.g. Apple Watch, Pebble, Samsung, Sony)",257,147,111,64,86,72,59,40,19,9,26,16,31,14,7,19,45,43,20,8,223
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,Weighted base,2121,1037,1084,293,577,598,431,515,177,84,235,173,185,152,101,200,280,290,181,64,1780
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,E-reader (e.g. Kindle),257,100,157,34,92,73,43,49,23,3,33,20,20,18,10,24,29,29,29,18,206
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,Other portable/ handheld device (e.g. portable games console/ iPod Touch),76,45,32,25,24,26,15,11,11,3,6,4,5,3,1,6,9,15,8,4,61
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,Netbook,73,44,29,15,27,20,10,15,3,5,10,9,9,2,2,3,17,9,2,3,65
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,Other device,19,13,6,2,6,4,6,2,-,,2,-,1,2,2,1,5,4,1,-,17
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,"Not applicable, I do not have access to the internet",3,1,1,-,1,,1,-,-,-,-,-,1,-,-,-,,1,-,-,3
2021-04-05,2021-04-11,device_usage_to_connect_to_internet,Don't know,5,5,-,5,,2,-,3,-,-,-,-,,1,-,1,-,-,3,-,5
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,Unweighted base,2126,1014,1112,222,616,610,426,474,,,,,,,,,,,,,
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,Weighted base,2126,1040,1086,293,579,599,432,516,,,,,,,,,,,,,
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,NET: Used device to connect to internet,2125,1038,1086,293,579,598,432,516,,,,,,,,,,,,,
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,Smartphone,1793,878,915,277,491,514,390,398,,,,,,,,,,,,,
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,Laptop,1492,734,758,244,430,451,288,323,,,,,,,,,,,,,
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,Tablet computer (e.g. iPad),1110,519,591,132,352,289,232,237,,,,,,,,,,,,,
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,TV set,935,459,476,154,278,250,213,194,,,,,,,,,,,,,
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,Desktop PC,707,452,254,80,233,184,135,155,,,,,,,,,,,,,
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,"Smart speaker (e.g. Amazon Echo, Google Home)",499,270,228,93,147,140,112,99,,,,,,,,,,,,,
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,Games console,452,273,179,109,113,123,100,117,,,,,,,,,,,,,
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,E-reader (e.g. Kindle),273,114,159,29,89,75,59,51,,,,,,,,,,,,,
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,"Smart watch (e.g. Apple Watch, Pebble, Samsung, Sony)",177,103,75,41,57,48,43,29,,,,,,,,,,,,,
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,Weighted base,2126,1040,1086,293,579,599,432,516,,,,,,,,,,,,,
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,Other portable/ handheld device (e.g. portable games console/ iPod Touch),90,51,39,22,29,24,22,16,,,,,,,,,,,,,
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,Netbook,46,28,18,15,19,9,6,11,,,,,,,,,,,,,
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,Other device,22,13,9,1,4,4,6,8,,,,,,,,,,,,,
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,"Not applicable, I do not have access to the internet",-,-,-,-,-,-,-,-,,,,,,,,,,,,,
2020-06-05,2020-06-07,device_usage_to_connect_to_internet,Don't know,1,1,-,-,-,1,-,-,,,,,,,,,,,,,
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,Unweighted base,2144,1027,1117,266,610,572,441,521,185,82,209,158,200,159,104,209,287,289,183,79,1776
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,Weighted base,2144,1048,1096,296,583,605,435,521,179,85,237,175,187,154,102,202,283,293,183,64,1799
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,NET: Used device to connect to internet,2143,1048,1095,296,583,605,435,520,179,85,237,175,187,154,102,202,282,293,183,64,1798
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,Smartphone,1812,886,925,280,500,527,366,418,154,74,196,152,157,132,78,165,248,250,151,54,1525
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,Laptop,1460,706,753,243,436,406,295,322,130,49,167,115,121,106,68,137,203,190,122,50,1211
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,Tablet computer (e.g. iPad),1138,537,602,123,318,319,234,267,103,49,124,90,106,79,55,104,135,149,102,43,938
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,TV set,964,485,479,127,264,263,210,227,85,38,120,67,76,77,52,87,100,142,86,33,794
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,Desktop PC,786,489,297,95,226,238,160,162,78,38,79,70,73,51,34,68,106,108,66,14,660
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,"Smart speaker/ display (e.g. Amazon Echo, Google Home)",539,271,268,103,150,146,126,117,47,24,61,41,41,47,27,52,52,63,68,16,449
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,Games console,450,270,180,115,130,110,99,111,32,25,53,39,48,32,22,37,48,59,41,13,383
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,"Smart watch (e.g. Apple Watch, Pebble, Samsung, Sony)",250,124,126,62,76,71,62,40,14,10,33,22,29,12,8,22,41,29,24,4,223
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,Weighted base,2144,1048,1096,296,583,605,435,521,179,85,237,175,187,154,102,202,283,293,183,64,1799
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,E-reader (e.g. Kindle),238,108,130,32,78,62,44,53,27,9,29,22,21,20,7,28,21,28,17,10,194
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,Other portable/ handheld device (e.g. portable games console/ iPod Touch),103,48,55,39,30,37,18,19,6,6,13,15,10,6,3,7,16,10,8,2,92
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,Netbook,40,29,12,9,12,8,12,7,5,2,3,3,7,2,-,3,9,5,-,1,34
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,Other device,8,6,2,,6,1,-,1,1,-,1,-,,-,-,1,-,4,1,-,7
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,"Not applicable, I do not have access to the internet",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2021-03-12,2021-03-14,device_usage_to_connect_to_internet,Don't know,1,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,1
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,Unweighted base,2150,1042,1108,267,681,626,336,507,,,,,,,,,,,,,
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,Weighted base,2150,1051,1099,297,585,606,436,522,,,,,,,,,,,,,
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,NET: Used device to connect to internet,2144,1048,1097,297,584,604,436,519,,,,,,,,,,,,,
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,Smartphone,1809,869,940,282,503,501,385,420,,,,,,,,,,,,,
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,Laptop,1440,723,717,245,430,411,270,329,,,,,,,,,,,,,
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,Tablet computer (e.g. iPad),1100,517,583,134,318,306,223,254,,,,,,,,,,,,,
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,TV set,908,452,456,145,260,247,186,216,,,,,,,,,,,,,
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,Desktop PC,696,436,260,104,209,202,140,145,,,,,,,,,,,,,
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,Games console,424,254,170,114,125,107,89,103,,,,,,,,,,,,,
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,"Smart speaker (e.g. Amazon Echo, Google Home)",423,220,203,77,133,110,96,85,,,,,,,,,,,,,
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,E-reader (e.g. Kindle),218,97,121,22,81,58,38,41,,,,,,,,,,,,,
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,"Smart watch (e.g. Apple Watch, Pebble, Samsung, Sony)",161,86,75,46,61,47,35,19,,,,,,,,,,,,,
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,Weighted base,2150,1051,1099,297,585,606,436,522,,,,,,,,,,,,,
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,Other portable/ handheld device (e.g. portable games console/ iPod Touch),59,33,26,17,21,16,11,12,,,,,,,,,,,,,
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,Netbook,39,29,10,11,13,11,6,9,,,,,,,,,,,,,
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,Other device,17,12,5,3,7,3,3,4,,,,,,,,,,,,,
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,"Not applicable, I do not have access to the internet",1,1,-,-,-,-,-,1,,,,,,,,,,,,,
2020-05-01,2020-05-03,device_usage_to_connect_to_internet,Don't know,1,-,1,-,-,-,-,1,,,,,,,,,,,,,
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,Unweighted base,2101,1040,1061,258,646,571,407,477,179,82,217,160,173,169,103,204,295,299,158,62,1757
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,Weighted base,2101,1027,1074,290,572,592,426,511,175,84,232,171,183,151,100,198,277,287,179,63,1763
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,NET: Used device to connect to internet,2094,1022,1072,287,570,588,426,509,175,84,230,170,183,149,99,198,276,287,179,63,1757
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,Smartphone,1729,843,887,266,479,498,352,400,143,74,193,150,147,125,84,145,226,239,150,52,1450
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,Laptop,1404,684,720,222,419,420,249,316,121,49,158,111,116,110,63,125,186,197,128,41,1180
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,Tablet computer (e.g. iPad),1050,500,550,119,291,287,219,253,75,36,119,90,90,82,56,93,135,149,89,37,882
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,TV set,882,433,449,117,252,245,194,190,74,28,115,76,71,67,37,84,110,108,79,33,738
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,Desktop PC,727,450,278,85,221,200,148,158,54,24,90,57,69,46,26,75,97,100,63,26,621
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,"Smart speaker (e.g. Amazon Echo, Google Home)",504,252,253,84,163,149,102,90,40,23,47,54,33,42,30,49,59,70,35,22,412
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,Games console,392,242,150,104,102,117,84,89,38,24,39,33,34,29,14,38,50,46,34,13,327
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,E-reader (e.g. Kindle),248,113,135,29,76,85,38,49,32,7,24,20,16,18,12,26,39,29,14,11,193
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,Weighted base,2101,1027,1074,290,572,592,426,511,175,84,232,171,183,151,100,198,277,287,179,63,1763
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,"Smart watch (e.g. Apple Watch, Pebble, Samsung, Sony)",201,104,97,46,77,52,41,31,16,8,19,12,16,19,3,21,42,19,25,2,181
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,Other portable/ handheld device (e.g. portable games console/ iPod Touch),78,41,37,22,28,13,18,19,7,2,12,6,6,5,4,8,14,10,2,1,65
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,Netbook,52,34,18,7,22,11,7,11,5,2,8,3,7,3,1,3,11,4,1,4,42
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,Other device,16,10,6,1,6,4,3,3,3,-,-,2,2,2,-,1,3,2,-,2,11
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,"Not applicable, I do not have access to the internet",4,3,1,2,1,2,-,1,-,-,2,-,-,-,-,-,1,-,-,-,4
2020-11-06,2020-11-08,device_usage_to_connect_to_internet,Don't know,2,1,1,1,1,1,-,-,-,-,-,1,-,1,-,-,-,-,-,-,2
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,Unweighted base,2115,1047,1068,276,606,589,382,538,,,,,,,,,,,,,
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,Weighted base,2115,1034,1081,292,575,596,429,514,,,,,,,,,,,,,
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,NET: Used device to connect to internet,2110,1033,1077,292,574,596,429,511,,,,,,,,,,,,,
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,Smartphone,1764,852,912,282,485,506,369,404,,,,,,,,,,,,,
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,Laptop,1461,713,748,237,428,428,293,312,,,,,,,,,,,,,
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,Tablet computer (e.g. iPad),1146,522,624,143,308,331,254,252,,,,,,,,,,,,,
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,TV set,890,439,451,130,260,250,191,189,,,,,,,,,,,,,
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,Desktop PC,749,444,305,91,228,206,158,156,,,,,,,,,,,,,
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,"Smart speaker (e.g. Amazon Echo, Google Home)",487,246,241,92,142,133,121,90,,,,,,,,,,,,,
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,Games console,451,291,160,117,119,107,118,108,,,,,,,,,,,,,
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,E-reader (e.g. Kindle),263,110,153,24,86,69,67,42,,,,,,,,,,,,,
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,"Smart watch (e.g. Apple Watch, Pebble, Samsung, Sony)",198,105,93,42,73,53,48,24,,,,,,,,,,,,,
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,Weighted base,2115,1034,1081,292,575,596,429,514,,,,,,,,,,,,,
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,Other portable/ handheld device (e.g. portable games console/ iPod Touch),93,50,43,30,36,23,22,12,,,,,,,,,,,,,
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,Netbook,41,27,14,7,19,6,12,4,,,,,,,,,,,,,
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,Other device,14,6,8,-,3,1,4,6,,,,,,,,,,,,,
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,"Not applicable, I do not have access to the internet",1,-,1,-,-,-,-,1,,,,,,,,,,,,,
2020-06-12,2020-06-15,device_usage_to_connect_to_internet,Don't know,2,-,2,-,-,-,-,2,,,,,,,,,,,,,
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,Unweighted base,2135,1020,1115,251,627,605,372,531,193,78,207,169,190,165,119,192,303,268,189,62,1761
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,Weighted base,2135,1044,1091,295,581,602,433,519,178,85,236,174,186,153,101,201,282,292,182,64,1792
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,NET: Used device to connect to internet,2131,1040,1090,294,580,601,432,518,178,85,234,173,186,153,101,201,281,292,182,64,1787
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,Smartphone,1788,874,914,260,490,505,372,421,149,71,201,144,162,126,84,157,240,243,156,54,1501
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,Laptop,1415,709,706,208,423,432,269,291,116,51,159,107,131,103,71,129,180,197,125,46,1183
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,Tablet computer (e.g. iPad),1039,496,544,116,329,275,217,218,92,39,115,84,105,73,51,95,127,143,84,31,866
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,TV set,885,440,444,98,245,247,190,202,72,43,98,70,83,70,48,80,103,128,71,17,746
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,Desktop PC,678,429,249,83,206,171,140,162,54,20,74,54,60,49,30,68,90,104,58,18,576
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,"Smart speaker/ display (e.g. Amazon Echo, Google Home)",551,275,276,86,175,144,126,107,48,19,61,47,43,45,25,45,59,89,48,22,456
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,Games console,366,223,143,79,100,102,78,87,25,19,42,24,39,28,19,32,56,38,35,9,313
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,E-reader (e.g. Kindle),234,103,131,33,79,63,50,42,23,9,24,20,26,15,14,25,25,34,15,5,192
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,"Smart watch (e.g. Apple Watch, Pebble, Samsung, Sony)",230,110,120,43,73,69,51,38,19,7,26,13,26,15,9,16,43,40,14,2,200
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,Weighted base,2135,1044,1091,295,581,602,433,519,178,85,236,174,186,153,101,201,282,292,182,64,1792
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,Other portable/ handheld device (e.g. portable games console/ iPod Touch),59,30,28,12,22,17,6,13,9,2,2,3,6,2,4,2,15,7,5,2,44
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,Netbook,36,26,10,6,15,6,4,11,1,2,7,3,1,2,1,6,12,-,1,-,34
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,Other device,10,3,7,2,4,4,1,2,1,,-,-,,1,-,2,1,3,1,1,8
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,"Not applicable, I do not have access to the internet",1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1
2021-06-04,2021-06-06,device_usage_to_connect_to_internet,Don't know,4,3,1,-,1,1,1,1,-,-,3,1,-,-,-,-,-,-,1,-,4
2020-03-27,2020-03-29,device_usage_to_connect_to_internet,Unweighted base,2232,1087,1145,-,802,620,311,499,,,,,,,,,,,,,
2020-03-27,2020-03-29,device_usage_to_connect_to_internet,Weighted base,2232,1089,1143,-,609,627,453,542,,,,,,,,,,,,,
2020-03-27,2020-03-29,device_usage_to_connect_to_internet,NET: Used device to connect to internet,2230,1087,1143,-,608,627,453,541,,,,,,,,,,,,,
2020-03-27,2020-03-29,device_usage_to_connect_to_internet,Smartphone,1805,865,940,-,512,519,360,414,,,,,,,,,,,,,
2020-03-27,2020-03-29,device_usage_to_connect_to_internet,Laptop,1447,733,714,-,426,425,280,316,,,,,,,,,,,,,
2020-03-27,2020-03-29,device_usage_to_connect_to_internet,Tablet computer (e.g. iPad),1138,554,584,-,331,321,248,238,,,,,,,,,,,,,
2020-03-27,2020-03-29,device_usage_to_connect_to_internet,TV set,916,464,452,-,259,273,181,203,,,,,,,,,,,,,
2020-03-27,2020-03-29,device_usage_to_connect_to_internet,Desktop PC,678,416,262,-,200,198,127,153,,,,,,,,,,,,,
2020-03-27,2020-03-29,device_usage_to_connect_to_internet,"Smart speaker (e.g. Amazon Echo, Google Home)",454,234,219,-,131,137,109,77,,,,,,,,,,,,,
2020-03-27,2020-03-29,device_usage_to_connect_to_internet,Games console,335,179,156,-,89,97,74,75,,,,,,,,,,,,,
2020-03-27,2020-03-29,device_usage_to_connect_to_internet,E-reader (e.g. Kindle),243,96,147,-,85,72,43,42,,,,,,,,,,,,,
2020-03-27,2020-03-29,device_usage_to_connect_to_internet,"Smart watch (e.g. Apple Watch, Pebble, Samsung, Sony)",158,90,69,-,49,51,32,26,,,,,,,,,,,,,
2020-03-27,2020-03-29,device_usage_to_connect_to_internet,Weighted base,2232,1089,1143,-,609,627,453,542,,,,,,,,,,,,,
2020-03-27,2020-03-29,device_usage_to_connect_to_internet,Other portable/ handheld device (e.g. portable games console/ iPod Touch),63,29,34,-,20,16,13,14,,,,,,,,,,,,,
2020-03-27,2020-03-29,device_usage_to_connect_to_internet,Netbook,44,21,23,-,11,11,12,9,,,,,,,,,,,,,
2020-03-27,2020-03-29,device_usage_to_connect_to_internet,Other device,20,10,10,-,10,5,3,2,,,,,,,,,,,,,
2020-03-27,2020-03-29,device_usage_to_connect_to_internet,"Not applicable, I do not have access to the internet",-,-,-,-,-,-,-,-,,,,,,,,,,,,,
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,Unweighted base,2107,1075,1032,272,582,631,352,542,184,89,205,178,201,148,101,206,293,278,153,71,1751
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,Weighted base,2107,1030,1077,291,573,594,428,512,176,84,233,172,184,151,100,198,278,288,180,63,1768
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,NET: Used device to connect to internet,2098,1024,1074,290,569,594,425,509,176,84,232,172,182,151,100,198,273,287,180,63,1759
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,Smartphone,1736,849,887,271,469,495,358,414,148,65,190,149,156,127,85,159,219,229,151,57,1445
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,Laptop,1430,703,727,224,408,407,301,314,127,57,159,99,133,94,60,131,209,198,119,44,1199
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,Tablet computer (e.g. iPad),1042,491,551,119,292,281,234,235,91,36,120,91,92,75,48,98,122,133,101,35,868
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,TV set,901,436,465,118,237,261,210,192,62,41,113,64,77,65,43,95,108,122,75,34,761
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,Desktop PC,710,445,265,82,235,199,131,145,53,29,67,68,56,48,40,71,99,100,59,19,599
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,"Smart speaker (e.g. Amazon Echo, Google Home)",518,249,269,89,138,154,117,109,49,22,60,40,50,42,30,53,61,61,32,19,420
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,Games console,437,258,178,103,122,112,94,109,37,18,53,37,52,34,24,36,53,45,38,9,367
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,E-reader (e.g. Kindle),242,94,148,26,69,80,36,57,25,10,31,19,19,17,6,19,31,32,25,9,202
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,Weighted base,2107,1030,1077,291,573,594,428,512,176,84,233,172,184,151,100,198,278,288,180,63,1768
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,"Smart watch (e.g. Apple Watch, Pebble, Samsung, Sony)",202,121,81,54,76,54,43,28,21,3,25,14,18,12,12,19,34,18,22,4,165
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,Other portable/ handheld device (e.g. portable games console/ iPod Touch),79,38,41,24,31,21,12,16,11,2,8,7,11,2,4,5,16,6,6,2,62
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,Netbook,44,33,10,4,17,7,10,10,2,-,7,5,8,3,2,1,8,4,2,1,38
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,Other device,14,8,7,4,5,3,,6,2,,1,1,-,-,1,4,2,2,-,-,10
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,"Not applicable, I do not have access to the internet",5,3,1,-,2,-,1,1,-,-,-,-,1,-,-,-,3,-,-,-,5
2020-12-04,2020-12-06,device_usage_to_connect_to_internet,Don't know,4,3,1,1,1,-,1,1,-,-,-,-,1,-,-,-,1,1,-,-,4
2020-06-19,2020-06-21,device_usage_to_connect_to_internet,Unweighted base,2164,1113,1051,292,642,610,367,545,,,,,,,,,,,,,
2020-06-19,2020-06-21,device_usage_to_connect_to_internet,Weighted base,2164,1058,1106,298,589,610,439,526,,,,,,,,,,,,,
2020-06-19,2020-06-21,device_usage_to_connect_to_internet,NET: Used device to connect to internet,2159,1055,1104,296,589,608,439,524,,,,,,,,,,,,,
2020-06-19,2020-06-21,device_usage_to_connect_to_internet,Smartphone,1818,902,916,285,507,519,383,410,,,,,,,,,,,,,
