table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,BBC - Radio,466,243,223,38,35,55,57,79,80,157,155,148,91,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Direct from NHS website/ email/ text/ post,458,209,249,80,67,78,83,63,45,109,136,128,85,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Weighted base,2106,1029,1077,292,256,347,325,362,305,475,573,596,427,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Channel 4,357,190,167,44,40,49,55,70,55,83,99,103,72,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Websites or apps that bring together news from different news providers,353,180,172,56,48,72,65,63,46,51,89,112,75,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Search engine (e.g. Google),352,174,178,58,49,62,70,53,45,63,102,108,66,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Email,327,164,163,46,42,50,48,45,53,85,98,103,51,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Newspapers (printed),297,162,135,24,20,17,21,42,52,141,88,86,54,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Twitter,287,152,134,81,75,59,47,48,29,22,96,88,50,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,"Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",273,142,131,39,34,53,63,37,37,44,93,76,49,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Commercial Radio,268,148,120,26,23,45,55,47,40,55,75,76,56,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Direct from Local council website/ email/ text/ post,205,92,114,18,17,22,33,36,30,68,57,51,39,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,YouTube,204,127,78,60,56,54,43,21,9,17,69,65,32,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Weighted base,2106,1029,1077,292,256,347,325,362,305,475,573,596,427,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,People in your local area/neighbourhood,189,81,107,29,27,29,32,24,28,46,56,45,35,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Direct from World Health Organisation (WHO) website/ email/ text/ post,184,84,100,42,42,39,41,18,16,28,51,52,35,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Official scientists,169,97,72,20,19,27,39,27,21,34,58,58,24,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Direct from Local health service website/ email/ text/ post,166,72,94,24,22,21,31,22,25,43,40,47,40,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Instagram,148,70,78,78,63,43,16,7,3,2,52,53,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Channel 5,141,68,72,18,18,19,23,21,19,40,25,52,31,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,WhatsApp,138,65,73,34,32,36,27,9,12,20,55,38,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,WhatsApp group(s),126,54,72,24,21,34,25,10,12,19,48,38,17,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Advertising,122,62,60,38,32,23,17,13,16,14,37,32,23,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Facebook messenger,113,55,58,26,26,23,11,12,22,19,35,33,21,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,"Smart speaker (e.g. Amazon Echo, Google Home)",86,51,35,12,12,16,17,13,13,15,28,23,21,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Weighted base,2106,1029,1077,292,256,347,325,362,305,475,573,596,427,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Snapchat,72,31,41,50,39,16,3,2,-,1,27,26,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Podcasts,67,40,27,12,11,18,9,13,10,4,29,15,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,STV,64,28,36,6,6,12,8,10,10,19,14,22,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,"Non-mainstream news sources such as Russia Today, Breitbart, Swawkbox etc",52,33,18,1,1,6,12,14,7,12,14,11,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,UTV,41,19,22,3,3,5,8,6,10,9,12,15,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,ITV Wales,30,15,15,7,5,4,3,3,3,11,2,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Apple iMessage,28,10,17,9,9,8,3,-,3,5,12,8,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Other,56,32,25,6,6,3,11,10,9,18,13,23,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,I don't know where the source is from,7,2,4,-,-,2,-,2,2,1,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,NET: Broadcasters,1813,883,930,230,198,271,264,314,276,457,494,532,363,424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,NET: Non-BBC broadcasters,1128,555,573,120,104,144,176,211,180,297,281,313,237,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,NET: BBC services,1635,805,830,209,176,226,233,285,248,433,451,492,329,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,Weighted base,2106,1029,1077,292,256,347,325,362,305,475,573,596,427,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,NET: Newspapers (printed and online),791,391,400,91,80,108,107,134,123,228,249,218,141,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,NET: Officials,899,427,472,147,128,140,144,141,115,211,259,266,164,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,NET: Social Media,813,373,440,175,154,182,155,120,80,100,226,224,157,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,NET: Facebook (Facebook and Facebook Messenger),609,263,346,106,103,137,122,92,63,89,149,161,130,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,NET: WhatsApp (WhatsApp and WhatsApp groups),212,95,117,47,43,54,44,15,20,32,77,66,32,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,NET: Closed groups,209,94,115,45,41,44,33,19,32,37,71,63,32,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,NET: Other online news sources,538,275,263,75,65,104,109,94,75,82,151,158,109,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,NET: Family/friends/ local ppl,597,232,364,122,104,104,98,79,72,122,159,178,121,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 9th to 13th April 2020,NET: Traditional media,1915,935,981,247,215,297,285,331,289,466,524,550,386,456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 4,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 11th to 13th September 2020,Unweighted base,2058,992,1066,257,228,350,317,362,323,449,570,574,450,464,186,87,209,169,177,162,112,186,262,266,179,63,1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 4,Q3a. Sources used to get info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 11th to 13th September 2020,Weighted base,2056,1010,1045,286,248,338,314,353,297,468,561,581,416,497,171,83*,228,167,179,148,98*,193,269,280,177,62*,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
