table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 98,How many cars are there in your household?,ONLINE Fieldwork: 24th to 26th April 2020,1,854,409,445,66,55,119,132,149,135,253,240,248,162,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,How many cars are there in your household?,ONLINE Fieldwork: 24th to 26th April 2020,2,616,329,287,81,67,125,96,106,85,124,203,151,168,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,How many cars are there in your household?,ONLINE Fieldwork: 24th to 26th April 2020,3+,193,96,98,86,76,28,20,26,18,15,61,60,49,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,How many cars are there in your household?,ONLINE Fieldwork: 5th to 11th April 2021,Unweighted base,2121,1075,1046,262,231,362,323,335,342,497,615,578,401,527,184,77,215,161,188,150,131,204,290,276,169,76,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,How many cars are there in your household?,ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,2121,1037,1084,293,257,354,329,365,305,475,577,598,431,515,177,84*,235,173,185,152,101,200,280,290,181,64*,1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,How many cars are there in your household?,ONLINE Fieldwork: 5th to 11th April 2021,No cars in the household,445,207,238,48,43,93,86,71,64,83,70,132,54,190,51,16,55,31,28,33,19,31,110,43,20,7,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,How many cars are there in your household?,ONLINE Fieldwork: 5th to 11th April 2021,NET: Any,1676,830,846,245,214,261,243,294,242,392,507,466,377,326,125,68,180,142,157,119,82,169,169,247,161,56,1412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,How many cars are there in your household?,ONLINE Fieldwork: 5th to 11th April 2021,1,860,428,432,68,57,122,112,161,139,258,219,246,174,223,77,39,105,80,70,71,35,77,95,119,69,24,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,How many cars are there in your household?,ONLINE Fieldwork: 5th to 11th April 2021,2,621,313,307,107,92,108,118,98,79,110,212,160,166,83,44,21,61,52,73,32,33,66,58,89,66,26,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,How many cars are there in your household?,ONLINE Fieldwork: 5th to 11th April 2021,3+,195,88,107,70,65,30,13,34,24,23,76,61,37,21,5,8,13,10,14,17,13,26,17,39,27,6,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 129,How many cars are there in your household?,ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,2126,1014,1112,222,190,341,393,415,314,441,616,610,426,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 129,How many cars are there in your household?,ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,2126,1040,1086,293,252,355,329,366,306,477,579,599,432,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 129,How many cars are there in your household?,ONLINE Fieldwork: 5th to 7th June 2020,No cars in the household,446,208,238,73,72,83,87,88,47,69,58,133,46,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 129,How many cars are there in your household?,ONLINE Fieldwork: 5th to 7th June 2020,NET: Any,1680,831,848,220,180,272,242,278,260,408,521,467,386,307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 129,How many cars are there in your household?,ONLINE Fieldwork: 5th to 7th June 2020,1,862,421,441,71,57,133,129,144,134,251,200,253,199,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 129,How many cars are there in your household?,ONLINE Fieldwork: 5th to 7th June 2020,2,622,305,317,68,53,112,100,102,100,140,232,165,152,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 129,How many cars are there in your household?,ONLINE Fieldwork: 5th to 7th June 2020,3+,195,105,90,81,70,27,13,32,25,17,88,49,35,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 174,How many cars are there in your household?,ONLINE Fieldwork: 12th to 14th March 2021,Unweighted base,2144,1027,1117,266,236,330,330,370,345,503,610,572,441,521,185,82,209,158,200,159,104,209,287,289,183,79,1776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 174,How many cars are there in your household?,ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,2144,1048,1096,296,260,358,332,369,309,481,583,605,435,521,179,85*,237,175,187,154,102*,202,283,293,183,64*,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 174,How many cars are there in your household?,ONLINE Fieldwork: 12th to 14th March 2021,No cars in the household,450,213,237,80,78,83,91,70,59,67,84,128,57,182,40,16,50,45,36,26,16,30,115,51,21,5,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 174,How many cars are there in your household?,ONLINE Fieldwork: 12th to 14th March 2021,NET: Any,1694,835,859,216,182,275,242,299,250,413,500,477,378,339,139,70,187,129,151,127,86,172,167,243,162,60,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 174,How many cars are there in your household?,ONLINE Fieldwork: 12th to 14th March 2021,1,870,443,427,66,60,124,148,143,127,262,240,242,171,217,85,46,103,80,77,71,38,74,96,103,73,24,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 174,How many cars are there in your household?,ONLINE Fieldwork: 12th to 14th March 2021,2,627,296,331,80,66,119,81,118,93,136,203,178,149,98,41,18,67,42,62,46,33,72,55,101,64,27,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 174,How many cars are there in your household?,ONLINE Fieldwork: 12th to 14th March 2021,3+,197,96,101,70,55,32,13,37,29,16,57,57,58,25,12,5,18,8,13,10,15,27,17,39,25,9,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,How many cars are there in your household?,ONLINE Fieldwork: 1st to 3rd May 2020,Unweighted base,2150,1042,1108,267,235,319,335,394,327,508,681,626,336,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,How many cars are there in your household?,ONLINE Fieldwork: 1st to 3rd May 2020,Weighted base,2150,1051,1099,297,260,359,333,370,310,481,585,606,436,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,How many cars are there in your household?,ONLINE Fieldwork: 1st to 3rd May 2020,No cars in the household,451,211,240,57,54,93,95,83,54,70,79,117,82,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,How many cars are there in your household?,ONLINE Fieldwork: 1st to 3rd May 2020,NET: Any,1699,840,858,240,205,266,239,287,255,412,505,490,355,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,How many cars are there in your household?,ONLINE Fieldwork: 1st to 3rd May 2020,1,872,433,440,59,46,132,132,141,142,265,237,248,182,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,How many cars are there in your household?,ONLINE Fieldwork: 1st to 3rd May 2020,2,629,306,323,89,77,117,97,109,88,129,201,193,127,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 100,How many cars are there in your household?,ONLINE Fieldwork: 1st to 3rd May 2020,3+,197,102,95,91,83,18,10,36,25,18,68,49,46,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 154,How many cars are there in your household?,ONLINE Fieldwork: 6th to 8th November 2020,Unweighted base,2101,1040,1061,258,227,336,346,377,310,474,646,571,407,477,179,82,217,160,173,169,103,204,295,299,158,62,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 154,How many cars are there in your household?,ONLINE Fieldwork: 6th to 8th November 2020,Weighted base,2101,1027,1074,290,251,351,326,361,303,471,572,592,426,511,175,84*,232,171,183,151,100*,198,277,287,179,63*,1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 154,How many cars are there in your household?,ONLINE Fieldwork: 6th to 8th November 2020,No cars in the household,441,203,238,78,77,70,68,86,63,74,68,129,58,186,61,20,54,46,32,14,16,32,106,29,22,9,355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 154,How many cars are there in your household?,ONLINE Fieldwork: 6th to 8th November 2020,NET: Any,1660,824,836,212,173,280,257,275,240,397,503,464,368,325,114,64,179,125,152,137,84,165,171,258,158,54,1408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 154,How many cars are there in your household?,ONLINE Fieldwork: 6th to 8th November 2020,1,852,418,434,54,48,118,143,135,140,262,235,250,165,202,77,37,96,57,66,69,41,86,101,123,72,27,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 154,How many cars are there in your household?,ONLINE Fieldwork: 6th to 8th November 2020,2,615,319,295,84,62,127,103,110,78,113,209,161,149,95,29,20,70,47,65,53,30,55,57,104,63,21,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 154,How many cars are there in your household?,ONLINE Fieldwork: 6th to 8th November 2020,3+,193,87,106,74,63,35,11,29,22,21,59,53,54,27,8,7,13,21,20,14,13,24,14,31,23,6,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 129,How many cars are there in your household?,ONLINE Fieldwork: 12th to 15th June 2020,Unweighted base,2115,1047,1068,276,241,347,333,342,330,487,606,589,382,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 129,How many cars are there in your household?,ONLINE Fieldwork: 12th to 15th June 2020,Weighted base,2115,1034,1081,292,250,353,328,364,305,474,575,596,429,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 129,How many cars are there in your household?,ONLINE Fieldwork: 12th to 15th June 2020,No cars in the household,444,202,242,40,39,79,94,92,52,87,80,128,49,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 129,How many cars are there in your household?,ONLINE Fieldwork: 12th to 15th June 2020,NET: Any,1671,832,839,252,212,274,233,272,253,388,495,469,380,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 129,How many cars are there in your household?,ONLINE Fieldwork: 12th to 15th June 2020,1,858,438,420,66,54,124,134,147,135,252,244,234,174,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 129,How many cars are there in your household?,ONLINE Fieldwork: 12th to 15th June 2020,2,619,313,306,103,81,124,89,94,95,114,188,190,146,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 129,How many cars are there in your household?,ONLINE Fieldwork: 12th to 15th June 2020,3+,194,81,113,83,77,26,10,31,24,21,64,45,60,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,How many cars are there in your household?,ONLINE Fieldwork: 4th to 6th June 2021,Unweighted base,2135,1020,1115,251,219,361,336,354,336,497,627,605,372,531,193,78,207,169,190,165,119,192,303,268,189,62,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,How many cars are there in your household?,ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,2135,1044,1091,295,254,356,331,367,307,479,581,602,433,519,178,85*,236,174,186,153,101*,201,282,292,182,64*,1792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,How many cars are there in your household?,ONLINE Fieldwork: 4th to 6th June 2021,No cars in the household,448,211,237,72,69,77,80,72,66,81,77,134,56,182,50,34,59,43,39,23,10,33,86,35,31,6,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,How many cars are there in your household?,ONLINE Fieldwork: 4th to 6th June 2021,NET: Any,1687,832,854,222,185,279,251,295,242,398,504,468,377,337,128,51,177,131,148,130,91,168,195,257,152,58,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,How many cars are there in your household?,ONLINE Fieldwork: 4th to 6th June 2021,1,866,413,453,69,57,133,124,130,139,272,237,261,175,194,79,32,101,68,66,64,38,87,93,132,87,20,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,How many cars are there in your household?,ONLINE Fieldwork: 4th to 6th June 2021,2,625,324,300,89,76,110,108,130,84,104,214,151,149,111,37,17,64,48,60,52,33,65,84,93,44,27,527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 179,How many cars are there in your household?,ONLINE Fieldwork: 4th to 6th June 2021,3+,196,95,101,65,52,36,19,36,19,22,54,56,53,33,12,2,12,16,21,14,20,17,19,32,21,10,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 104,How many cars are there in your household?,ONLINE Fieldwork: 27th to 29th March 2020,Unweighted base,2232,1087,1145,,,,,,,,802,620,311,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210,391,367,392,373,499,,,
Table 104,How many cars are there in your household?,ONLINE Fieldwork: 27th to 29th March 2020,Weighted base,2232,1089,1143,,,,,,,,609,627,453,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,386,357,395,330,516,,,
Table 104,How many cars are there in your household?,ONLINE Fieldwork: 27th to 29th March 2020,No cars in the household,468,196,273,,,,,,,,74,131,58,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,84,88,83,69,89,,,
Table 104,How many cars are there in your household?,ONLINE Fieldwork: 27th to 29th March 2020,NET: Any,1764,893,870,,,,,,,,536,496,395,336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,302,269,312,261,427,,,
Table 104,How many cars are there in your household?,ONLINE Fieldwork: 27th to 29th March 2020,1,905,458,447,,,,,,,,234,271,175,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,135,149,153,145,272,,,
Table 104,How many cars are there in your household?,ONLINE Fieldwork: 27th to 29th March 2020,2,653,344,310,,,,,,,,225,182,164,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,132,102,121,90,140,,,
Table 104,How many cars are there in your household?,ONLINE Fieldwork: 27th to 29th March 2020,3+,205,91,114,,,,,,,,77,43,56,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,35,18,38,27,16,,,
Table 162,How many cars are there in your household?,ONLINE Fieldwork: 4th to 6th December 2020,Unweighted base,2107,1075,1032,272,241,366,329,356,313,471,582,631,352,542,184,89,205,178,201,148,101,206,293,278,153,71,1751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,907,741
Table 162,How many cars are there in your household?,ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,2107,1030,1077,291,252,352,327,362,303,472,573,594,428,512,176,84*,233,172,184,151,100*,198,278,288,180,63*,1768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55*,906,757
Table 162,How many cars are there in your household?,ONLINE Fieldwork: 4th to 6th December 2020,No cars in the household,442,207,236,47,46,80,87,93,59,76,74,130,63,175,56,17,41,30,42,31,10,36,101,42,30,7,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,209,137
Table 162,How many cars are there in your household?,ONLINE Fieldwork: 4th to 6th December 2020,NET: Any,1665,824,841,244,206,271,240,269,244,396,499,464,365,337,120,67,192,141,142,120,90,162,177,246,150,56,1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,697,619
Table 162,How many cars are there in your household?,ONLINE Fieldwork: 4th to 6th December 2020,1,855,413,442,64,57,137,138,131,127,258,247,239,166,203,61,33,99,92,68,72,44,74,94,123,73,21,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,365,331
Table 162,How many cars are there in your household?,ONLINE Fieldwork: 4th to 6th December 2020,2,617,321,296,99,81,109,87,111,100,111,204,152,157,104,47,26,80,40,60,43,32,63,65,83,51,26,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,250,228
Table 162,How many cars are there in your household?,ONLINE Fieldwork: 4th to 6th December 2020,3+,193,90,103,81,68,26,15,27,17,27,48,72,43,30,11,7,14,9,15,4,15,26,18,40,26,9,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,82,60
Table 139,How many cars are there in your household?,ONLINE Fieldwork: 19th to 21st June 2020,Unweighted base,2164,1113,1051,292,261,355,355,316,338,508,642,610,367,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 139,How many cars are there in your household?,ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,2164,1058,1106,298,264,361,335,372,312,485,589,610,439,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 139,How many cars are there in your household?,ONLINE Fieldwork: 19th to 21st June 2020,No cars in the household,454,224,230,68,65,77,94,77,75,63,77,140,54,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 139,How many cars are there in your household?,ONLINE Fieldwork: 19th to 21st June 2020,NET: Any,1710,834,875,231,198,284,241,295,236,422,511,470,385,343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 139,How many cars are there in your household?,ONLINE Fieldwork: 19th to 21st June 2020,1,878,428,450,58,48,138,122,149,140,272,233,240,188,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 139,How many cars are there in your household?,ONLINE Fieldwork: 19th to 21st June 2020,2,633,308,325,98,83,109,103,116,80,127,213,174,147,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 139,How many cars are there in your household?,ONLINE Fieldwork: 19th to 21st June 2020,3+,199,98,101,75,67,38,17,30,17,23,66,56,50,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 166,How many cars are there in your household?,ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,2115,1003,1112,261,228,325,342,367,332,488,584,640,359,532,186,88,220,166,174,162,105,182,296,296,177,63,1761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 166,How many cars are there in your household?,ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,2115,1034,1081,292,250,353,328,364,305,473,575,597,429,514,176,84*,234,172,185,152,100*,199,279,289,181,63*,1775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 166,How many cars are there in your household?,ONLINE Fieldwork: 15th to 17th January 2021,No cars in the household,444,212,232,45,43,74,96,85,73,71,82,122,53,186,41,15,58,29,31,32,20,26,103,61,25,4,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 166,How many cars are there in your household?,ONLINE Fieldwork: 15th to 17th January 2021,NET: Any,1671,823,848,246,207,280,232,279,231,402,493,474,376,328,136,69,176,144,153,120,81,173,176,228,156,59,1395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 166,How many cars are there in your household?,ONLINE Fieldwork: 15th to 17th January 2021,1,858,423,435,54,50,114,121,175,121,273,236,244,158,220,79,38,100,70,70,66,42,82,83,127,78,24,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 166,How many cars are there in your household?,ONLINE Fieldwork: 15th to 17th January 2021,2,619,310,309,123,98,137,91,73,82,113,199,169,167,83,39,22,57,65,65,42,31,60,74,72,63,28,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 166,How many cars are there in your household?,ONLINE Fieldwork: 15th to 17th January 2021,3+,194,90,104,70,59,29,20,31,28,16,57,61,52,25,17,9,19,9,18,12,9,31,20,29,14,7,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 167,How many cars are there in your household?,ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,2100,1015,1085,267,236,294,323,383,336,497,613,633,319,535,176,86,203,160,183,166,113,193,307,302,145,66,1745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 167,How many cars are there in your household?,ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,2100,1027,1073,290,248,351,325,361,302,471,571,592,426,510,175,84*,232,171,183,151,100*,198,277,287,179,63*,1762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 167,How many cars are there in your household?,ONLINE Fieldwork: 12th to 14th February 2021,No cars in the household,441,205,236,59,59,73,66,96,67,80,67,128,55,190,45,31,47,45,39,23,12,18,97,44,36,3,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 167,How many cars are there in your household?,ONLINE Fieldwork: 12th to 14th February 2021,NET: Any,1659,822,837,231,189,277,259,265,236,391,504,464,371,320,130,52,185,126,144,128,87,179,180,243,143,60,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 167,How many cars are there in your household?,ONLINE Fieldwork: 12th to 14th February 2021,1,852,437,415,53,47,127,130,143,126,273,227,235,188,202,86,29,114,69,61,55,42,87,90,121,73,25,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 167,How many cars are there in your household?,ONLINE Fieldwork: 12th to 14th February 2021,2,615,298,317,97,74,128,115,86,87,101,209,178,133,95,34,22,52,40,62,55,31,69,75,88,59,27,523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 167,How many cars are there in your household?,ONLINE Fieldwork: 12th to 14th February 2021,3+,193,88,105,82,69,22,14,37,22,17,68,51,50,24,10,1,19,17,21,19,15,23,16,33,12,9,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 148,How many cars are there in your household?,ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,2120,1031,1089,252,219,339,351,389,311,478,605,573,429,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 148,How many cars are there in your household?,ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,2120,1037,1083,292,251,354,328,365,305,475,577,598,430,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 148,How many cars are there in your household?,ONLINE Fieldwork: 7th to 9th August 2020,No cars in the household,445,235,210,55,51,77,99,80,49,84,68,138,49,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 148,How many cars are there in your household?,ONLINE Fieldwork: 7th to 9th August 2020,NET: Any,1675,802,873,238,200,277,229,284,256,391,508,460,382,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 148,How many cars are there in your household?,ONLINE Fieldwork: 7th to 9th August 2020,1,860,427,433,65,58,120,117,152,149,256,252,235,168,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 148,How many cars are there in your household?,ONLINE Fieldwork: 7th to 9th August 2020,2,620,296,325,92,72,130,102,102,81,114,192,165,167,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
