table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 157,Do you work in any of the following occupations?,ONLINE Fieldwork: 11th to 13th September 2020,None of the above/ I work in the Private sector,636,369,267,89,88,172,147,130,72,27,180,173,153,129,50,20,79,59,57,48,34,57,88,79,44,21,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Do you work in any of the following occupations?,ONLINE Fieldwork: 17th to 19th April 2020,Unweighted base,1101,614,487,148,145,254,274,249,132,44,353,383,181,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Do you work in any of the following occupations?,ONLINE Fieldwork: 17th to 19th April 2020,Weighted base,1203,653,550,173,170,281,275,269,150,55*,352,377,274,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Do you work in any of the following occupations?,ONLINE Fieldwork: 17th to 19th April 2020,NET: Public Sector,367,172,195,49,49,92,89,81,45,12,129,138,57,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Do you work in any of the following occupations?,ONLINE Fieldwork: 17th to 19th April 2020,A nationalised industry/state corporation,35,21,14,9,9,13,4,4,3,2,14,6,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Do you work in any of the following occupations?,ONLINE Fieldwork: 17th to 19th April 2020,Central government or civil service (including Courts service and Bank of England),38,23,15,2,2,8,7,16,3,2,20,13,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Do you work in any of the following occupations?,ONLINE Fieldwork: 17th to 19th April 2020,"Local government or council (including fire services, police and local authority controlled schools/colleges)",129,60,69,12,12,28,37,32,19,1,52,61,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Do you work in any of the following occupations?,ONLINE Fieldwork: 17th to 19th April 2020,"A university, or other grant funded establishment (include opted-out schools)",37,15,22,1,1,17,8,10,2,-,16,16,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Do you work in any of the following occupations?,ONLINE Fieldwork: 17th to 19th April 2020,A health authority or NHS Trust,84,31,53,16,16,19,24,14,10,-,22,33,16,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Do you work in any of the following occupations?,ONLINE Fieldwork: 17th to 19th April 2020,The armed forces,2,2,-,-,-,1,1,-,-,-,-,1,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Do you work in any of the following occupations?,ONLINE Fieldwork: 17th to 19th April 2020,Other public sector occupation (Please specify as much detail as possible),42,21,21,9,9,7,6,5,8,7,7,9,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Do you work in any of the following occupations?,ONLINE Fieldwork: 17th to 19th April 2020,Weighted base,1203,653,550,173,170,281,275,269,150,55*,352,377,274,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 98,Do you work in any of the following occupations?,ONLINE Fieldwork: 17th to 19th April 2020,NET: Private Sector,835,480,355,123,121,189,186,188,105,44,222,239,217,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
