table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 7th to 9th August 2020,4,106,54,52,5,5,9,17,15,21,38,38,36,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 7th to 9th August 2020,3,41,20,21,5,5,11,6,7,5,7,14,6,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 7th to 9th August 2020,2,6,2,5,-,-,2,-,-,2,2,-,3,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 7th to 9th August 2020,1 - Do not trust at all,2,1,1,-,-,-,1,1,-,-,2,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 7th to 9th August 2020,NET: Do not trust,8,3,5,-,-,2,1,1,2,2,2,3,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 7th to 9th August 2020,Mean,4,4.06,3.93,3.86,3.79,3.64,4.11,3.96,4.17,4.03,4.06,3.96,4.1,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 43,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 7th to 9th August 2020,Standard deviation Standard error,0.82,0.81,0.83,0.8,0.76,0.91,0.9,0.84,0.8,0.7,0.85,0.73,0.77,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,242,135,107,29,26,28,39,36,48,62,71,69,43,59,20,9,27,18,18,10,10,24,42,28,27,9,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,244,140,104*,33**,29**,29**,37*,36**,48*,61*,68*,71*,47*,58*,20**,10**,24**,17**,16**,11**,9**,27**,38*,35**,26**,10**,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 9th to 11th October 2020,NET: Trust,190,106,84,25,21,23,30,26,39,47,56,60,32,42,15,7,18,14,13,8,7,23,34,24,19,10,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 9th to 11th October 2020,5 - Trust completely,63,32,30,10,9,7,10,9,13,14,20,15,15,13,3,2,4,8,4,2,2,8,12,9,5,4,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 9th to 11th October 2020,4,127,74,54,16,12,16,21,17,26,32,36,45,18,29,12,5,14,5,9,6,5,14,23,16,13,5,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 9th to 11th October 2020,3,48,28,20,8,8,7,7,9,6,12,12,10,12,14,5,3,6,4,3,-,2,4,2,11,8,-,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 9th to 11th October 2020,2,4,3,1,-,-,-,-,-,3,1,-,1,2,1,-,-,1,-,-,2,-,-,1,-,-,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 9th to 11th October 2020,1 - Do not trust at all,2,2,-,-,-,-,-,1,-,1,-,-,1,1,-,1,-,-,-,1,-,-,-,-,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 9th to 11th October 2020,NET: Do not trust,6,5,1,-,-,-,-,1,3,2,-,1,3,1,-,1,1,-,-,3,-,-,1,-,-,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 9th to 11th October 2020,Mean,4.01,3.94,4.09,4.06,4.03,4.01,4.07,3.95,4.02,3.95,4.12,4.03,3.91,3.93,3.88,3.63,3.87,4.27,4.04,3.59,3.98,4.17,4.16,3.93,3.9,4.47,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 44,Q5. Trust in the sources for information/news about Coronavirus used in last week: Channel 4,ONLINE Fieldwork: 9th to 11th October 2020,Standard deviation Standard error,0.76,0.8,0.71,0.74,0.77,0.69,0.68,0.85,0.8,0.81,0.69,0.65,0.96,0.8,0.62,1.09,0.69,0.81,0.7,1.25,0.73,0.67,0.71,0.75,0.71,0.53,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
