table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 12,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 11th to 13th September 2020,Facts forwarded/ posted/ shared from a person you know,53,27,26,5,3,16,10,5,8,9,20,10,10,14,2,-,9,2,8,3,2,-,13,9,3,3,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 12,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 11th to 13th September 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",29,17,12,6,6,9,8,5,-,1,13,5,6,6,-,2,4,5,3,-,3,-,4,3,4,-,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 12,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 11th to 13th September 2020,"Directly from official sources such as NHS, Government etc",25,18,7,2,2,10,8,3,2,1,9,6,6,4,-,3,-,3,2,3,3,-,5,4,1,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 12,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 11th to 13th September 2020,Opinions from a person you don't know,19,14,5,4,4,5,5,5,-,-,10,3,1,6,-,-,4,1,3,-,-,-,3,6,2,1,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 12,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 11th to 13th September 2020,Facts forwarded/ posted/ shared from a person you don't know,13,9,4,2,2,2,4,2,3,-,3,4,1,5,-,-,2,1,2,-,-,1,3,3,-,-,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 12,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 11th to 13th September 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",8,5,4,2,2,2,1,1,-,2,3,*,1,4,-,-,*,-,3,2,-,-,1,1,1,-,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 12,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 11th to 13th September 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",8,7,1,-,-,3,4,-,1,-,4,*,3,1,-,-,-,1,1,1,-,-,1,*,2,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 12,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 11th to 13th September 2020,Weighted base,127,71*,56*,20**,18**,34*,28**,14**,14**,17**,47*,30**,19**,31**,4**,3**,18**,7**,16**,12**,8**,3**,22**,21**,8**,6**,109*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 12,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 11th to 13th September 2020,I don't notice where the information is coming from,8,6,2,-,-,4,1,1,1,1,1,3,1,3,-,-,3,1,-,1,-,-,2,1,-,-,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 17th to 19th April 2020,Unweighted base,141,76,65,22,19,46,27,23,11,12,47,43,24,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 17th to 19th April 2020,Weighted base,154,79*,75*,24**,21**,51*,28**,29**,10**,12**,47*,46*,35**,26**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 17th to 19th April 2020,Opinions from a person you know,83,47,36,14,12,26,14,21,7,3,25,24,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 17th to 19th April 2020,Facts forwarded/ posted/ shared from a person you know,76,37,39,12,12,24,10,14,7,9,24,25,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 17th to 19th April 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",23,11,11,5,5,9,5,2,*,2,8,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 17th to 19th April 2020,Facts forwarded/ posted/ shared from a person you don't know,19,9,10,1,1,8,5,3,-,2,6,3,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 17th to 19th April 2020,"Directly from official sources such as NHS, Government etc",18,10,9,4,4,8,5,1,-,-,10,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 17th to 19th April 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",12,12,1,2,1,3,4,2,-,1,6,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 17th to 19th April 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",12,10,2,1,1,6,5,-,-,-,5,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 17th to 19th April 2020,Opinions from a person you don't know,12,7,5,1,1,5,1,3,1,2,5,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 17th to 19th April 2020,I don't notice where the information is coming from,7,2,5,3,3,-,*,2,-,1,1,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,131,66,65,27,23,38,29,14,11,12,48,35,25,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,135,68*,67*,33**,27**,36*,29**,14**,12**,11**,50*,36**,26**,23**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 15th to 17th May 2020,Opinions from a person you know,81,37,44,18,15,27,15,7,8,6,27,22,17,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 15th to 17th May 2020,Facts forwarded/ posted/ shared from a person you know,64,28,35,15,14,20,11,9,4,4,29,11,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 15th to 17th May 2020,"Directly from official sources such as NHS, Government etc",32,17,15,7,7,8,9,5,-,3,11,12,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 15th to 17th May 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",24,15,9,5,5,8,5,3,1,2,11,7,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 15th to 17th May 2020,Facts forwarded/ posted/ shared from a person you don't know,16,4,12,5,5,3,3,3,2,*,6,5,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 15th to 17th May 2020,Opinions from a person you don't know,11,4,7,2,-,2,5,1,1,*,6,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 15th to 17th May 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",11,9,2,2,-,5,2,3,-,-,5,2,4,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 15th to 17th May 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",9,7,3,4,4,2,1,3,-,-,3,-,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 15th to 17th May 2020,I don't notice where the information is coming from,9,5,4,4,3,1,3,-,-,1,5,-,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 29th to 31st May 2020,Unweighted base,109,55,54,18,15,30,28,14,8,11,33,36,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 11,Q4a. Types of news/information seen on social media and search engines in last week: WhatsApp,ONLINE Fieldwork: 29th to 31st May 2020,Weighted base,116*,58*,57*,20**,17**,37**,28**,12**,7**,11**,36**,32**,21**,26**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
