table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 158,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 11th to 13th September 2020,No children aged 18 or under,1567,768,799,252,218,222,145,209,272,466,431,458,313,365,130,70,169,134,141,115,75,145,207,211,132,38,1323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 158,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 11th to 13th September 2020,NET: Yes,526,253,273,34,29,127,178,151,30,4,139,130,112,144,45,13,63,37,42,36,24,52,66,76,46,25,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 158,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 11th to 13th September 2020,NET: Any 5-18,427,210,217,24,18,74,150,146,30,3,107,103,90,128,35,8,51,27,32,33,19,45,52,63,40,20,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 158,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 11th to 13th September 2020,NET: Any 11-18,284,136,149,13,8,28,86,127,29,1,69,77,50,88,20,8,33,23,20,21,10,35,29,46,21,19,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 158,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 11th to 13th September 2020,Yes - children aged under 5 years old,178,84,94,19,19,89,59,8,-,3,57,41,43,37,13,5,23,15,19,10,11,12,21,29,14,6,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 158,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 11th to 13th September 2020,Yes - children aged 5 to 10 years old,230,114,117,12,12,62,109,43,2,2,60,48,53,69,20,2,28,12,16,16,12,20,36,38,26,5,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 158,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 11th to 13th September 2020,Yes - children aged 11 to 15 years old,203,106,97,5,3,25,73,86,14,1,47,55,36,65,11,4,24,18,15,14,10,25,19,35,15,14,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 158,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 11th to 13th September 2020,Yes - children aged 16 to 18 years old,117,46,71,10,4,3,25,63,16,1,32,35,19,31,10,4,13,9,5,10,2,14,11,20,9,10,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 158,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 11th to 13th September 2020,Weighted base,2098,1026,1072,289,249,350,325,361,302,471,570,592,426,510,175,83*,232,171,183,151,100*,197,277,287,179,63*,1760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 158,"Do you have any children aged 18 or under? If so, how old are they?",ONLINE Fieldwork: 11th to 13th September 2020,Refused,6,5,1,4,2,1,1,-,-,-,1,3,1,1,-,1,-,-,-,-,-,-,4,-,1,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
