table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 5,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 22nd to 24th May 2020,A few times a week,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,27,63,10,19,33,8,22,3,3,26,24,77,2,27,15,4,26,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752,1015,1563,620,724,814,182,617,156,163,565,620,1854,32*,682,244,99*,808,672,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 22nd to 24th May 2020,Less than a few times a week,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,8,26,5,7,16,12,15,2,3,7,13,32,2,9,5,3,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 5,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 22nd to 24th May 2020,Never - not following the coronavirus outbreak,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 6,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,168,145,133,273,124,105,691,785,691,450,1682,479,1876,1969,2019,2092,-,,,,,,,,,
Table 6,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,164,140,129,267,117,101*,686,780,697,443,1670,478,1876,1974,2021,2092,-**,,,,,,,,,
Table 6,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 22nd to 24th May 2020,NET: At least once a day,1913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,159,133,125,258,116,97,653,698,587,389,1558,438,1730,1808,1857,1911,-,,,,,,,,,
Table 6,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 22nd to 24th May 2020,20 times or more a day,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,22,25,21,36,15,24,88,68,60,43,147,49,162,163,173,176,-,,,,,,,,,
Table 6,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 22nd to 24th May 2020,10-19 times a day,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,30,16,15,41,20,11,81,83,74,59,194,67,212,216,221,232,-,,,,,,,,,
Table 6,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 22nd to 24th May 2020,5-9 times a day,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,52,41,37,85,31,30,193,195,122,103,404,124,435,446,463,473,-,,,,,,,,,
Table 6,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 22nd to 24th May 2020,2-4 times a day,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,38,37,36,64,35,22,215,253,214,129,591,150,648,693,706,720,-,,,,,,,,,
Table 6,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 22nd to 24th May 2020,About once a day,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,17,13,15,31,15,10,78,100,118,55,222,49,273,289,294,309,-,,,,,,,,,
Table 6,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 22nd to 24th May 2020,A few times a week,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,6,1,5,1,3,19,44,53,26,71,27,90,100,99,103,-,,,,,,,,,
Table 6,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 22nd to 24th May 2020,Less than a few times a week,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,-,1,3,4,-,1,14,25,41,19,29,11,41,48,48,56,-,,,,,,,,,
Table 6,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 22nd to 24th May 2020,Never - not following the coronavirus outbreak,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,-,-,-,-,13,17,9,12,2,15,17,17,21,-,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 3rd to 5th April 2020,Unweighted base,2125,1067,1058,274,243,347,295,365,334,510,516,606,460,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 3rd to 5th April 2020,Weighted base,2125,1039,1086,293,259,354,329,365,306,477,578,599,431,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 3rd to 5th April 2020,NET: At least once a day,2075,1024,1051,288,254,338,318,358,300,473,573,591,419,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 3rd to 5th April 2020,20 times or more a day,362,186,176,49,47,64,70,81,42,57,110,96,63,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 3rd to 5th April 2020,10-19 times a day,326,174,152,56,47,51,55,48,54,62,91,105,62,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 3rd to 5th April 2020,5-9 times a day,605,299,306,79,69,91,79,104,84,168,184,165,129,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 3rd to 5th April 2020,2-4 times a day,598,283,314,71,67,96,85,99,96,151,153,170,133,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 3rd to 5th April 2020,About once a day,184,81,103,33,24,37,30,26,25,35,34,55,31,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 3rd to 5th April 2020,A few times a week,28,6,22,4,4,10,6,2,5,2,3,4,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 3rd to 5th April 2020,Less than a few times a week,6,3,3,-,-,1,3,2,1,-,-,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 3rd to 5th April 2020,Never - not following the coronavirus outbreak,15,6,9,1,1,6,3,3,1,2,2,4,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 10th May 2020,Unweighted base,2127,1045,1082,274,243,371,302,348,332,500,694,595,365,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 10th May 2020,Weighted base,2127,1040,1087,293,254,355,329,366,306,477,579,600,432,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 10th May 2020,NET: At least once a day,1980,972,1008,262,225,318,302,339,295,465,550,564,398,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 10th May 2020,20 times or more a day,215,128,87,19,16,42,39,39,36,40,74,59,33,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 10th May 2020,10-19 times a day,267,140,127,43,39,41,39,42,41,61,72,77,63,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 10th May 2020,5-9 times a day,496,254,242,66,54,75,63,88,75,129,154,120,92,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 10th May 2020,2-4 times a day,677,329,348,92,80,109,96,114,94,172,179,220,139,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 10th May 2020,About once a day,326,122,204,41,36,52,65,55,51,63,72,88,71,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 10th May 2020,A few times a week,86,40,47,19,17,25,14,12,6,10,15,25,24,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 10th May 2020,Less than a few times a week,35,17,18,8,8,7,7,9,2,3,11,5,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 7th to 10th May 2020,Never - not following the coronavirus outbreak,26,12,14,5,5,4,7,7,3,-,2,5,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 24th to 26th April 2020,Unweighted base,2106,1041,1065,269,238,331,326,350,327,503,544,621,393,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 24th to 26th April 2020,Weighted base,2106,1030,1076,291,256,351,326,362,303,472,573,594,427,512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 24th to 26th April 2020,NET: At least once a day,1967,963,1003,268,234,317,288,338,295,461,546,551,404,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 24th to 26th April 2020,20 times or more a day,207,115,91,27,25,49,35,23,34,38,69,46,40,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 24th to 26th April 2020,10-19 times a day,238,139,99,35,27,42,27,33,32,68,79,67,40,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 24th to 26th April 2020,5-9 times a day,468,234,234,66,60,64,71,89,69,108,134,131,107,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 24th to 26th April 2020,2-4 times a day,784,353,430,107,97,114,107,137,123,195,198,235,166,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 24th to 26th April 2020,About once a day,271,122,148,32,25,48,47,55,36,52,66,72,52,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 24th to 26th April 2020,A few times a week,78,36,42,13,12,22,21,12,7,3,16,25,11,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 24th to 26th April 2020,Less than a few times a week,33,19,14,5,5,8,12,4,-,4,9,11,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 24th to 26th April 2020,Never - not following the coronavirus outbreak,29,11,17,5,5,5,5,9,1,4,2,7,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 11th April 2021,Unweighted base,2121,1075,1046,262,231,362,323,335,342,497,615,578,401,527,184,77,215,161,188,150,131,204,290,276,169,76,1730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,2121,1037,1084,293,257,354,329,365,305,475,577,598,431,515,177,84*,235,173,185,152,101,200,280,290,181,64*,1780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 11th April 2021,NET: At least once a day,1797,905,892,241,214,292,276,301,253,435,507,515,366,409,151,70,203,148,157,125,86,165,242,246,152,52,1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 11th April 2021,20 times or more a day,126,81,45,26,25,23,23,31,12,12,44,26,23,32,16,7,7,14,11,13,7,9,18,16,7,2,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 11th April 2021,10-19 times a day,168,91,76,16,16,44,31,23,26,27,57,49,32,30,13,5,21,21,12,13,6,11,39,14,11,2,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 11th April 2021,5-9 times a day,379,204,175,57,55,48,70,55,48,101,111,113,81,74,30,11,46,27,39,28,22,32,53,43,35,13,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 11th April 2021,2-4 times a day,690,337,353,80,69,105,92,111,108,195,193,202,137,157,51,19,80,54,54,40,40,80,76,109,63,24,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 11th April 2021,About once a day,435,193,242,63,49,72,60,81,59,100,102,125,93,115,41,29,50,33,41,30,11,33,55,64,36,12,371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 11th April 2021,A few times a week,196,83,113,33,28,43,27,46,28,19,48,46,42,61,10,8,23,14,15,13,9,21,29,31,17,7,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 11th April 2021,Less than a few times a week,79,29,50,12,10,13,16,6,20,13,10,27,13,29,10,4,5,4,7,7,4,11,7,10,9,2,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 11th April 2021,Never - not following the coronavirus outbreak,49,19,29,6,5,6,11,12,5,8,12,10,9,17,7,2,4,6,7,7,2,3,2,4,4,2,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,2126,1014,1112,222,190,341,393,415,314,441,616,610,426,474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,2126,1040,1086,293,252,355,329,366,306,477,579,599,432,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 7th June 2020,NET: At least once a day,1908,945,963,255,217,299,285,331,279,460,539,543,391,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 7th June 2020,20 times or more a day,135,75,61,29,25,18,26,25,12,25,46,37,19,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 7th June 2020,10-19 times a day,177,93,84,26,23,32,20,28,29,42,57,56,34,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 7th June 2020,5-9 times a day,445,229,217,47,44,81,71,66,72,110,147,135,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 7th June 2020,2-4 times a day,785,392,394,100,81,97,120,145,119,205,213,214,177,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 7th June 2020,About once a day,365,157,208,53,45,71,49,67,47,79,76,101,79,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 7th June 2020,A few times a week,131,60,70,26,24,34,29,23,12,6,27,35,27,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 7th June 2020,Less than a few times a week,58,20,38,9,8,15,6,8,12,7,7,16,10,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 5th to 7th June 2020,Never - not following the coronavirus outbreak,30,14,16,3,3,7,9,4,3,4,6,6,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th March 2021,Unweighted base,2144,1027,1117,266,236,330,330,370,345,503,610,572,441,521,185,82,209,158,200,159,104,209,287,289,183,79,1776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,2144,1048,1096,296,260,358,332,369,309,481,583,605,435,521,179,85*,237,175,187,154,102*,202,283,293,183,64*,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th March 2021,NET: At least once a day,1808,898,910,234,209,281,272,319,272,429,522,492,373,421,150,75,195,156,159,127,82,168,249,235,152,59,1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th March 2021,20 times or more a day,110,58,52,16,15,27,31,12,11,14,31,27,25,28,8,6,10,11,15,9,*,10,16,11,10,2,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th March 2021,10-19 times a day,141,77,64,17,16,36,26,18,26,17,45,38,29,29,13,3,18,11,15,13,11,2,24,17,11,4,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th March 2021,5-9 times a day,385,201,184,47,43,58,69,66,53,92,114,100,75,96,38,18,42,29,35,25,17,34,58,43,30,17,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th March 2021,2-4 times a day,739,374,365,95,86,95,91,133,122,202,226,185,157,169,57,31,70,65,55,57,30,79,98,105,66,24,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th March 2021,About once a day,433,189,245,59,50,65,54,89,60,105,106,143,86,99,34,17,55,40,38,22,24,43,53,60,35,13,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th March 2021,A few times a week,199,95,104,36,31,48,34,28,24,28,43,67,43,46,23,5,25,13,15,16,9,18,18,32,19,4,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th March 2021,Less than a few times a week,97,33,64,22,17,20,15,14,6,20,11,36,11,39,4,3,14,6,8,5,7,14,10,17,9,1,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 3,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 12th to 14th March 2021,Never - not following the coronavirus outbreak,40,22,18,3,3,9,11,8,6,3,7,9,9,15,2,2,3,1,5,5,3,1,6,9,3,-,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 2,Q2. Frequency of getting info/news about Coronavirus outbreak in last week,ONLINE Fieldwork: 1st to 3rd May 2020,Unweighted base,2150,1042,1108,267,235,319,335,394,327,508,681,626,336,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
