table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 12th to 14th March 2021,Unweighted base,1193,613,580,106,92,124,162,213,225,363,389,302,256,246,92,43,112,85,112,97,60,123,152,160,102,55,986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,1175,608,568,124*,106*,131,162,212,199,348,377,308,249,242,90*,41*,121*,92*,103*,92*,58*,113,153,160,104*,48*,979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 12th to 14th March 2021,NET: Trust,910,461,449,99,86,92,119,162,156,282,300,247,181,182,73,31,84,70,81,67,49,94,118,128,80,35,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 12th to 14th March 2021,5 - Trust completely,344,170,174,41,34,36,46,58,54,109,122,86,64,72,27,9,32,23,32,21,20,30,52,55,30,13,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 12th to 14th March 2021,4,566,291,275,58,52,56,73,104,102,173,178,161,117,111,46,22,52,48,49,46,29,63,66,73,50,22,469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 12th to 14th March 2021,3,204,103,101,21,16,31,38,41,28,44,64,50,48,43,13,9,28,16,17,17,8,17,32,20,21,7,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 12th to 14th March 2021,2,38,25,12,2,2,6,4,3,10,13,10,4,11,12,4,1,6,3,4,3,2,2,3,6,2,3,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 12th to 14th March 2021,1 - Do not trust at all,23,18,6,1,1,2,1,5,5,8,2,7,9,5,1,1,3,2,1,6,-,1,-,6,1,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 12th to 14th March 2021,NET: Do not trust,61,43,18,3,3,8,5,8,15,21,13,11,20,17,5,1,9,5,5,8,2,2,3,12,3,5,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: BBC - TV,ONLINE Fieldwork: 12th to 14th March 2021,Mean,4,3.94,4.06,4.09,4.09,3.9,3.98,3.98,3.96,4.04,4.08,4.03,3.86,3.96,4.04,3.93,3.86,3.94,4.03,3.81,4.14,4.07,4.09,4.02,4.03,3.86,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
