table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 17th to 19th April 2020,5 - Trust completely,103,54,50,22,20,17,19,19,14,12,27,26,22,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 17th to 19th April 2020,4,212,106,106,27,24,29,34,42,33,46,56,65,41,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 17th to 19th April 2020,3,104,58,46,7,6,19,15,24,11,28,25,33,15,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 17th to 19th April 2020,2,13,6,7,1,1,2,4,2,1,2,4,3,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 17th to 19th April 2020,1 - Do not trust at all,10,10,*,2,2,1,4,2,*,1,2,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 17th to 19th April 2020,NET: Do not trust,23,16,7,3,3,3,8,4,1,3,5,7,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 17th to 19th April 2020,Mean,3.87,3.8,3.95,4.11,4.09,3.85,3.81,3.83,3.99,3.74,3.92,3.81,3.93,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 17th to 19th April 2020,Standard deviation Standard error,0.88,0.96,0.78,0.94,0.97,0.89,1.04,0.87,0.75,0.76,0.84,0.89,0.95,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 15th to 17th May 2020,Unweighted base,423,236,187,41,36,64,82,82,56,98,122,121,92,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 15th to 17th May 2020,Weighted base,421,231,189,50*,43*,60*,79*,81*,54*,97*,116,125,92*,87*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 15th to 17th May 2020,NET: Trust,271,151,121,33,27,38,49,51,35,65,79,72,58,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 15th to 17th May 2020,5 - Trust completely,74,38,36,14,9,7,16,12,8,18,22,19,15,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 15th to 17th May 2020,4,197,112,85,19,18,31,33,40,27,48,57,53,43,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 15th to 17th May 2020,3,121,62,59,16,14,21,25,23,14,22,30,44,30,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 15th to 17th May 2020,2,24,15,10,2,2,1,4,6,4,8,5,7,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 15th to 17th May 2020,1 - Do not trust at all,4,4,*,-,-,*,1,-,1,2,2,2,-,*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 15th to 17th May 2020,NET: Do not trust,29,18,10,2,2,1,5,6,4,10,7,9,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 35,Q5. Trust in the sources for information/news about Coronavirus used in last week: Sky,ONLINE Fieldwork: 15th to 17th May 2020,Mean,3.74,3.72,3.77,3.9,3.8,3.73,3.74,3.71,3.7,3.73,3.78,3.64,3.75,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
