table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 215,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,9,4,5,8,6,7,4,2,15,2,11,1,6,-,-,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 215,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,4,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,67,91,39,42,75,16,56,16,20,124,56,108,3,37,11,-,59,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 215,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,3,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155,89,145,74,91,85,19,68,23,21,179,80,164,7,56,17,13,86,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 215,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,2,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,15,26,13,16,18,6,14,7,6,32,14,29,1,11,2,3,18,8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 215,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,6,3,5,6,1,6,-,1,10,4,8,1,2,-,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 215,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,20,32,17,22,24,6,20,7,7,42,19,37,2,13,2,5,23,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 215,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28,3.34,3.26,3.21,3.16,3.32,3.44,3.29,3.34,3.31,3.29,3.24,3.27,3.22,3.31,3.3,2.65,3.25,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 215,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.76,0.82,0.76,0.76,0.78,0.83,0.93,0.86,0.83,0.81,0.79,0.75,0.77,0.95,0.78,0.61,0.65,0.81,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 216,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,36,24,29,59,27,19,151,135,124,83,298,99,326,346,352,363,-,,,,,,,,,
Table 216,Q5. Trust in the sources for information/news about Coronavirus used in last week: Websites or apps that bring together news from different news providers,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43*,37*,25**,29**,57*,27**,18**,147,135,124,81*,295,97*,319,341,349,360,-**,,,,,,,,,
