table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 5th to 11th April 2021,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 5th to 11th April 2021,NET: Do not trust,1,1,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 5th to 11th April 2021,Mean,3.76,3.6,3.87,4.47,4.27,3.53,3.86,3.76,4,3.47,3.69,4.07,3,3.65,-,-,-,-,-,-,3.76,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 5th to 11th April 2021,Standard deviation Standard error,0.63,0.81,0.46,0.65,-,-,0.36,0.59,-,0.8,0.71,0.28,-,0.71,-,-,-,-,-,-,0.63,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,29,10,19,4,3,4,6,6,4,5,9,10,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,25**,10**,15**,4**,3**,3**,5**,4**,4**,5**,8**,9**,1**,8**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 5th to 7th June 2020,NET: Trust,19,6,13,3,2,2,3,3,4,4,7,6,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 5th to 7th June 2020,5 - Trust completely,5,1,4,1,-,*,1,2,-,1,3,1,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 5th to 7th June 2020,4,15,5,9,2,2,2,2,2,4,3,3,5,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 5th to 7th June 2020,3,5,3,2,-,-,1,2,1,-,1,-,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 5th to 7th June 2020,2,1,1,-,1,1,-,-,-,-,-,1,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 5th to 7th June 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 5th to 7th June 2020,NET: Do not trust,1,1,-,1,1,-,-,-,-,-,1,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 5th to 7th June 2020,Mean,3.94,3.67,4.12,3.93,3.48,3.92,3.75,4.08,4,3.96,4.25,3.81,3,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 5th to 7th June 2020,Standard deviation Standard error,0.72,0.8,0.63,1.17,1.1,0.78,0.74,0.87,0,0.73,0.94,0.63,-,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 14th March 2021,Unweighted base,31,18,13,4,3,4,1,5,9,8,4,9,6,12,-,-,-,-,-,-,31,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,31**,20**,11**,5**,4**,4**,1**,7**,8**,7**,5**,11**,4**,12**,-**,-**,-**,-**,-**,-**,31**,-**,-**,-**,-**,-**,-**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 14th March 2021,NET: Trust,27,17,10,3,3,3,1,7,7,6,4,10,3,10,-,-,-,-,-,-,27,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 14th March 2021,5 - Trust completely,7,5,3,1,-,1,-,2,1,2,-,2,1,4,-,-,-,-,-,-,7,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 14th March 2021,4,20,12,8,3,3,1,1,5,6,4,4,8,2,6,-,-,-,-,-,-,20,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 14th March 2021,3,4,3,1,1,1,*,-,-,1,1,1,*,1,1,-,-,-,-,-,-,4,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 14th March 2021,2,1,1,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 14th March 2021,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 14th March 2021,NET: Do not trust,1,1,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 14th March 2021,Mean,4.08,4.05,4.14,3.88,3.66,3.88,4,4.24,4.05,4.2,3.74,4.13,4.09,4.18,-,-,-,-,-,-,4.08,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 14th March 2021,Standard deviation Standard error,0.66,0.71,0.58,0.75,0.55,1.21,-,0.46,0.57,0.73,0.49,0.47,0.86,0.82,-,-,-,-,-,-,0.66,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 1st to 3rd May 2020,Unweighted base,39,13,26,5,4,4,4,7,11,8,11,9,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 1st to 3rd May 2020,Weighted base,37*,11**,26**,6**,5**,4**,5**,7**,8**,7**,9**,8**,6**,15**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 1st to 3rd May 2020,NET: Trust,28,7,20,5,4,1,5,7,7,3,8,7,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 1st to 3rd May 2020,5 - Trust completely,11,3,7,3,1,1,3,1,1,2,5,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 1st to 3rd May 2020,4,17,4,13,2,2,-,2,6,6,1,3,4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 1st to 3rd May 2020,3,10,4,6,1,1,3,-,1,*,5,1,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 1st to 3rd May 2020,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 1st to 3rd May 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 1st to 3rd May 2020,NET: Do not trust,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 1st to 3rd May 2020,Mean,4.03,3.99,4.04,4.2,4.01,3.72,4.55,4.06,4.07,3.65,4.42,4.15,3.57,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 1st to 3rd May 2020,Standard deviation Standard error,0.75,0.84,0.72,0.85,0.84,1.11,0.56,0.48,0.46,0.95,0.74,0.74,0.84,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 6th to 8th November 2020,Unweighted base,22,11,11,1,,2,1,4,3,11,8,3,2,9,-,-,-,-,-,-,22,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 6th to 8th November 2020,Weighted base,18**,10**,9**,1**,,1**,1**,4**,2**,9**,6**,3**,2**,8**,-**,-**,-**,-**,-**,-**,18**,-**,-**,-**,-**,-**,-**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 6th to 8th November 2020,NET: Trust,14,7,7,1,,-,-,4,2,7,3,3,2,6,-,-,-,-,-,-,14,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 6th to 8th November 2020,5 - Trust completely,3,1,2,1,,-,-,-,-,2,2,-,1,1,-,-,-,-,-,-,3,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 6th to 8th November 2020,4,11,6,5,-,,-,-,4,2,5,2,3,1,5,-,-,-,-,-,-,11,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 6th to 8th November 2020,3,4,2,2,-,,1,1,-,1,2,2,-,-,2,-,-,-,-,-,-,4,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 6th to 8th November 2020,2,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 6th to 8th November 2020,1 - Do not trust at all,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 6th to 8th November 2020,NET: Do not trust,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 6th to 8th November 2020,Mean,3.95,3.89,4.01,5,,3,3,4,3.71,4.05,3.93,4,4.49,3.83,-,-,-,-,-,-,3.95,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 6th to 8th November 2020,Standard deviation Standard error,0.67,0.65,0.72,-,,-,-,0,0.59,0.72,0.9,0,-,0.63,-,-,-,-,-,-,0.67,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 15th June 2020,Unweighted base,42,22,20,9,8,5,2,7,6,13,10,9,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 15th June 2020,Weighted base,37*,17**,19**,11**,10**,4**,2**,6**,3**,10**,7**,8**,6**,16**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 15th June 2020,NET: Trust,30,12,19,9,8,4,2,5,2,9,6,5,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 15th June 2020,5 - Trust completely,12,5,7,3,1,1,1,2,-,5,3,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 15th June 2020,4,18,7,12,7,7,2,1,3,2,5,2,3,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 15th June 2020,3,5,5,-,2,2,-,-,1,*,1,1,3,*,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 15th June 2020,2,1,1,-,-,-,-,-,-,1,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 15th June 2020,1 - Do not trust at all,1,-,1,-,-,-,-,-,1,-,-,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 15th June 2020,NET: Do not trust,1,1,1,-,-,-,-,-,1,-,-,-,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 15th June 2020,Mean,4.11,3.92,4.28,4.05,3.94,4.35,4.7,4.07,2.96,4.34,4.32,3.89,3.93,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 34,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 12th to 15th June 2020,Standard deviation Standard error,0.83,0.89,0.74,0.67,0.61,0.56,0.64,0.81,1.41,0.71,0.81,0.82,1.08,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 4th to 6th June 2021,Unweighted base,37,18,19,4,1,1,5,5,10,12,8,10,7,12,-,-,-,-,-,-,37,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,35*,17**,18**,5**,1**,2**,3**,6**,8**,11**,6**,11**,7**,12**,-**,-**,-**,-**,-**,-**,35*,-**,-**,-**,-**,-**,-**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 4th to 6th June 2021,NET: Trust,31,14,16,5,1,2,3,5,6,9,3,9,7,12,-,-,-,-,-,-,31,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 4th to 6th June 2021,5 - Trust completely,10,2,8,3,1,-,-,2,2,3,2,4,1,4,-,-,-,-,-,-,10,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 4th to 6th June 2021,4,20,12,8,2,-,2,3,4,4,6,2,5,6,8,-,-,-,-,-,-,20,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 4th to 6th June 2021,3,5,3,2,-,-,-,1,1,2,1,3,2,*,-,-,-,-,-,-,-,5,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 4th to 6th June 2021,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 4th to 6th June 2021,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 4th to 6th June 2021,NET: Do not trust,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 4th to 6th June 2021,Mean,4.16,3.96,4.35,4.66,5,4,3.84,4.1,4.04,4.18,3.84,4.19,4.09,4.34,-,-,-,-,-,-,4.16,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 42,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 4th to 6th June 2021,Standard deviation Standard error,0.64,0.58,0.66,0.53,-,-,0.45,0.66,0.78,0.65,0.92,0.73,0.47,0.5,-,-,-,-,-,-,0.64,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 27th to 29th March 2020,Unweighted base,37,16,21,,,,,,,,8,14,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,3,8,11,8,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 27th to 29th March 2020,Weighted base,33*,15**,17**,,,,,,,,6**,12**,1**,14**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3**,4**,2**,7**,10**,8**,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 27th to 29th March 2020,NET: Trust,27,14,13,,,,,,,,4,12,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,6,6,8,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 27th to 29th March 2020,5 - Trust completely,12,5,7,,,,,,,,1,4,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*,2,*,3,4,2,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 27th to 29th March 2020,4,15,9,7,,,,,,,,3,8,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,2,5,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 27th to 29th March 2020,3,5,1,3,,,,,,,,2,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,-,1,3,-,,,
Table 32,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV Wales,ONLINE Fieldwork: 27th to 29th March 2020,2,1,-,1,,,,,,,,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,-,1,-,,,
