start_date,end_date,question,response,total,male,female,16-24,18-24,25-34,35-44,45-54,55-64,65+,class_upper_and_middle,class_lower_middle,class_skilled_working,class_working_class_lowest_grade,scotland,north_east,north_west,yorkshire_&_humberside,west_midlands,east_midlands,wales,eastern,london,south_east,south_west,northern_ireland,net:_england
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,“Red-top tabloids” such as The Sun or Mirror ( online ),2,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,BBC - Online/ app,2,1,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,2
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,“Red-top tabloids” such as The Sun or Daily Mirror ( printed ),2,0,2,0,0,1,0,1,,0,0,2,0,1,0,0,0,0,0,0,,0,1,1,0,0,2
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,“Mid-market tabloids” such as MailOnline or Express ( online ),5,2,3,1,1,0,0,1,1,2,2,0,0,3,0,0,0,0,0,0,0,3,1,2,0,0,5
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Commercial Radio,5,4,1,0,0,0,0,2,2,1,1,1,2,1,0,1,0,1,0,2,1,0,1,0,0,0,4
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,WhatsApp,5,4,1,2,2,1,2,0,1,0,2,1,3,0,2,0,0,1,1,0,0,0,2,0,0,0,3
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Unweighted base,221,102,119,27,26,40,40,38,24,52,52,64,39,66,22,10,24,17,23,16,5,19,30,30,16,9,185
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Weighted base,217,95,123,27,26,38,42,39,20,52,53,57,45,62,20,11,25,15,21,15,3,19,30,28,20,10,184
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Facebook,80,29,51,6,4,20,17,16,8,13,20,18,20,23,10,5,8,3,10,9,2,4,7,11,5,3,64
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Family and friends directly,31,12,19,5,5,6,7,6,2,5,9,6,8,9,3,2,5,3,3,,1,4,3,4,2,2,26
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Twitter,31,19,12,7,7,5,9,6,2,2,7,8,7,9,2,2,1,1,0,2,0,3,7,6,4,2,27
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Search engine (e.g. Google),17,9,8,4,4,4,3,3,0,3,3,1,9,3,0,1,0,2,0,1,1,0,5,2,5,0,16
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Unspecified social media,13,4,9,2,2,1,5,2,2,2,4,5,0,4,0,1,0,0,2,1,0,1,2,2,2,2,11
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Websites or apps that bring together news from different news providers,13,8,5,0,0,2,1,6,2,1,1,5,4,3,4,2,1,2,0,0,0,1,2,1,1,0,9
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,BBC - TV,10,5,5,0,0,2,2,2,,4,2,2,2,4,2,0,1,0,1,0,,0,2,3,0,1,7
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,YouTube,9,4,5,2,2,0,2,1,1,3,2,2,0,4,1,1,,0,1,,0,1,3,0,0,0,8
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,People in your local area/neighbourhood,8,5,3,1,1,0,2,1,2,2,3,1,3,2,0,0,0,1,3,0,1,0,1,4,0,0,8
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Facebook messenger,7,7,0,4,4,0,1,1,1,0,2,1,2,2,1,1,1,0,0,1,0,0,3,1,0,0,6
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Direct from NHS website/ email/ text/ post,7,2,5,4,4,1,0,0,0,2,5,1,1,0,0,0,0,0,3,0,0,1,0,1,3,0,7
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Weighted base,217,95,123,27,26,38,42,39,20,52,53,57,45,62,20,11,25,15,21,15,3,19,30,28,20,10,184
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Instagram,6,4,3,4,3,2,1,0,0,0,2,3,1,0,1,0,1,0,1,0,1,0,2,0,0,0,4
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,"Non-mainstream news sources such as Russia Today, Breitbart, Swawkbox etc",1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Podcasts,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Official scientists,2,0,2,0,0,0,0,0,,2,2,0,0,0,0,0,0,0,2,0,0,0,,0,0,0,2
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: WhatsApp (WhatsApp and WhatsApp groups),9,7,2,2,2,2,3,2,1,0,3,2,3,1,3,0,0,2,1,0,0,1,2,0,0,0,6
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Weighted base,217,95,123,27,26,38,42,39,20,52,53,57,45,62,20,11,25,15,21,15,3,19,30,28,20,10,184
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,I don't know where the source is from,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Traditional media,33,16,17,2,2,4,3,5,4,14,9,7,6,12,4,1,2,1,4,2,1,4,7,6,0,1,26
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Family/friends/ local ppl,36,16,21,7,7,6,8,6,3,6,10,6,10,10,3,2,5,3,4,,1,4,3,7,2,2,31
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Other online news sources,17,11,6,1,1,2,1,7,4,1,2,6,4,5,4,2,2,2,1,0,0,2,4,1,1,0,13
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Closed groups,11,10,1,5,5,1,2,3,1,0,4,2,2,3,2,1,1,1,1,1,0,1,3,1,0,0,9
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Facebook (Facebook and Facebook Messenger),85,34,51,9,8,20,18,16,8,13,21,19,21,24,10,5,9,3,10,10,2,4,10,12,5,3,69
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Social Media,125,53,72,18,17,25,31,22,11,18,30,32,27,36,13,8,10,5,13,12,2,8,18,17,12,6,103
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Officials,9,2,7,6,6,2,0,0,,2,6,2,1,,0,0,0,,3,1,0,1,,1,3,0,9
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Weighted base,217,95,123,27,26,38,42,39,20,52,53,57,45,62,20,11,25,15,21,15,3,19,30,28,20,10,184
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Newspapers (printed and online),14,7,7,2,2,1,0,2,2,8,4,3,1,6,1,0,0,0,1,0,1,3,3,6,0,0,12
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Non-BBC broadcasters,7,2,5,1,1,1,2,0,0,4,3,2,0,3,1,0,1,0,2,0,0,1,2,1,0,0,6
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Broadcasters,18,8,10,1,1,3,3,3,,8,6,4,3,6,4,0,2,1,3,0,,1,3,4,0,1,13
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Other,23,8,14,1,1,2,1,8,1,11,4,8,4,7,0,0,6,3,1,0,0,6,2,4,1,0,23
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Celebrity and/or social media influencer,,0,,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Direct from Local council website/ email/ text/ post,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,“Broadsheets” such as The Times or Guardian ( online ),1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,STV,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,“Broadsheets” such as The Times or Guardian,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Advertising,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2020-12-04,2020-12-06,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: BBC services,12,6,6,0,0,3,2,3,,4,3,2,3,4,3,0,1,1,1,0,,0,2,3,0,1,8
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Direct from UK Government website/ email/ text/ post,2,2,1,2,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Email,3,3,0,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,0,3
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,"Websites/apps of online news organisations like Buzzfeed, Huffington Post, Vice, etc.",3,0,3,0,0,0,2,0,0,1,0,0,2,1,0,0,0,0,2,0,0,0,0,1,0,0,3
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Instagram,3,2,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Sky,2,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,ITV Wales,2,0,2,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,ITV,4,4,0,0,0,1,0,0,2,1,2,2,0,0,0,0,1,0,1,1,0,0,0,1,0,0,4
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Weighted base,172,81,91,40,36,24,26,28,27,28,47,51,36,38,12,8,18,13,23,10,9,14,20,18,18,7,144
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Direct from World Health Organisation (WHO) website/ email/ text/ post,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Celebrity and/or social media influencer,2,2,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Facebook messenger,3,3,0,2,2,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,3
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,“Mid-market tabloids” such as The Daily Mail or Daily Express ( printed ),2,,1,0,0,0,,1,0,0,,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Direct from Local council website/ email/ text/ post,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,“Red-top tabloids” such as The Sun or Daily Mirror ( printed ),3,,3,2,2,0,,0,1,0,,0,2,1,0,0,0,,2,0,0,1,0,0,0,0,3
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Facebook,64,32,32,15,14,13,11,7,13,5,17,19,15,13,5,3,6,9,5,5,3,8,6,3,10,1,55
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,YouTube,6,3,3,0,0,1,3,1,1,2,0,1,4,2,1,2,1,0,2,0,0,0,0,0,1,0,6
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,BBC - TV,7,4,3,0,0,0,1,1,3,1,1,3,1,2,0,0,1,1,1,1,2,0,1,0,0,0,5
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Unspecified social media,8,2,6,3,3,0,0,3,1,1,2,2,2,1,1,0,0,0,0,0,0,1,0,2,1,2,5
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,WhatsApp,8,4,4,,,3,0,0,2,2,,4,3,0,0,2,0,0,2,0,0,1,2,0,,0,8
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Search engine (e.g. Google),10,9,2,2,2,0,1,1,1,6,2,1,6,2,0,3,1,0,0,0,1,0,2,1,2,0,9
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,"Local sources across TV, radio and online",10,6,5,3,3,0,2,3,1,1,4,2,2,2,0,0,1,2,0,1,2,0,3,0,1,0,8
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Websites or apps that bring together news from different news providers,15,6,8,1,1,3,0,6,1,5,5,3,3,3,1,0,4,0,3,1,2,3,0,1,0,0,11
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Twitter,19,13,7,7,6,5,2,3,2,1,8,6,1,5,3,1,1,1,2,1,1,3,2,2,1,2,14
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Family and friends directly,30,15,15,9,9,5,5,5,1,3,8,10,4,7,3,0,3,,7,1,3,0,7,1,2,2,22
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Weighted base,172,81,91,40,36,24,26,28,27,28,47,51,36,38,12,8,18,13,23,10,9,14,20,18,18,7,144
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Unweighted base,175,79,96,38,35,23,27,30,28,29,45,58,27,45,13,9,16,13,20,11,12,16,21,21,18,5,145
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,WhatsApp group(s),2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Podcasts,3,3,0,0,0,0,0,1,0,2,0,1,3,0,0,2,0,1,0,0,0,0,0,1,0,0,3
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,People in your local area/neighbourhood,6,1,5,1,1,0,4,0,,0,1,1,2,2,1,0,0,,2,0,0,0,,0,1,2,4
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Official scientists,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Direct from Wales Government website/ email/ text/ post,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Community radio,2,2,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,I don't know where the source is from,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Traditional media,26,14,12,6,6,1,4,5,7,4,10,6,5,5,0,1,3,4,4,2,3,1,6,2,1,0,23
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Family/friends/ local ppl,32,15,17,9,9,5,7,5,2,3,8,10,4,9,3,0,3,,7,1,3,0,7,1,2,4,22
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Other online news sources,17,6,11,1,1,3,2,6,1,6,5,3,5,4,1,0,4,0,5,1,2,3,0,2,0,0,14
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Closed groups,3,3,0,2,2,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,3
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: WhatsApp (WhatsApp and WhatsApp groups),9,5,4,2,2,3,0,0,2,2,2,4,3,0,0,2,0,0,2,0,0,1,4,0,,0,9
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Facebook (Facebook and Facebook Messenger),66,34,32,16,16,13,11,7,13,5,18,19,15,13,5,3,6,9,5,5,3,8,8,3,10,1,57
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Social Media,93,46,48,22,21,19,13,13,18,7,23,30,22,17,8,5,8,9,10,7,3,11,10,7,11,5,78
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Officials,7,5,2,3,3,,2,2,0,0,3,2,,2,0,0,2,0,2,0,1,0,2,,0,0,5
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Weighted base,172,81,91,40,36,24,26,28,27,28,47,51,36,38,12,8,18,13,23,10,9,14,20,18,18,7,144
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Newspapers (printed and online),5,1,4,2,2,0,1,1,1,0,,2,2,1,0,0,0,2,2,0,,1,0,,0,0,5
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: BBC services,7,4,3,0,0,0,2,1,3,1,1,3,1,3,0,0,1,1,1,1,2,0,1,1,0,0,5
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Weighted base,172,81,91,40,36,24,26,28,27,28,47,51,36,38,12,8,18,13,23,10,9,14,20,18,18,7,144
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Broadcasters,12,9,3,0,0,1,2,1,5,3,4,3,1,4,0,1,2,1,2,1,2,0,1,2,0,0,9
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,NET: Non-BBC broadcasters,9,7,2,0,0,1,0,1,4,3,4,3,0,2,0,1,1,0,2,1,2,0,1,1,0,0,7
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Commercial Radio,1,,1,0,0,0,0,1,1,0,1,,0,0,0,0,0,0,0,0,,0,1,0,0,0,1
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Direct from Local health service website/ email/ text/ post,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Channel 4,1,1,0,0,0,0,0,0,,1,0,,0,1,0,1,0,0,0,0,,0,0,0,0,0,1
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Direct from NHS website/ email/ text/ post,1,0,1,0,0,,0,1,0,0,0,0,,1,0,0,1,0,0,0,0,0,0,,0,0,1
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,Weighted base,172,81,91,40,36,24,26,28,27,28,47,51,36,38,12,8,18,13,23,10,9,14,20,18,18,7,144
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,BBC - Online/ app,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,“Mid-market tabloids” such as MailOnline or Express ( online ),,,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,
2021-01-15,2021-01-17,source_of_claims_stating_that_the_flu_alone_is_killing_more_people_than_coronavirus_as_true,BBC - Radio,,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0
