table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 221,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,58,66,43,51,57,19,46,16,18,34,44,85,2,27,8,8,46,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 221,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,15,15,12,14,18,4,19,4,6,8,12,22,-,6,2,3,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 221,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,4,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,43,51,31,38,39,15,28,12,12,26,32,63,2,20,6,5,37,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 221,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,3,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,61,84,46,60,65,19,51,19,27,50,58,97,5,38,6,6,53,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 221,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,14,22,13,22,13,3,9,6,3,13,18,24,1,10,4,3,18,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 221,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,2,2,2,4,1,3,-,1,2,3,4,-,1,-,-,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 221,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,18,24,15,23,17,4,12,6,4,15,21,28,1,10,4,3,19,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 221,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.35,3.37,3.32,3.36,3.3,3.39,3.42,3.46,3.35,3.38,3.25,3.27,3.36,3.08,3.29,3.32,3.51,3.3,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 221,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.91,0.84,0.91,0.91,0.92,0.87,0.96,0.86,0.84,0.85,0.91,0.88,0.66,0.84,0.93,1,0.85,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 222,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,23,25,20,48,22,17,110,81,63,51,197,59,207,205,216,227,-,,,,,,,,,
Table 222,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32**,24**,23**,21**,51*,20**,15**,113*,81*,63*,50*,198,64*,213,206,220,230,-**,,,,,,,,,
Table 222,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,9,7,7,16,6,5,46,29,22,22,80,22,86,89,90,94,-,,,,,,,,,
Table 222,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,3,1,4,2,2,13,6,5,5,20,5,23,24,23,24,-,,,,,,,,,
Table 222,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,4,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,4,5,12,4,2,33,22,17,17,59,17,63,65,67,70,-,,,,,,,,,
Table 222,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,3,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,10,24,9,8,48,40,30,20,94,30,103,94,102,108,-,,,,,,,,,
Table 222,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,2,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,3,2,9,3,3,16,13,10,8,22,8,19,19,25,25,-,,,,,,,,,
Table 222,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,1,3,2,1,-,4,-,-,-,3,3,4,4,4,4,-,,,,,,,,,
Table 222,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,4,11,4,3,19,13,10,8,25,11,23,23,28,28,-,,,,,,,,,
Table 222,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57,3.36,3.24,3.06,3.13,3.16,3.28,3.32,3.27,3.26,3.37,3.37,3.23,3.39,3.42,3.37,3.38,-,,,,,,,,,
Table 222,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.94,0.9,0.98,1.07,0.93,1.03,0.99,0.96,0.82,0.83,0.88,0.86,0.93,0.86,0.88,0.87,0.87,-,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 3rd to 5th April 2020,Unweighted base,378,194,184,62,56,59,42,64,63,88,114,101,63,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 3rd to 5th April 2020,Weighted base,378,186,192,65*,57*,64*,50*,61*,54*,84*,131,102*,59*,86*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 3rd to 5th April 2020,NET: Trust,135,66,69,20,20,23,15,25,19,32,51,29,24,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 3rd to 5th April 2020,5 - Trust completely,32,15,18,4,3,4,2,5,6,12,10,9,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 3rd to 5th April 2020,4,102,51,51,17,17,19,13,21,12,20,41,20,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 3rd to 5th April 2020,3,185,86,98,34,29,25,28,32,26,40,61,55,27,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 3rd to 5th April 2020,2,44,26,18,9,7,13,4,2,7,10,14,15,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 3rd to 5th April 2020,1 - Do not trust at all,14,8,6,2,2,3,3,2,3,3,6,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 3rd to 5th April 2020,NET: Do not trust,59,34,25,11,9,16,7,4,10,12,19,19,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 3rd to 5th April 2020,Mean,3.25,3.21,3.29,3.17,3.19,3.14,3.16,3.41,3.23,3.34,3.27,3.14,3.32,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 3rd to 5th April 2020,Standard deviation Standard error,0.91,0.93,0.89,0.84,0.86,0.95,0.86,0.79,0.99,0.96,0.91,0.9,0.92,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 7th to 10th May 2020,Unweighted base,244,135,109,31,30,41,27,32,42,71,99,63,30,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 7th to 10th May 2020,Weighted base,246,135,111*,31**,30**,41*,34**,37**,38*,64*,80*,64*,39**,63*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 7th to 10th May 2020,NET: Trust,89,47,42,12,11,14,17,12,13,21,29,20,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 7th to 10th May 2020,5 - Trust completely,18,10,8,1,1,4,1,1,2,8,6,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 7th to 10th May 2020,4,72,37,34,11,10,11,16,11,10,13,22,18,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 7th to 10th May 2020,3,109,57,52,13,13,21,8,20,21,25,40,27,10,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 7th to 10th May 2020,2,37,25,12,5,5,4,6,4,4,14,7,14,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 7th to 10th May 2020,1 - Do not trust at all,11,6,5,1,1,1,3,1,1,4,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 7th to 10th May 2020,NET: Do not trust,48,31,17,6,6,5,9,5,5,18,12,16,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 7th to 10th May 2020,Mean,3.2,3.15,3.25,3.22,3.2,3.28,3.17,3.17,3.25,3.13,3.24,3.08,3.31,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 7th to 10th May 2020,Standard deviation Standard error,0.93,0.95,0.9,0.88,0.89,0.9,1.04,0.75,0.81,1.08,0.92,0.9,1.08,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 24th to 26th April 2020,Unweighted base,245,131,114,32,29,28,28,36,46,75,76,79,37,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 24th to 26th April 2020,Weighted base,245,125,120*,35**,32**,29**,27**,39**,43*,72*,78*,77*,39**,50*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 24th to 26th April 2020,NET: Trust,97,52,45,15,13,15,9,17,18,24,36,32,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 24th to 26th April 2020,5 - Trust completely,18,8,10,4,4,2,3,3,5,1,6,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 24th to 26th April 2020,4,79,44,35,11,10,14,5,14,12,23,30,26,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 24th to 26th April 2020,3,102,52,50,10,8,8,14,15,18,38,33,26,19,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 24th to 26th April 2020,2,32,12,20,8,8,2,4,6,6,6,5,14,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 24th to 26th April 2020,1 - Do not trust at all,13,9,4,3,3,4,1,2,1,3,6,4,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 24th to 26th April 2020,NET: Do not trust,45,21,24,11,11,6,5,8,7,9,10,19,5,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 24th to 26th April 2020,Mean,3.23,3.25,3.22,3.11,3.08,3.27,3.25,3.26,3.34,3.19,3.32,3.2,3.38,3.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 66,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 24th to 26th April 2020,Standard deviation Standard error,0.95,0.97,0.94,1.14,1.18,1.13,0.95,0.96,0.98,0.77,0.96,1.01,0.84,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 11th April 2021,Unweighted base,186,105,81,24,23,36,19,24,32,51,65,46,35,40,12,3,26,12,20,10,4,16,38,28,13,4,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,190,108*,82*,27**,26**,36*,23**,27**,31**,46*,61*,50*,44*,35*,12**,5**,27**,14**,20**,9**,4**,14**,38*,30**,15**,2**,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 11th April 2021,NET: Trust,84,50,33,15,15,14,9,11,16,19,27,19,19,19,7,1,10,4,11,3,2,8,19,12,3,1,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 11th April 2021,5 - Trust completely,17,11,6,6,6,4,3,1,1,1,7,5,2,2,2,-,1,2,2,2,2,1,5,*,-,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 11th April 2021,4,67,39,28,9,9,10,6,9,15,18,20,14,16,17,5,1,10,3,10,2,-,7,15,12,3,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 11th April 2021,3,68,37,31,8,8,13,9,14,6,17,23,19,16,10,2,3,8,5,7,3,2,3,14,14,8,-,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 11th April 2021,2,27,14,14,2,2,5,3,3,7,7,4,10,8,5,2,-,6,2,*,2,*,2,4,4,3,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 11th April 2021,1 - Do not trust at all,11,7,4,1,-,4,2,-,2,3,6,2,1,1,1,-,3,3,1,-,-,1,1,-,2,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 11th April 2021,NET: Do not trust,38,20,18,3,2,9,5,3,9,9,10,12,9,7,3,-,9,5,2,2,*,3,5,4,4,1,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 11th April 2021,Mean,3.27,3.32,3.21,3.65,3.73,3.14,3.25,3.33,3.19,3.19,3.29,3.2,3.25,3.36,3.47,3.27,2.95,2.89,3.52,3.3,3.75,3.46,3.48,3.28,2.81,3.46,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 11th April 2021,Standard deviation Standard error,1,1.03,0.97,1.05,0.95,1.13,1.12,0.73,1.03,0.93,1.1,1.01,0.93,0.95,1.17,0.5,1.09,1.28,0.93,1.12,1.26,1.06,0.93,0.72,0.9,1.71,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,235,125,110,28,26,36,39,33,38,61,90,62,46,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,234,127,107*,37**,35**,35*,33*,28**,35*,66*,83*,60*,47*,44**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 7th June 2020,NET: Trust,95,47,48,18,17,17,12,9,12,28,34,27,15,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 7th June 2020,5 - Trust completely,18,10,8,3,3,1,2,3,2,6,8,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 7th June 2020,4,78,38,40,15,14,16,10,6,10,21,25,25,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 7th June 2020,3,103,55,48,14,13,13,16,10,21,28,37,25,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 7th June 2020,2,31,22,9,5,5,3,4,5,2,10,11,7,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 7th June 2020,1 - Do not trust at all,6,3,3,-,-,1,-,4,-,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 7th June 2020,NET: Do not trust,36,24,12,5,5,4,4,9,2,11,12,8,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 7th June 2020,Mean,3.3,3.23,3.39,3.42,3.41,3.4,3.29,2.95,3.33,3.33,3.33,3.33,3.16,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 5th to 7th June 2020,Standard deviation Standard error,0.88,0.9,0.84,0.83,0.85,0.81,0.78,1.2,0.69,0.9,0.9,0.79,0.89,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 14th March 2021,Unweighted base,198,107,91,27,25,29,29,27,29,57,71,44,36,47,16,11,13,18,21,14,7,15,35,28,15,5,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,193,106*,88*,30**,28**,26**,29**,27**,28**,54*,64*,45*,36*,48*,16**,11**,12**,20**,18**,13**,6**,15**,32*,30**,16**,3**,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 14th March 2021,NET: Trust,81,43,38,13,12,10,13,11,11,24,29,16,13,23,8,4,4,8,10,2,3,5,15,15,6,1,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 14th March 2021,5 - Trust completely,15,11,5,2,2,3,5,1,1,3,5,2,2,7,1,-,1,1,4,*,1,1,2,3,-,-,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Email,ONLINE Fieldwork: 12th to 14th March 2021,4,65,32,33,11,10,7,8,10,10,21,24,14,11,16,7,4,4,7,5,2,2,4,13,12,6,1,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
