table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 75,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 4th to 6th December 2020,3,76,52,24,24,21,26,10,6,4,5,22,25,12,17,7,2,11,5,10,3,1,6,20,6,2,2,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35,24
Table 75,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 4th to 6th December 2020,2,20,9,11,3,3,4,5,3,2,3,7,6,4,4,2,1,*,*,1,1,-,3,6,2,2,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,13,4
Table 75,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 4th to 6th December 2020,1 - Do not trust at all,11,9,1,-,-,2,6,2,-,-,5,-,1,4,1,-,2,-,2,-,-,-,1,2,2,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,3,7
Table 75,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 4th to 6th December 2020,NET: Do not trust,31,18,13,3,3,6,11,5,2,3,12,6,5,9,3,1,3,*,3,1,-,3,7,4,4,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,16,10
Table 75,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 4th to 6th December 2020,Mean,3.22,3.23,3.19,3.54,3.56,3.22,2.88,3.09,3.41,2.84,3.23,3.31,3.29,3.03,3.28,3.18,2.97,3.4,3.25,3.32,3,3.11,3.41,3.3,2.7,2.53,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,3.24,2.96
Table 75,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 4th to 6th December 2020,Standard deviation Standard error,1.02,1.05,0.95,0.91,0.89,0.94,1.23,1.08,0.87,0.74,1.18,0.79,1.03,1.02,1.13,0.89,0.96,0.61,1.02,1.01,-,0.75,1.05,1.24,1.22,0.59,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89,0.96,1.04
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 19th to 21st June 2020,Unweighted base,189,122,67,50,43,52,32,25,16,14,59,53,34,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,193,120*,72*,51*,42*,52*,32**,29**,15**,13**,52*,56*,42**,43*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 19th to 21st June 2020,NET: Trust,72,43,29,22,18,24,11,8,2,6,19,22,14,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 19th to 21st June 2020,5 - Trust completely,10,7,3,3,3,4,2,1,-,-,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 19th to 21st June 2020,4,62,36,26,19,15,20,9,7,2,6,17,18,12,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 19th to 21st June 2020,3,84,59,25,15,13,26,9,17,11,6,24,25,17,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 19th to 21st June 2020,2,32,13,18,12,8,2,11,4,2,1,7,9,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 19th to 21st June 2020,1 - Do not trust at all,5,5,*,2,2,1,1,1,-,-,2,*,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 19th to 21st June 2020,NET: Do not trust,37,18,19,14,11,2,12,5,2,1,9,9,11,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 19th to 21st June 2020,Mean,3.21,3.23,3.17,3.16,3.18,3.48,2.98,3.12,2.95,3.36,3.18,3.27,3.11,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 19th to 21st June 2020,Standard deviation Standard error,0.87,0.87,0.88,1,1.03,0.76,1.02,0.78,0.52,0.65,0.86,0.84,0.96,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,179,117,62,37,34,47,36,33,11,15,42,59,29,49,14,6,21,10,14,5,8,9,47,24,18,3,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,180,119*,61*,36*,34**,52*,36**,28**,13**,15**,43*,55*,35**,48*,12**,7**,22**,8**,15**,5**,7**,10**,48*,24**,19**,2**,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 15th to 17th January 2021,NET: Trust,70,49,21,16,14,23,12,8,5,6,13,23,14,21,3,3,9,3,4,1,*,6,21,8,10,1,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 15th to 17th January 2021,5 - Trust completely,15,10,5,4,2,4,2,3,-,2,1,5,4,5,1,2,3,1,1,-,-,1,3,2,1,-,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 15th to 17th January 2021,4,55,39,16,12,12,19,11,5,5,4,13,17,10,16,2,2,6,2,3,1,*,5,18,5,9,1,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 15th to 17th January 2021,3,79,53,25,12,11,18,18,14,8,9,22,23,10,23,6,2,7,1,5,3,4,2,24,13,7,1,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 15th to 17th January 2021,2,20,12,8,5,5,10,5,1,-,-,6,6,7,1,1,2,3,2,6,1,1,1,1,1,1,-,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 15th to 17th January 2021,1 - Do not trust at all,11,5,6,4,4,1,1,4,-,-,1,3,5,2,1,-,3,1,1,-,1,-,2,2,-,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 15th to 17th January 2021,NET: Do not trust,31,17,14,9,9,11,6,6,-,-,8,9,11,4,2,2,6,3,6,1,3,1,3,3,1,-,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 15th to 17th January 2021,Mean,3.24,3.32,3.1,3.2,3.1,3.28,3.2,3.06,3.39,3.56,3.12,3.31,3.06,3.42,3.2,3.44,3.18,2.97,2.87,2.99,2.48,3.59,3.39,3.22,3.52,3.4,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 15th to 17th January 2021,Standard deviation Standard error,0.97,0.92,1.06,1.15,1.1,0.96,0.84,1.16,0.51,0.77,0.77,0.97,1.22,0.91,1.01,1.16,1.22,1.38,1.05,0.55,0.92,0.94,0.81,0.98,0.73,0.64,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,184,109,75,52,49,40,35,27,14,16,70,47,27,40,6,7,20,12,15,13,5,14,52,26,11,3,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,185,105*,79*,54*,51*,46*,36**,23**,11**,14**,63*,46*,32**,45*,6**,5**,25**,15**,15**,14**,4**,15**,46*,25**,11**,3**,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 12th to 14th February 2021,NET: Trust,70,46,24,18,17,21,19,5,3,4,23,18,14,16,2,1,14,6,6,4,-,8,23,4,1,-,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 12th to 14th February 2021,5 - Trust completely,20,9,11,1,1,11,7,1,-,1,5,6,*,9,*,*,7,1,-,-,-,4,9,-,-,-,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 12th to 14th February 2021,4,50,37,13,17,16,10,13,4,3,3,18,12,13,7,1,1,7,6,6,4,-,5,14,4,1,-,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 12th to 14th February 2021,3,86,45,41,25,24,16,15,14,5,10,25,22,13,26,4,3,8,6,7,9,3,5,15,17,7,2,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 12th to 14th February 2021,2,25,12,12,9,7,8,2,4,1,1,12,4,6,3,-,-,4,3,3,1,1,1,7,3,1,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 12th to 14th February 2021,1 - Do not trust at all,4,3,2,2,2,-,-,*,2,-,3,1,-,-,-,1,-,-,-,-,-,-,*,1,1,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 12th to 14th February 2021,NET: Do not trust,29,15,14,11,9,8,2,4,3,1,15,6,6,3,-,1,4,3,3,1,1,1,8,4,3,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 12th to 14th February 2021,Mean,3.31,3.36,3.24,3.11,3.14,3.51,3.66,3.07,2.86,3.27,3.17,3.37,3.27,3.48,3.4,2.75,3.66,3.26,3.22,3.26,2.69,3.72,3.51,2.95,2.77,2.8,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 76,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 12th to 14th February 2021,Standard deviation Standard error,0.92,0.89,0.96,0.85,0.85,1.06,0.86,0.78,1.01,0.6,0.99,0.93,0.77,0.89,0.69,1.31,1.04,0.82,0.73,0.58,0.53,0.95,1.01,0.71,0.84,0.5,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 74,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,136,92,44,34,31,23,38,14,13,14,48,30,24,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 74,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,130,87*,43*,35*,32**,22**,34*,13**,14**,12**,42*,28**,24**,36**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 74,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 7th to 9th August 2020,NET: Trust,48,35,13,10,8,9,12,11,2,4,15,10,6,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 74,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 7th to 9th August 2020,5 - Trust completely,15,10,4,3,3,4,6,1,1,-,7,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 74,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 7th to 9th August 2020,4,34,25,9,7,4,5,6,10,1,4,8,7,4,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 74,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 7th to 9th August 2020,3,58,36,22,22,21,4,16,2,9,5,18,15,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 74,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 7th to 9th August 2020,2,13,8,4,2,2,3,2,-,3,2,6,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 74,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 7th to 9th August 2020,1 - Do not trust at all,10,7,3,1,1,5,3,-,-,1,3,3,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 74,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 7th to 9th August 2020,NET: Do not trust,23,16,7,3,3,9,5,-,3,3,9,4,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 74,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 7th to 9th August 2020,Mean,3.23,3.27,3.15,3.27,3.21,2.93,3.3,3.87,2.99,2.99,3.22,3.2,3.13,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 74,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 7th to 9th August 2020,Standard deviation Standard error,1.04,1.06,1.01,0.82,0.84,1.45,1.16,0.47,0.76,0.92,1.13,0.99,0.89,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,184,112,72,50,44,41,36,26,15,16,56,57,29,42,15,5,18,13,21,10,7,16,42,17,18,2,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,186,115*,70*,52*,43*,39*,35**,27**,18**,15**,58*,56*,30**,41*,16**,5**,16**,11**,20**,8**,7**,20**,44*,17**,21**,2**,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 9th to 11th October 2020,NET: Trust,71,50,22,20,16,15,17,10,5,6,24,16,17,15,8,1,2,5,5,4,2,4,25,7,8,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 9th to 11th October 2020,5 - Trust completely,14,7,7,7,3,5,1,2,-,-,6,-,3,5,2,-,-,3,1,1,-,-,8,-,-,-,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 9th to 11th October 2020,4,57,43,15,13,13,10,16,8,5,6,18,16,13,10,6,1,2,2,4,4,2,4,17,7,8,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 9th to 11th October 2020,3,85,49,35,24,21,13,16,15,9,8,24,32,8,20,8,2,12,4,8,3,4,11,14,7,11,-,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 9th to 11th October 2020,2,24,14,11,6,5,9,3,1,3,1,8,5,5,5,-,1,2,2,5,*,1,5,2,2,2,1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 9th to 11th October 2020,1 - Do not trust at all,5,2,3,2,2,2,-,-,*,-,2,3,-,1,-,-,-,-,2,*,-,-,2,1,-,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 9th to 11th October 2020,NET: Do not trust,30,16,14,8,7,12,3,1,4,1,10,8,5,6,-,1,2,2,6,1,1,5,5,3,2,1,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 9th to 11th October 2020,Mean,3.27,3.34,3.17,3.31,3.23,3.15,3.41,3.38,3.02,3.29,3.32,3.09,3.49,3.3,3.61,2.98,3.02,3.46,2.94,3.45,3.12,2.96,3.59,3.22,3.25,2.57,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 75,Q5. Trust in the sources for information/news about Coronavirus used in last week: YouTube,ONLINE Fieldwork: 9th to 11th October 2020,Standard deviation Standard error,0.89,0.84,0.96,1,0.94,1.11,0.69,0.7,0.77,0.64,0.95,0.76,0.92,0.91,0.71,0.84,0.51,1.1,1.04,0.98,0.67,0.68,1.02,0.87,0.66,-,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
