table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 7th to 9th August 2020,NET: Do not trust,40,15,25,9,9,6,6,5,4,9,11,9,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 7th to 9th August 2020,Mean,3.62,3.66,3.59,3.43,3.4,3.51,3.66,3.59,3.62,3.8,3.58,3.67,3.57,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 85,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 7th to 9th August 2020,Standard deviation Standard error,0.88,0.9,0.87,0.92,0.94,0.89,0.87,0.83,0.8,0.92,0.82,0.92,0.9,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,584,253,331,97,83,96,96,92,78,125,180,161,95,148,51,24,57,50,56,47,30,54,71,67,51,26,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,605,263,342,107*,89*,109*,95*,97*,79*,118,177,164,116*,148,49*,26**,61*,59*,53*,46*,29**,58*,71*,74*,51*,27**,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 9th to 11th October 2020,NET: Trust,349,156,193,52,40,46,57,64,45,86,98,88,72,91,29,18,45,30,24,22,12,33,46,48,26,16,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 9th to 11th October 2020,5 - Trust completely,117,55,62,17,8,18,18,21,14,30,36,25,24,32,14,4,12,8,7,6,4,15,20,15,9,3,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 9th to 11th October 2020,4,232,101,131,35,32,28,38,43,31,56,62,63,49,59,15,13,33,22,17,16,8,18,26,33,17,13,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 9th to 11th October 2020,3,203,84,119,42,37,44,30,26,31,30,61,63,31,47,13,7,10,27,26,17,15,19,20,21,19,8,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 9th to 11th October 2020,2,47,21,27,11,10,15,9,7,3,3,17,10,13,8,7,-,6,2,2,7,2,6,5,5,4,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 9th to 11th October 2020,1 - Do not trust at all,6,3,3,2,2,3,-,1,-,-,1,3,-,2,-,1,-,1,1,-,-,-,-,-,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 9th to 11th October 2020,NET: Do not trust,53,24,30,13,12,18,9,8,3,3,18,13,13,10,7,1,6,3,2,7,2,6,5,5,6,2,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 9th to 11th October 2020,Mean,3.67,3.7,3.65,3.5,3.39,3.39,3.7,3.78,3.7,3.95,3.66,3.59,3.72,3.74,3.72,3.77,3.83,3.58,3.52,3.46,3.49,3.71,3.85,3.78,3.54,3.57,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 86,Q5. Trust in the sources for information/news about Coronavirus used in last week: Family and friends directly,ONLINE Fieldwork: 9th to 11th October 2020,Standard deviation Standard error,0.91,0.92,0.89,0.94,0.88,1.01,0.88,0.89,0.8,0.77,0.93,0.88,0.91,0.91,1.04,0.92,0.85,0.82,0.82,0.93,0.84,0.96,0.92,0.84,1,0.91,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
