table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 61,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 24th to 26th April 2020,NET: Do not trust,4,4,-,2,2,1,-,-,-,*,-,2,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 61,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 24th to 26th April 2020,Mean,3.47,3.01,4.07,3.43,3.21,3,4.71,-,3.35,3.5,4.3,3.5,3.14,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 61,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 24th to 26th April 2020,Standard deviation Standard error,1.09,1.04,0.88,1.17,1.34,0.99,0.59,-,0.58,1.61,0.57,1.49,0.88,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 11th April 2021,Unweighted base,20,11,9,6,6,9,1,-,1,3,10,3,2,5,-,1,3,2,2,-,1,1,6,4,-,-,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,21**,12**,8**,5**,5**,8**,1**,-**,1**,4**,10**,4**,2**,5**,-**,1**,2**,2**,1**,-**,***,1**,6**,6**,-**,-**,20**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 11th April 2021,NET: Trust,13,7,5,3,3,5,1,-,1,2,6,*,2,4,-,1,2,1,1,-,*,1,3,2,-,-,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 11th April 2021,5 - Trust completely,7,4,3,2,2,3,-,-,1,1,4,-,1,2,-,-,2,-,-,-,-,1,3,1,-,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 11th April 2021,4,5,3,2,1,1,2,1,-,-,1,2,*,1,2,-,1,1,1,1,-,*,-,-,1,-,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 11th April 2021,3,8,5,3,3,3,3,-,-,-,2,3,4,-,1,-,-,-,1,-,-,-,-,3,4,-,-,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 11th April 2021,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 11th April 2021,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 11th April 2021,NET: Do not trust,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 11th April 2021,Mean,3.98,3.92,4.06,3.84,3.84,4.01,4,-,5,3.77,4.08,3.09,4.56,4.26,-,4,4.74,3.31,4,-,4,5,4.07,3.6,-,-,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 11th April 2021,Standard deviation Standard error,0.88,0.88,0.93,0.99,0.99,0.92,-,-,-,0.96,0.93,0.33,0.66,0.8,-,-,0.57,0.65,-,-,-,-,1.1,0.89,-,-,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,22,13,9,7,7,5,6,2,2,-,14,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,23**,13**,10**,11**,11**,5**,4**,2**,2**,-**,16**,4**,1**,3**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 7th June 2020,NET: Trust,13,8,4,6,6,3,2,-,2,-,8,3,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 7th June 2020,5 - Trust completely,2,1,1,-,-,1,1,-,1,-,1,1,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 7th June 2020,4,11,8,3,6,6,2,1,-,1,-,7,1,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 7th June 2020,3,10,4,5,5,5,1,2,2,-,-,8,1,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 7th June 2020,2,1,-,1,-,-,1,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 7th June 2020,1 - Do not trust at all,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 7th June 2020,NET: Do not trust,1,-,1,-,-,1,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 7th June 2020,Mean,3.58,3.71,3.42,3.57,3.57,3.47,3.67,3,4.43,-,3.56,4.05,3,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 5th to 7th June 2020,Standard deviation Standard error,0.74,0.59,0.9,0.52,0.52,1.13,0.84,0,-,-,0.6,0.92,-,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 14th March 2021,Unweighted base,20,12,8,10,10,5,3,1,1,-,9,6,5,-,1,2,2,2,2,1,1,-,6,1,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,21**,13**,8**,10**,10**,7**,3**,1**,1**,-**,9**,6**,6**,-**,2**,3**,2**,2**,2**,1**,2**,-**,4**,1**,1**,1**,17**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 14th March 2021,NET: Trust,13,8,5,5,5,3,3,-,1,-,7,3,3,-,2,3,2,1,1,1,-,-,2,1,-,-,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 14th March 2021,5 - Trust completely,2,1,1,1,1,-,1,-,-,-,1,*,1,-,-,-,-,1,-,-,-,-,1,-,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 14th March 2021,4,11,6,4,5,5,3,2,-,1,-,6,2,2,-,2,3,2,-,1,1,-,-,1,1,-,-,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 14th March 2021,3,4,2,2,3,3,-,-,1,-,-,1,2,1,-,-,-,-,1,-,-,-,-,1,-,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 14th March 2021,2,1,-,1,1,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 14th March 2021,1 - Do not trust at all,3,3,-,-,-,3,-,-,-,-,-,2,1,-,-,-,-,-,1,-,2,-,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 14th March 2021,NET: Do not trust,4,3,1,1,1,3,-,-,-,-,1,2,1,-,-,-,-,-,1,-,2,-,1,-,-,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 14th March 2021,Mean,3.36,3.19,3.63,3.56,3.56,2.51,4.46,3,4,-,3.76,2.95,3.19,-,4,4,4,3.85,2.12,4,1,-,3.68,4,3,3,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 14th March 2021,Standard deviation Standard error,1.24,1.44,0.87,0.81,0.81,1.63,0.61,-,-,-,0.8,1.48,1.54,-,-,0,0,-,1.91,-,-,-,1.26,-,-,-,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 1st to 3rd May 2020,Unweighted base,23,13,10,6,6,9,1,3,-,4,14,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 1st to 3rd May 2020,Weighted base,23**,13**,10**,8**,8**,8**,1**,2**,-**,3**,13**,4**,3**,2**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 1st to 3rd May 2020,NET: Trust,12,7,5,3,3,4,-,2,-,2,7,3,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 1st to 3rd May 2020,5 - Trust completely,2,1,1,1,1,-,-,1,-,1,1,2,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 1st to 3rd May 2020,4,10,6,4,3,3,4,-,2,-,1,6,1,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 1st to 3rd May 2020,3,5,2,3,2,2,3,1,-,-,-,4,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 1st to 3rd May 2020,2,5,3,2,3,3,2,-,-,-,-,1,2,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 1st to 3rd May 2020,1 - Do not trust at all,1,1,-,-,-,-,-,-,-,1,1,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 1st to 3rd May 2020,NET: Do not trust,6,4,2,3,3,2,-,-,-,1,2,2,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 1st to 3rd May 2020,Mean,3.32,3.25,3.42,3.15,3.15,3.27,3,4.26,-,3.25,3.37,3.48,3.72,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 63,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 1st to 3rd May 2020,Standard deviation Standard error,1.08,1.22,0.91,1.07,1.07,0.83,-,0.57,-,1.99,1.02,1.52,0.54,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 6th to 8th November 2020,Unweighted base,20,10,10,6,6,7,3,-,2,2,7,5,3,5,-,3,2,1,1,-,-,3,8,2,-,-,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 6th to 8th November 2020,Weighted base,22**,9**,13**,8**,8**,8**,3**,-**,1**,2**,6**,5**,4**,7**,-**,4**,2**,2**,1**,-**,-**,3**,9**,2**,-**,-**,22**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 6th to 8th November 2020,NET: Trust,7,5,3,1,1,4,1,-,1,-,3,1,1,2,-,-,2,2,1,-,-,-,2,2,-,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 6th to 8th November 2020,5 - Trust completely,4,2,3,1,1,3,1,-,-,-,2,1,-,2,-,-,1,2,1,-,-,-,1,-,-,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 6th to 8th November 2020,4,3,3,-,-,-,1,1,-,1,-,1,-,1,1,-,-,1,-,-,-,-,-,1,2,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 6th to 8th November 2020,3,6,3,3,1,1,2,1,-,-,2,2,3,-,1,-,2,-,-,-,-,-,1,3,-,-,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 6th to 8th November 2020,2,7,1,6,5,5,2,-,-,*,-,*,-,3,3,-,-,-,-,-,-,-,3,4,-,-,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 6th to 8th November 2020,1 - Do not trust at all,1,-,1,1,1,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 6th to 8th November 2020,NET: Do not trust,8,1,7,6,6,2,-,-,*,-,*,1,3,3,-,1,-,-,-,-,-,3,4,-,-,-,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 6th to 8th November 2020,Mean,3.09,3.59,2.74,2.29,2.29,3.65,3.8,-,3.29,3,3.79,2.85,2.44,3.07,-,2.25,4.54,5,5,-,-,2.17,2.83,4,-,-,3.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 79,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 6th to 8th November 2020,Standard deviation Standard error,1.25,0.98,1.34,1.22,1.22,1.22,1.05,-,-,*,1.08,1.49,0.96,1.31,-,1.14,-,-,-,-,-,0.45,1.02,-,-,-,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 15th June 2020,Unweighted base,21,12,9,8,8,2,7,-,1,3,11,6,4,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 15th June 2020,Weighted base,24**,16**,8**,10**,10**,1**,9**,-**,1**,3**,12**,6**,7**,-**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 15th June 2020,NET: Trust,15,12,2,6,6,1,6,-,-,1,6,3,5,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 15th June 2020,5 - Trust completely,4,4,-,2,2,-,2,-,-,-,4,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 15th June 2020,4,11,8,2,4,4,1,5,-,-,1,2,3,5,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 15th June 2020,3,7,2,4,3,3,-,1,-,1,1,3,2,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 15th June 2020,2,2,1,1,1,1,-,1,-,-,-,2,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 15th June 2020,1 - Do not trust at all,1,1,-,-,-,1,-,-,-,-,-,1,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 15th June 2020,NET: Do not trust,3,2,1,1,1,1,1,-,-,-,2,1,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 15th June 2020,Mean,3.6,3.83,3.12,3.69,3.69,2.24,3.82,-,3,3.54,3.67,3.26,3.78,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 12th to 15th June 2020,Standard deviation Standard error,0.99,1.04,0.72,1.01,1.01,-,0.9,-,-,0.64,1.18,1.09,0.45,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 4th to 6th June 2021,Unweighted base,20,13,7,6,6,6,5,3,-,-,8,8,-,4,2,1,2,1,3,-,-,1,6,3,-,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,22**,14**,8**,7**,7**,7**,6**,2**,-**,-**,8**,8**,-**,6**,2**,1**,2**,1**,2**,-**,-**,1**,7**,3**,-**,1**,19**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 4th to 6th June 2021,NET: Trust,11,9,2,3,3,3,4,2,-,-,5,2,-,5,1,1,1,-,1,-,-,1,6,1,-,-,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 4th to 6th June 2021,5 - Trust completely,5,3,1,2,2,3,-,-,-,-,1,1,-,3,-,-,1,-,-,-,-,1,3,-,-,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 4th to 6th June 2021,4,6,5,1,1,1,-,4,2,-,-,4,1,-,1,1,1,-,-,1,-,-,-,3,1,-,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 4th to 6th June 2021,3,6,3,2,1,1,4,1,*,-,-,3,3,-,-,-,-,2,1,2,-,-,-,1,*,-,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 80,Q5. Trust in the sources for information/news about Coronavirus used in last week: Apple iMessage,ONLINE Fieldwork: 4th to 6th June 2021,2,4,1,3,4,4,-,-,-,-,-,-,3,-,1,-,-,-,-,-,-,-,-,1,2,-,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
