table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 197,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,62,81,48,65,107,39,65,107,49,53,65,94,4,31,12,2,64,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 197,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,99*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81*,58*,74*,43*,59*,99*,37*,61*,99*,46*,45*,58*,85*,3**,31**,10**,1**,58*,18**,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 197,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,22,24,14,17,31,14,19,31,13,10,19,28,-,13,2,-,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 197,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,6,3,4,8,5,6,8,1,1,5,6,-,2,1,-,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 197,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,4,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,18,18,11,13,22,10,13,22,12,9,14,22,-,11,1,-,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 197,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,3,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,24,32,19,26,44,16,26,44,23,20,25,37,1,9,6,1,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 197,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,10,15,9,13,19,5,15,19,8,12,12,15,1,8,1,1,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 197,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,3,5,2,2,5,1,3,2,5,1,1,1,-,5,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 197,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,12,18,11,16,24,7,17,24,10,15,14,19,2,9,2,1,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 197,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,3.18,3.13,3.08,3.03,3.1,3.28,3.11,3.1,3.07,2.83,3.13,3.13,1.79,3.14,2.97,2.57,2.97,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 197,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.95,0.94,0.98,0.95,0.95,0.98,1.05,1,0.98,0.82,0.9,0.97,0.97,1.07,0.99,0.95,-,1.05,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 198,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,18,24,17,28,17,20,53,44,37,36,85,39,93,97,100,107,-,,,,,,,,,
Table 198,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,99*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22**,15**,23**,15**,26**,15**,18**,47*,41*,32*,33**,79*,35*,88*,90*,93*,99*,-**,,,,,,,,,
Table 198,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Trust,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,10,5,10,6,7,11,15,10,10,23,10,27,27,29,31,-,,,,,,,,,
Table 198,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,5 - Trust completely,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,4,1,3,3,6,3,4,7,3,6,8,8,8,-,,,,,,,,,
Table 198,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,4,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,7,3,6,4,4,7,9,7,7,17,7,21,20,21,22,-,,,,,,,,,
Table 198,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,3,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,7,10,7,12,8,10,23,15,15,11,34,17,40,41,41,44,-,,,,,,,,,
Table 198,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,3,3,2,*,2,9,8,5,10,18,5,16,18,18,19,-,,,,,,,,,
Table 198,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,1 - Do not trust at all,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,-,2,1,-,4,3,2,2,4,3,5,4,5,5,-,,,,,,,,,
Table 198,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,NET: Do not trust,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,3,3,3,4,1,2,13,12,7,12,22,8,21,22,23,24,-,,,,,,,,,
Table 198,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,Mean,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09,3.04,3.38,3.28,3.25,3.35,3.47,2.94,3.14,3.13,2.97,3.06,3.09,3.07,3.1,3.08,3.1,-,,,,,,,,,
Table 198,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 22nd to 24th May 2020,Standard deviation Standard error,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.1,0.99,0.94,1.1,0.93,0.89,0.99,1.17,1.03,1.12,0.99,1.03,0.97,0.97,0.99,0.98,-,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 3rd to 5th April 2020,Unweighted base,163,91,72,37,35,40,35,18,13,20,58,44,31,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 3rd to 5th April 2020,Weighted base,174,95*,79*,42*,39*,40*,40**,19**,13**,20**,73*,41*,31**,29**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 3rd to 5th April 2020,NET: Trust,46,25,21,5,5,16,8,7,4,5,14,9,16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 3rd to 5th April 2020,5 - Trust completely,7,3,4,3,3,1,-,1,1,1,1,2,5,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 3rd to 5th April 2020,4,38,21,17,3,3,15,8,6,4,4,13,8,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 3rd to 5th April 2020,3,80,50,30,18,16,14,24,6,6,12,35,19,7,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 3rd to 5th April 2020,2,41,14,27,16,14,10,6,5,2,2,21,11,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 3rd to 5th April 2020,1 - Do not trust at all,7,7,1,3,3,-,2,2,1,-,2,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 3rd to 5th April 2020,NET: Do not trust,48,21,28,19,18,10,8,7,3,2,23,13,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 3rd to 5th April 2020,Mean,2.98,3.01,2.96,2.68,2.69,3.18,2.95,2.98,3.13,3.24,2.86,2.92,3.33,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 52,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 3rd to 5th April 2020,Standard deviation Standard error,0.9,0.9,0.9,0.96,0.98,0.84,0.74,1.13,0.97,0.75,0.8,0.91,1.19,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 7th to 10th May 2020,Unweighted base,134,75,59,23,20,47,27,11,14,12,63,28,26,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 7th to 10th May 2020,Weighted base,146,79*,67*,26**,21**,50*,32**,14**,12**,12**,58*,32**,33**,23**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 7th to 10th May 2020,NET: Trust,47,26,21,8,8,18,6,7,2,5,13,8,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 7th to 10th May 2020,5 - Trust completely,13,4,9,-,-,6,2,3,1,1,3,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 7th to 10th May 2020,4,34,22,13,8,8,12,5,4,1,5,10,7,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 7th to 10th May 2020,3,62,38,25,11,8,19,19,4,6,4,33,11,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 7th to 10th May 2020,2,29,12,16,6,5,9,7,2,2,2,11,9,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 7th to 10th May 2020,1 - Do not trust at all,8,3,4,1,-,3,-,-,2,1,1,4,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 7th to 10th May 2020,NET: Do not trust,36,15,21,8,5,12,7,2,4,3,12,13,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 7th to 10th May 2020,Mean,3.11,3.15,3.07,2.96,3.12,3.17,3.03,3.6,2.8,3.19,3.05,2.77,3.15,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 60,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 7th to 10th May 2020,Standard deviation Standard error,0.99,0.89,1.11,0.87,0.8,1.07,0.77,1.07,1.22,1.08,0.79,1.05,1.02,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 24th to 26th April 2020,Unweighted base,100,50,50,18,17,30,19,10,16,7,25,42,10,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 24th to 26th April 2020,Weighted base,104*,54*,50*,18**,16**,29**,23**,11**,17**,6**,30**,37*,13**,24**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 24th to 26th April 2020,NET: Trust,38,20,17,6,6,9,11,3,7,1,14,10,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 24th to 26th April 2020,5 - Trust completely,8,5,2,2,2,2,1,-,3,-,3,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 24th to 26th April 2020,4,30,15,15,5,5,7,11,3,4,1,11,9,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 24th to 26th April 2020,3,33,17,16,3,1,11,4,6,8,1,6,15,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 24th to 26th April 2020,2,22,11,11,5,5,7,4,2,1,4,7,9,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 24th to 26th April 2020,1 - Do not trust at all,11,5,6,4,4,2,3,-,1,1,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 24th to 26th April 2020,NET: Do not trust,33,16,17,9,9,9,7,2,2,5,9,12,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 24th to 26th April 2020,Mean,3.01,3.07,2.94,2.75,2.73,2.99,3.12,3.12,3.4,2.24,3.17,2.88,3.13,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 24th to 26th April 2020,Standard deviation Standard error,1.11,1.13,1.1,1.37,1.44,1.08,1.14,0.7,1.04,0.92,1.2,0.96,1.27,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 11th April 2021,Unweighted base,122,75,47,30,30,35,23,17,11,6,42,32,25,23,5,7,10,10,8,10,4,6,34,19,5,4,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,131,81*,49*,30**,30**,40**,25**,20**,10**,6**,43*,39**,26**,22**,5**,8**,9**,12**,8**,10**,4**,8**,32**,25**,6**,3**,118*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 11th April 2021,NET: Trust,46,32,14,9,9,12,12,11,-,2,11,15,10,10,3,3,3,4,2,3,3,4,9,9,1,1,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 11th April 2021,5 - Trust completely,6,4,3,1,1,3,2,1,-,-,1,2,1,1,1,-,1,1,-,-,1,-,2,1,-,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 11th April 2021,4,40,28,12,9,9,9,10,10,-,2,9,12,9,9,2,3,3,3,2,3,3,4,7,8,1,1,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 11th April 2021,3,51,30,20,10,10,13,10,7,8,3,24,10,8,9,3,4,4,3,5,4,-,2,15,8,1,2,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 11th April 2021,2,21,12,9,10,10,7,1,-,1,1,5,8,5,3,-,-,2,1,1,3,-,2,5,5,-,-,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 11th April 2021,1 - Do not trust at all,13,7,6,1,1,7,2,2,1,-,4,6,3,-,-,1,-,3,-,-,1,-,2,2,3,-,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 11th April 2021,NET: Do not trust,34,19,15,11,11,15,3,2,2,1,9,14,8,3,-,1,2,4,1,3,1,2,8,7,3,-,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 11th April 2021,Mean,3.05,3.12,2.93,2.92,2.92,2.84,3.37,3.39,2.69,3.18,2.99,2.91,3.04,3.38,3.72,3.05,3.16,2.82,3.08,2.98,3.45,3.27,3.04,3.04,2.18,3.25,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 11th April 2021,Standard deviation Standard error,1.03,1.01,1.06,0.93,0.93,1.21,0.94,1.01,0.65,0.72,0.92,1.2,1.09,0.82,0.84,1.03,0.93,1.36,0.62,0.83,1.57,0.91,0.99,1.07,1.41,0.53,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,131,70,61,23,20,41,29,10,16,12,48,44,19,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,121,66*,55*,29**,26**,37*,23**,7**,14**,11**,41*,41*,18**,21**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 7th June 2020,NET: Trust,38,21,16,10,10,11,8,4,4,1,14,11,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 7th June 2020,5 - Trust completely,8,4,4,2,2,1,3,1,1,-,5,3,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 7th June 2020,4,30,17,12,8,8,10,5,3,4,1,9,8,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 7th June 2020,3,57,32,25,15,14,17,9,1,8,8,19,19,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 7th June 2020,2,25,11,13,4,2,9,6,2,1,3,8,11,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 7th June 2020,1 - Do not trust at all,1,1,1,-,-,-,1,-,1,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 7th June 2020,NET: Do not trust,26,12,14,4,2,9,7,2,2,3,8,11,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 7th June 2020,Mean,3.15,3.19,3.11,3.3,3.41,3.07,3.12,3.56,3.19,2.82,3.27,3.08,3.13,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 68,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 5th to 7th June 2020,Standard deviation Standard error,0.86,0.84,0.9,0.82,0.79,0.79,1.04,1.18,0.87,0.54,0.93,0.87,0.66,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 77,Q5. Trust in the sources for information/news about Coronavirus used in last week: WhatsApp,ONLINE Fieldwork: 12th to 14th March 2021,Unweighted base,131,63,68,31,30,45,20,23,7,5,46,39,26,20,6,7,11,10,11,4,4,7,41,22,7,1,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
