table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 15th to 17th January 2021,NET: Do not trust,195,82,113,29,29,49,32,31,24,30,46,68,36,45,18,10,23,19,15,12,13,19,14,23,16,12,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 15th to 17th January 2021,Mean,2.67,2.8,2.54,2.78,2.76,2.76,2.78,2.57,2.43,2.47,2.69,2.55,2.76,2.73,2.72,2.65,2.58,2.47,2.64,2.69,2.47,2.48,3.25,2.54,2.5,2.02,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 15th to 17th January 2021,Standard deviation Standard error,0.94,0.94,0.92,1.04,1.05,0.97,0.91,0.85,0.9,0.86,0.94,0.9,1.03,0.91,1.06,0.77,0.75,0.88,0.93,0.97,0.87,0.91,0.91,0.95,0.86,0.96,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,470,199,271,70,68,100,98,84,51,67,133,129,82,126,37,18,47,29,48,31,27,44,70,71,40,8,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,488,223,265,75*,72*,113*,99*,88*,47*,66*,131,124,107*,125*,39*,17**,56*,36**,48*,32**,22**,51*,61*,74*,44*,8**,419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 12th to 14th February 2021,NET: Trust,104,49,55,19,19,27,23,21,6,8,22,25,24,33,12,2,11,15,10,5,2,13,25,4,3,-,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 12th to 14th February 2021,5 - Trust completely,31,19,12,2,2,16,7,6,-,1,8,10,5,9,*,2,6,5,5,2,-,1,8,2,-,-,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 12th to 14th February 2021,4,73,30,43,17,17,11,16,15,6,8,14,15,19,25,12,-,5,10,5,4,2,12,17,2,3,-,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 12th to 14th February 2021,3,183,90,93,25,23,38,39,31,20,30,50,47,38,47,15,4,26,11,16,11,12,16,14,39,16,2,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 12th to 14th February 2021,2,147,65,83,23,22,33,29,30,16,17,46,40,32,29,9,8,15,9,18,11,7,9,21,22,16,3,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 12th to 14th February 2021,1 - Do not trust at all,54,20,35,7,7,16,8,7,5,12,13,12,14,16,3,3,4,-,4,5,1,12,2,10,9,2,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 12th to 14th February 2021,NET: Do not trust,202,84,117,31,29,48,38,36,20,28,59,52,46,45,12,10,19,9,22,15,8,21,23,32,25,6,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 12th to 14th February 2021,Mean,2.75,2.84,2.68,2.77,2.78,2.81,2.83,2.82,2.59,2.53,2.69,2.76,2.71,2.84,2.93,2.46,2.88,3.32,2.76,2.59,2.73,2.62,3.14,2.52,2.33,1.99,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 72,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 12th to 14th February 2021,Standard deviation Standard error,1.05,1.05,1.04,1,1.02,1.22,1.03,1.03,0.85,0.94,1,1.04,1.04,1.09,0.96,1.19,1.03,1.02,1.09,1.07,0.7,1.16,1.12,0.85,0.89,0.82,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 70,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,415,175,240,47,47,84,95,86,52,51,108,100,99,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 70,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,399,171,229,55*,55*,86*,85*,78*,50*,44*,99*,97*,94*,109*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 70,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 7th to 9th August 2020,NET: Trust,52,28,24,5,5,13,12,14,5,3,12,7,14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 70,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 7th to 9th August 2020,5 - Trust completely,9,4,5,-,-,4,4,2,-,-,2,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 70,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 7th to 9th August 2020,4,43,24,19,5,5,9,8,12,5,3,11,6,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 70,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 7th to 9th August 2020,3,168,75,93,25,25,35,36,29,23,19,34,44,43,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 70,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 7th to 9th August 2020,2,139,53,86,21,21,28,28,28,16,17,41,35,30,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 70,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 7th to 9th August 2020,1 - Do not trust at all,40,15,25,4,4,9,9,8,6,4,11,11,6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 70,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 7th to 9th August 2020,NET: Do not trust,179,68,111,26,26,37,37,35,22,21,52,46,37,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 70,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 7th to 9th August 2020,Mean,2.6,2.7,2.54,2.54,2.54,2.65,2.64,2.66,2.54,2.5,2.5,2.49,2.76,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 70,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 7th to 9th August 2020,Standard deviation Standard error,0.89,0.9,0.88,0.77,0.77,0.96,0.96,0.94,0.82,0.77,0.9,0.81,0.94,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,502,230,272,64,60,128,93,91,56,70,149,131,90,132,49,29,61,49,41,38,26,37,64,55,35,18,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,500,235,266,67*,62*,137,82*,89*,52*,73*,137,128,105*,131,47*,29**,62*,52*,37*,33*,30**,40*,66*,55*,33*,16**,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 9th to 11th October 2020,NET: Trust,81,52,29,14,13,27,16,14,7,3,20,21,19,20,9,4,8,4,5,5,3,4,21,11,4,2,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 9th to 11th October 2020,5 - Trust completely,21,13,8,3,3,13,2,3,-,-,4,7,6,4,-,1,2,*,2,2,1,-,11,1,-,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 9th to 11th October 2020,4,60,39,22,11,10,14,14,11,7,3,16,15,14,16,9,3,7,4,3,3,2,4,11,10,4,1,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 9th to 11th October 2020,3,225,102,122,30,27,52,36,47,18,42,56,50,53,65,26,14,29,24,14,11,19,20,20,21,19,6,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 9th to 11th October 2020,2,140,57,83,19,19,34,20,24,23,21,43,36,24,36,7,7,18,14,16,12,7,13,16,19,6,5,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 9th to 11th October 2020,1 - Do not trust at all,55,24,31,4,4,24,10,5,5,7,17,20,8,10,5,3,6,10,3,5,2,3,8,4,3,3,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 9th to 11th October 2020,NET: Do not trust,195,81,114,23,23,57,31,28,27,28,60,56,32,46,12,10,24,23,19,17,9,15,24,23,10,8,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 9th to 11th October 2020,Mean,2.71,2.83,2.6,2.84,2.81,2.7,2.71,2.82,2.52,2.57,2.62,2.63,2.85,2.76,2.81,2.76,2.66,2.45,2.58,2.54,2.76,2.67,3.01,2.71,2.73,2.6,2.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 71,Q5. Trust in the sources for information/news about Coronavirus used in last week: Facebook,ONLINE Fieldwork: 9th to 11th October 2020,Standard deviation Standard error,0.96,1.01,0.9,0.92,0.94,1.16,0.97,0.84,0.84,0.72,0.96,1.05,0.93,0.87,0.87,0.94,0.9,0.91,0.93,1.05,0.82,0.76,1.24,0.92,0.82,1.15,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
