table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 24,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,36*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30**,17**,26**,11**,19**,36*,21**,26**,11**,11**,10**,19**,31**,1**,6**,6**,2**,20**,9**,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 24,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,I don't notice where the information is coming from,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-,1,-,*,1,-,1,-,-,-,1,1,-,-,1,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 25,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,Unweighted base,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,12,6,5,11,8,6,19,15,10,10,25,10,28,28,32,36,-,,,,,,,,,
Table 25,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,36*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10**,12**,7**,4**,10**,6**,6**,18**,15**,10**,11**,25**,11**,28**,28**,32**,36*,-**,,,,,,,,,
Table 25,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,5,4,10,5,6,14,9,7,6,15,5,17,16,18,21,-,,,,,,,,,
Table 25,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,Opinions from a person you know,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,11,5,3,9,3,5,11,7,5,7,13,8,11,13,15,18,-,,,,,,,,,
Table 25,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,-,1,4,1,2,8,4,3,2,10,6,9,9,9,12,-,,,,,,,,,
Table 25,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,Facts forwarded/ posted/ shared from a person you know,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,2,1,4,2,1,7,3,1,5,9,3,9,10,10,11,-,,,,,,,,,
Table 25,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,"Directly from official sources such as NHS, Government etc",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,1,2,1,-,4,4,4,5,5,4,5,5,6,8,-,,,,,,,,,
Table 25,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,2,2,4,2,4,2,1,1,2,2,5,4,5,6,-,,,,,,,,,
Table 25,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,Opinions from a person you don't know,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,-,1,1,-,2,4,1,2,2,2,3,4,4,5,-,,,,,,,,,
Table 25,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,Facts forwarded/ posted/ shared from a person you don't know,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,-,1,1,-,2,1,-,1,1,1,3,2,2,3,-,,,,,,,,,
Table 25,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,Weighted base,36*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10**,12**,7**,4**,10**,6**,6**,18**,15**,10**,11**,25**,11**,28**,28**,32**,36*,-**,,,,,,,,,
Table 25,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 22nd to 24th May 2020,I don't notice where the information is coming from,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,*,-,-,-,-,-,1,*,*,-,1,-,1,1,1,1,-,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 3rd to 5th April 2020,Unweighted base,59,26,33,37,27,12,7,2,-,1,19,18,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 3rd to 5th April 2020,Weighted base,65*,28**,37**,44*,31**,14**,6**,2**,-**,1**,23**,19**,12**,12**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 3rd to 5th April 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",30,15,15,19,13,9,2,1,-,-,12,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 3rd to 5th April 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",30,11,19,20,14,6,3,-,-,-,12,8,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 3rd to 5th April 2020,Opinions from a person you know,27,12,14,19,13,4,3,1,-,-,10,7,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 3rd to 5th April 2020,Facts forwarded/ posted/ shared from a person you know,25,11,13,15,8,4,3,1,-,1,5,10,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 3rd to 5th April 2020,"Directly from official sources such as NHS, Government etc",17,9,9,14,9,2,2,-,-,-,8,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 3rd to 5th April 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",13,8,4,8,7,2,2,-,-,-,8,2,3,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 3rd to 5th April 2020,Opinions from a person you don't know,9,5,4,4,2,4,1,-,-,-,3,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 3rd to 5th April 2020,Facts forwarded/ posted/ shared from a person you don't know,3,2,1,1,1,2,-,-,-,-,-,1,2,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 3rd to 5th April 2020,I don't notice where the information is coming from,6,3,3,3,3,3,-,-,-,-,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 7th to 10th May 2020,Unweighted base,36,17,19,28,24,6,2,-,-,-,18,9,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 7th to 10th May 2020,Weighted base,37*,19**,19**,28**,23**,7**,2**,-**,-**,-**,18**,9**,2**,9**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 7th to 10th May 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",21,11,10,17,15,2,2,-,-,-,12,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 7th to 10th May 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",16,8,9,12,10,3,1,-,-,-,7,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 7th to 10th May 2020,Opinions from a person you know,15,5,10,13,11,2,-,-,-,-,7,2,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 7th to 10th May 2020,Facts forwarded/ posted/ shared from a person you know,11,6,6,9,7,2,-,-,-,-,5,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 7th to 10th May 2020,"Directly from official sources such as NHS, Government etc",11,4,6,8,7,1,1,-,-,-,6,-,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 7th to 10th May 2020,Opinions from a person you don't know,7,6,1,4,4,2,1,-,-,-,4,-,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 7th to 10th May 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",6,4,2,1,1,4,1,-,-,-,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 7th to 10th May 2020,Facts forwarded/ posted/ shared from a person you don't know,5,3,2,4,4,1,-,-,-,-,4,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 7th to 10th May 2020,I don't notice where the information is coming from,2,1,1,1,1,1,-,-,-,-,1,1,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 24th to 26th April 2020,Unweighted base,40,18,22,22,17,9,7,1,1,-,14,9,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 24th to 26th April 2020,Weighted base,44*,22**,22**,23**,17**,11**,8**,1**,1**,-**,16**,9**,10**,9**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 24th to 26th April 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",23,10,12,12,9,6,3,1,-,-,12,5,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 24th to 26th April 2020,"Directly from official sources such as NHS, Government etc",13,6,7,8,5,*,4,-,1,-,6,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 24th to 26th April 2020,Opinions from a person you know,13,5,7,6,4,3,3,-,-,-,5,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 24th to 26th April 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",12,5,7,8,6,2,2,-,-,-,5,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 24th to 26th April 2020,Facts forwarded/ posted/ shared from a person you know,7,1,5,3,*,3,1,-,-,-,3,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 24th to 26th April 2020,Facts forwarded/ posted/ shared from a person you don't know,6,4,2,4,3,2,-,-,-,-,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 24th to 26th April 2020,Opinions from a person you don't know,3,2,1,2,2,1,-,-,-,-,-,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 24th to 26th April 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",2,1,1,*,*,*,-,1,-,-,2,*,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 24th to 26th April 2020,I don't notice where the information is coming from,12,7,5,7,5,3,2,-,-,-,2,1,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 11th April 2021,Unweighted base,54,25,29,25,22,20,5,4,-,-,16,17,11,10,2,1,6,7,7,4,2,2,10,8,5,-,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,66*,30**,37**,33**,29**,22**,7**,5**,-**,-**,19**,23**,15**,10**,3**,1**,6**,9**,10**,4**,3**,2**,9**,10**,9**,-**,61*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 11th April 2021,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",32,15,17,21,19,8,-,3,-,-,9,12,7,4,-,1,5,2,4,1,-,2,4,6,7,-,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 11th April 2021,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",25,8,17,16,16,6,1,2,-,-,9,8,3,5,-,-,4,3,3,2,1,2,5,3,2,-,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 11th April 2021,"Directly from official sources such as NHS, Government etc",23,11,12,9,7,11,1,2,-,-,6,5,6,5,-,-,2,5,7,1,1,*,3,1,3,-,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 11th April 2021,Opinions from a person you know,19,11,8,7,7,7,2,4,-,-,5,3,8,4,1,1,1,3,4,-,-,-,3,5,1,-,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 11th April 2021,Facts forwarded/ posted/ shared from a person you know,19,13,6,6,6,6,5,3,-,-,6,6,5,3,2,-,-,2,5,2,-,2,3,2,1,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 11th April 2021,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox, Infowars, Rebel Media etc",14,8,6,9,9,3,-,1,-,-,4,5,4,2,-,1,1,1,2,2,-,-,2,3,2,-,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 11th April 2021,Opinions from a person you don't know,11,8,3,2,2,4,2,4,-,-,3,-,4,4,-,1,-,2,3,-,-,-,3,2,1,-,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 11th April 2021,Facts forwarded/ posted/ shared from a person you don't know,7,7,*,2,1,2,2,2,-,-,2,1,1,2,-,-,-,2,-,-,-,-,1,3,1,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,66*,30**,37**,33**,29**,22**,7**,5**,-**,-**,19**,23**,15**,10**,3**,1**,6**,9**,10**,4**,3**,2**,9**,10**,9**,-**,61*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 11th April 2021,I don't notice where the information is coming from,3,1,1,1,1,1,1,-,-,-,-,2,-,1,-,-,-,1,1,1,-,-,-,-,-,-,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,50,24,26,31,23,11,4,2,2,-,20,12,6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,55*,27**,28**,37**,27**,12**,4**,1**,1**,-**,20**,13**,7**,14**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 7th June 2020,"Directly from traditional TV or press news sources such as the BBC, Telegraph, The Daily Mail, etc",29,14,15,21,17,4,3,1,1,-,15,6,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 7th June 2020,Opinions from a person you know,26,14,12,18,13,3,2,1,1,-,11,3,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 7th June 2020,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",24,11,14,19,13,5,1,-,-,-,11,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 7th June 2020,Facts forwarded/ posted/ shared from a person you know,17,7,10,10,9,5,-,1,1,-,6,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 7th June 2020,"Directly from official sources such as NHS, Government etc",16,11,4,8,7,4,3,-,1,-,7,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 7th June 2020,"Directly from 'Nonmainstream' news sources such as Russia Today, Breitbart, Swawkbox etc",10,6,4,4,4,4,2,-,-,-,3,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 7th June 2020,Opinions from a person you don't know,10,6,4,7,6,2,1,-,-,-,5,1,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 7th June 2020,Facts forwarded/ posted/ shared from a person you don't know,8,5,3,6,4,2,-,-,-,-,2,2,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 9,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 5th to 7th June 2020,I don't notice where the information is coming from,5,2,3,3,2,2,-,-,-,-,-,1,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 12th to 14th March 2021,Unweighted base,47,30,17,32,28,9,6,-,-,-,10,14,12,11,2,2,5,5,5,2,2,2,7,7,8,-,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,55*,35**,20**,40**,36**,10**,6**,-**,-**,-**,10**,20**,13**,12**,3**,4**,7**,7**,4**,2**,3**,3**,8**,6**,8**,-**,49*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 12th to 14th March 2021,Opinions from a person you know,27,17,10,22,19,4,1,-,-,-,6,7,6,8,1,3,3,2,1,1,1,1,7,4,3,-,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 12th to 14th March 2021,"Directly from online news providers like Buzzfeed, Huffington Post, Vice, etc.",15,10,5,10,10,2,3,-,-,-,1,8,6,-,3,-,6,3,1,-,-,-,2,-,1,-,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 12th to 14th March 2021,"Directly from official sources such as NHS, Government etc",14,8,6,9,7,4,1,-,-,-,2,5,3,4,1,1,-,4,1,-,2,-,2,1,3,-,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 10,Q4a. Types of news/information seen on social media and search engines in last week: Snapchat,ONLINE Fieldwork: 12th to 14th March 2021,Facts forwarded/ posted/ shared from a person you know,13,7,6,10,8,2,1,-,-,-,3,3,3,5,1,-,-,2,2,-,-,1,4,2,1,-,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
