table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 29,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 27th to 29th March 2020,Standard deviation Standard error,0.8,0.76,0.82,,,,,,,,0.82,0.81,0.77,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,0.85,0.81,0.73,0.82,0.76,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 4th to 6th December 2020,Unweighted base,568,278,290,48,41,74,67,109,97,173,140,164,108,156,25,30,70,45,49,42,20,63,77,84,43,20,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,268,219
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 4th to 6th December 2020,Weighted base,606,287,319,57*,46*,78*,72*,120*,98*,181,139,169,141*,157,27**,32**,81*,48*,53*,47*,18**,61*,75*,96*,52**,17**,544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17**,281,244
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 4th to 6th December 2020,NET: Trust,455,200,254,42,31,51,49,94,83,135,104,136,100,115,21,26,66,40,36,39,15,47,49,67,37,12,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,206,188
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 4th to 6th December 2020,5 - Trust completely,160,66,93,12,10,23,11,36,29,50,28,38,41,53,1,12,28,15,15,12,4,19,14,26,11,3,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,66,81
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 4th to 6th December 2020,4,295,134,161,30,21,29,38,58,54,85,75,98,59,63,21,14,38,25,21,27,11,28,34,41,26,9,254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,140,107
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 4th to 6th December 2020,3,127,68,58,13,13,19,18,24,13,39,31,29,31,36,4,6,10,5,15,6,3,9,25,25,13,5,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,62,46
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 4th to 6th December 2020,2,20,15,5,2,2,5,4,2,2,6,4,4,7,6,1,-,5,3,*,1,-,3,-,4,3,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,10,8
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 4th to 6th December 2020,1 - Do not trust at all,4,4,1,-,-,3,-,-,1,1,1,1,3,-,-,-,-,-,2,-,-,2,1,-,-,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,3,2
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 4th to 6th December 2020,NET: Do not trust,24,18,6,2,2,7,4,2,3,6,5,5,10,6,1,-,5,3,2,1,-,5,1,4,3,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,13,10
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 4th to 6th December 2020,Mean,3.97,3.85,4.07,3.91,3.85,3.82,3.79,4.06,4.09,3.99,3.91,4,3.91,4.04,3.78,4.18,4.1,4.09,3.89,4.06,4.08,3.97,3.82,3.94,3.87,3.81,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,3.91,4.05
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 4th to 6th December 2020,Standard deviation Standard error,0.82,0.88,0.75,0.76,0.82,1.03,0.77,0.75,0.78,0.81,0.76,0.73,0.95,0.84,0.56,0.75,0.83,0.8,0.95,0.72,0.65,0.98,0.78,0.83,0.8,0.74,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.79,0.82,0.85
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 19th to 21st June 2020,Unweighted base,577,291,286,54,47,67,72,83,117,184,151,157,105,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 19th to 21st June 2020,Weighted base,592,276,316,62*,54*,74*,70*,96*,114,176,142,161,131*,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 19th to 21st June 2020,NET: Trust,413,187,226,45,38,51,41,67,87,122,99,107,93,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 19th to 21st June 2020,5 - Trust completely,121,44,76,13,9,18,11,20,25,34,19,24,35,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 19th to 21st June 2020,4,292,143,149,32,30,33,30,47,63,88,80,83,58,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 19th to 21st June 2020,3,153,75,78,13,12,21,25,24,20,50,40,47,30,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 19th to 21st June 2020,2,23,11,11,4,4,1,4,4,7,3,3,6,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 19th to 21st June 2020,1 - Do not trust at all,3,2,1,-,-,1,-,1,-,1,-,-,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 19th to 21st June 2020,NET: Do not trust,26,13,13,4,4,2,4,5,7,4,3,6,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 19th to 21st June 2020,Mean,3.85,3.78,3.91,3.87,3.81,3.89,3.69,3.84,3.92,3.86,3.81,3.78,3.9,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 36,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 19th to 21st June 2020,Standard deviation Standard error,0.8,0.79,0.81,0.81,0.8,0.85,0.8,0.85,0.8,0.76,0.69,0.74,0.89,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 15th to 17th January 2021,Unweighted base,623,279,344,51,43,73,79,106,128,186,162,170,127,164,25,27,83,58,61,50,22,57,77,98,51,14,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 15th to 17th January 2021,Weighted base,642,301,341,60*,49*,81*,74*,108*,124,195,161,167,150,163,27**,25**,92*,61*,64*,50*,24**,58*,69*,104*,53*,14**,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 15th to 17th January 2021,NET: Trust,475,211,265,47,38,58,55,87,88,141,114,132,104,126,21,19,79,43,44,37,22,44,43,74,40,10,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 15th to 17th January 2021,5 - Trust completely,178,80,98,23,19,21,20,31,31,52,44,47,38,49,11,7,36,16,13,7,8,18,17,26,14,6,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 15th to 17th January 2021,4,297,131,166,23,19,37,35,56,56,89,69,84,66,77,10,12,43,27,31,30,14,26,26,48,26,4,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 15th to 17th January 2021,3,136,73,64,12,11,14,17,18,33,42,34,31,38,32,4,6,9,15,16,10,2,10,23,29,12,2,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 15th to 17th January 2021,2,24,14,10,1,1,6,2,3,3,9,10,3,7,5,2,-,4,3,4,1,-,4,4,1,1,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 15th to 17th January 2021,1 - Do not trust at all,6,3,3,-,-,2,1,1,-,3,3,2,1,1,-,1,-,-,1,1,-,1,-,1,-,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 15th to 17th January 2021,NET: Do not trust,30,18,12,1,1,8,2,4,3,12,13,4,8,5,2,1,4,3,4,3,-,5,4,1,1,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 15th to 17th January 2021,Mean,3.96,3.9,4.02,4.16,4.13,3.87,3.98,4.04,3.94,3.91,3.88,4.04,3.89,4.03,4.14,3.95,4.21,3.91,3.81,3.8,4.25,3.95,3.81,3.94,3.99,3.95,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 15th to 17th January 2021,Standard deviation Standard error,0.85,0.89,0.81,0.81,0.83,0.97,0.81,0.79,0.78,0.89,0.95,0.79,0.85,0.8,0.92,0.9,0.78,0.85,0.87,0.82,0.6,0.96,0.87,0.78,0.78,1.28,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 12th to 14th February 2021,Unweighted base,590,278,312,54,51,61,78,113,104,180,162,168,103,157,31,30,65,49,56,48,24,61,81,83,44,18,517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 12th to 14th February 2021,Weighted base,599,290,308,64*,59*,67*,82*,118*,97*,170,154,150,142*,152,26**,29**,74*,48*,61*,43*,21**,71*,69*,85*,53*,19**,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 12th to 14th February 2021,NET: Trust,444,213,231,46,43,47,63,96,62,130,117,113,101,114,19,24,60,24,47,33,17,57,52,62,36,12,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 12th to 14th February 2021,5 - Trust completely,151,68,83,16,14,9,30,32,20,44,30,33,42,46,6,10,21,11,15,10,4,22,21,20,8,2,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 12th to 14th February 2021,4,293,145,148,30,29,38,33,64,42,86,87,80,58,68,13,14,39,13,32,23,13,35,30,42,28,10,258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 12th to 14th February 2021,3,135,65,69,18,16,19,16,15,29,37,31,34,34,35,7,2,14,19,11,7,2,13,16,20,16,7,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 12th to 14th February 2021,2,16,12,4,-,-,1,3,6,3,3,4,3,6,3,-,2,-,4,2,1,1,1,-,3,2,-,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 12th to 14th February 2021,1 - Do not trust at all,4,1,3,-,-,1,-,1,2,*,2,-,1,1,-,-,-,1,-,2,1,-,*,-,-,-,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 12th to 14th February 2021,NET: Do not trust,20,13,7,-,-,1,3,7,6,3,6,3,7,3,-,2,-,5,2,3,2,1,*,3,2,-,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 12th to 14th February 2021,Mean,3.95,3.92,3.99,3.97,3.96,3.8,4.1,4.02,3.76,4,3.89,3.95,3.95,4.03,3.98,4.16,4.11,3.6,3.98,3.86,3.92,4.09,4.06,3.94,3.78,3.75,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 12th to 14th February 2021,Standard deviation Standard error,0.8,0.8,0.8,0.73,0.72,0.71,0.84,0.82,0.9,0.75,0.79,0.73,0.89,0.8,0.73,0.82,0.68,0.99,0.77,0.98,0.87,0.74,0.77,0.78,0.75,0.67,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 7th to 9th August 2020,Unweighted base,517,239,278,34,30,53,78,99,90,163,138,136,112,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 7th to 9th August 2020,Weighted base,521,244,277,41*,36**,57*,70*,95*,92*,166,132,141,112*,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 7th to 9th August 2020,NET: Trust,379,157,222,32,28,34,52,68,64,129,98,100,82,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 7th to 9th August 2020,5 - Trust completely,128,50,78,10,8,14,19,24,23,39,29,34,25,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 7th to 9th August 2020,4,251,107,145,23,20,20,33,44,41,89,69,66,57,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 7th to 9th August 2020,3,121,73,48,8,8,19,15,23,24,32,28,34,27,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 7th to 9th August 2020,2,15,10,5,-,-,3,2,2,4,4,4,6,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 7th to 9th August 2020,1 - Do not trust at all,6,4,2,1,1,1,1,2,-,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 7th to 9th August 2020,NET: Do not trust,20,14,6,1,1,4,3,4,4,5,6,7,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 7th to 9th August 2020,Mean,3.92,3.78,4.05,3.98,3.91,3.75,3.94,3.91,3.91,3.98,3.91,3.9,3.93,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 38,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 7th to 9th August 2020,Standard deviation Standard error,0.83,0.88,0.76,0.81,0.82,0.96,0.86,0.85,0.82,0.76,0.82,0.84,0.78,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 9th to 11th October 2020,Unweighted base,604,277,327,45,38,53,84,119,102,201,150,147,125,182,29,32,73,52,73,53,15,61,66,79,53,18,542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 9th to 11th October 2020,Weighted base,626,291,335,58*,47*,62*,81*,131*,97*,197,149,150,147,180,28**,34**,73*,57*,71*,55*,17**,63*,68*,86*,51*,22**,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 9th to 11th October 2020,NET: Trust,423,191,232,40,31,35,56,86,66,140,85,114,102,122,15,22,58,30,47,32,14,41,49,65,31,17,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 9th to 11th October 2020,5 - Trust completely,132,52,80,10,7,15,19,25,15,48,27,33,26,46,7,6,15,16,10,12,3,16,16,12,11,8,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 9th to 11th October 2020,4,291,139,152,30,24,20,37,61,51,91,58,80,76,76,8,16,43,13,37,21,12,25,33,54,20,9,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 9th to 11th October 2020,3,168,79,88,16,14,25,21,36,26,44,52,29,38,49,12,10,12,24,17,19,2,15,16,19,16,5,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 9th to 11th October 2020,2,27,17,9,2,2,2,3,7,2,11,11,6,5,5,-,2,2,3,7,1,-,7,1,1,4,-,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 9th to 11th October 2020,1 - Do not trust at all,8,3,5,-,-,-,1,2,3,2,1,1,2,4,-,1,2,1,-,3,-,1,1,-,-,-,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 9th to 11th October 2020,NET: Do not trust,35,20,15,2,2,2,4,9,5,13,12,7,7,9,-,3,4,4,7,3,-,7,2,1,4,-,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 9th to 11th October 2020,Mean,3.82,3.76,3.87,3.83,3.79,3.78,3.87,3.76,3.75,3.88,3.66,3.93,3.81,3.87,3.81,3.67,3.91,3.72,3.71,3.68,4.03,3.78,3.93,3.88,3.76,4.14,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 39,Q5. Trust in the sources for information/news about Coronavirus used in last week: ITV,ONLINE Fieldwork: 9th to 11th October 2020,Standard deviation Standard error,0.86,0.85,0.86,0.75,0.75,0.85,0.87,0.88,0.85,0.88,0.88,0.8,0.82,0.9,0.83,0.96,0.83,0.99,0.82,0.99,0.57,0.99,0.81,0.64,0.89,0.78,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
