table,question,date,response,Total (a),Male (b),Female (c),16-24 (d),18-24 (e),25-34 (f),35-44 (g),45-54 (h),55-64 (i),65+ (j),AB (k),C1 (l),C2 (m),DE (n),Scotland (o),North East (p),North West (q),Yorkshire & Humberside (r),West Midlands (s),East Midlands (t),Wales (u),Eastern (v),London (w),South East (x),South West (y),Northern Ireland (z),NET: England (A),Public (A),Private (B),Opinion Influencer (C),Broadcasters (b),NonBBC broadcasters (c),BBC services (d),Newspapers (e),Officials (f),Social Media (g),YouTube (h),Facebook (i),WhatsApp (j),Closed groups (k),Other online news sources (l),Family/ friends/ local ppl (m),Traditional media (n),Nonmainstream media (o),BBC TV (p),BBC Online (q),Direct from Govt (r),Yes (s),No (t),Drink more water (b),Gargle salt water (c),Eat warm food/ drink (d),Put clothes in sun (e),Natural remedies (f),Drink more lemon juice (g),Inhale steam (h),Theories linking Coronavirus to 5G technology (i),What's true/ false (j),Avoid news (k),Mainstream media exaggerating (l),Positive sides of society (m),Confusion (n),Wash hands 20 secs (o),Outside for essentials (p),Social distancing (q),Yes (r),No (s),18-24 (d),25-34 (e),35-44 (f),45-54 (g),55-64 (h),65+ (i),Tier 1 (B),Tier 2 (C),Tier 3 (D)
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 24th to 26th April 2020,5 - Trust completely,39,22,17,6,6,6,5,8,12,3,8,12,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 24th to 26th April 2020,4,113,65,48,11,11,16,28,23,20,16,27,33,31,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 24th to 26th April 2020,3,69,28,41,6,4,10,13,17,11,13,15,24,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 24th to 26th April 2020,2,16,8,9,6,6,3,2,4,*,2,4,4,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 24th to 26th April 2020,1 - Do not trust at all,2,1,1,-,-,-,-,1,-,1,-,1,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 24th to 26th April 2020,NET: Do not trust,18,9,9,6,6,3,2,5,*,3,4,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 24th to 26th April 2020,Mean,3.72,3.8,3.62,3.62,3.64,3.69,3.74,3.63,4.01,3.56,3.7,3.68,3.66,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 45,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 24th to 26th April 2020,Standard deviation Standard error,0.85,0.83,0.85,1.05,1.06,0.85,0.69,0.9,0.75,0.84,0.81,0.86,0.88,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 11th April 2021,Unweighted base,263,143,120,23,18,39,48,59,51,43,76,63,63,61,22,9,25,19,18,20,19,29,40,28,28,6,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 11th April 2021,Weighted base,287,157,130*,26**,21**,41*,58*,73*,49*,40*,77*,69*,79*,62*,22**,9**,29**,23**,21**,22**,15**,33**,41*,35**,33**,4**,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 11th April 2021,NET: Trust,163,93,70,17,14,22,27,48,26,24,38,39,44,42,16,6,18,10,12,16,5,16,23,22,18,2,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 11th April 2021,5 - Trust completely,28,15,13,3,2,2,5,12,4,2,8,4,5,11,3,1,4,4,1,2,1,3,4,4,1,1,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 11th April 2021,4,135,78,57,14,12,20,22,35,22,21,30,35,39,31,13,5,15,7,11,14,5,13,18,18,17,2,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 11th April 2021,3,105,52,53,8,6,17,25,24,18,13,30,27,32,16,6,2,9,12,9,6,8,15,17,8,13,1,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 11th April 2021,2,17,11,6,1,1,1,6,-,5,4,9,4,3,2,-,1,2,1,1,-,1,1,1,5,2,-,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 11th April 2021,1 - Do not trust at all,1,1,*,-,-,*,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,*,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 11th April 2021,NET: Do not trust,18,11,7,1,1,2,6,1,5,4,9,4,3,3,-,1,2,1,1,-,1,2,1,5,2,-,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 11th April 2021,Mean,3.6,3.62,3.58,3.74,3.75,3.52,3.44,3.81,3.51,3.54,3.49,3.57,3.59,3.8,3.89,3.53,3.68,3.58,3.53,3.82,3.33,3.48,3.62,3.6,3.48,3.89,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 11th April 2021,Standard deviation Standard error,0.76,0.77,0.76,0.71,0.73,0.69,0.8,0.74,0.8,0.76,0.83,0.69,0.67,0.84,0.65,0.85,0.82,0.83,0.7,0.58,0.76,0.8,0.73,0.9,0.72,0.84,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 7th June 2020,Unweighted base,308,169,139,29,29,46,72,66,49,46,88,96,67,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 7th June 2020,Weighted base,300,171,129,38**,38**,49*,60*,57*,48*,49*,80*,92*,70*,59*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 7th June 2020,NET: Trust,162,92,70,23,23,26,29,27,33,23,40,42,43,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 7th June 2020,5 - Trust completely,32,21,11,4,4,4,8,4,10,3,6,9,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 7th June 2020,4,130,72,58,20,20,23,22,23,23,20,35,33,34,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 7th June 2020,3,114,64,51,10,10,18,27,24,12,23,37,38,23,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 7th June 2020,2,23,14,8,5,5,4,3,5,3,3,2,12,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 7th June 2020,1 - Do not trust at all,1,1,-,-,-,-,-,1,-,-,-,-,-,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 7th June 2020,NET: Do not trust,24,15,8,5,5,4,3,6,3,3,2,12,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 7th June 2020,Mean,3.57,3.57,3.56,3.58,3.58,3.54,3.56,3.43,3.84,3.47,3.55,3.43,3.71,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 5th to 7th June 2020,Standard deviation Standard error,0.79,0.83,0.74,0.84,0.84,0.75,0.79,0.82,0.82,0.72,0.68,0.84,0.77,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th March 2021,Unweighted base,275,161,114,16,14,40,48,55,60,56,80,66,72,57,20,9,26,18,30,26,13,26,40,33,18,16,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th March 2021,Weighted base,277,165,112*,20**,17**,43*,52*,56*,54*,52*,81*,69*,72*,55*,20**,10**,30**,18**,29**,24**,12**,25**,41*,33**,18**,15**,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th March 2021,NET: Trust,155,93,63,11,10,15,29,38,27,35,46,42,38,29,12,3,9,10,15,12,9,16,24,23,14,10,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th March 2021,5 - Trust completely,34,22,12,3,3,1,7,6,7,9,7,8,8,11,1,-,3,1,3,4,2,4,8,5,-,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th March 2021,4,122,71,51,8,7,14,22,32,20,27,40,34,30,18,11,3,6,9,12,8,7,12,16,18,14,6,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th March 2021,3,103,61,41,6,6,25,21,13,21,16,30,24,28,21,7,8,20,6,10,9,2,9,15,9,3,4,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th March 2021,2,17,10,8,2,1,3,1,3,6,1,4,3,6,3,1,-,1,1,4,4,-,1,2,1,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th March 2021,1 - Do not trust at all,1,1,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,*,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th March 2021,NET: Do not trust,18,11,8,2,1,3,1,4,6,1,4,3,6,5,1,-,1,2,4,4,-,1,2,1,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th March 2021,Mean,3.61,3.62,3.6,3.63,3.74,3.29,3.68,3.69,3.53,3.81,3.61,3.68,3.55,3.62,3.59,3.27,3.34,3.47,3.47,3.49,4.03,3.74,3.71,3.8,3.67,3.8,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 14th March 2021,Standard deviation Standard error,0.8,0.82,0.77,0.92,0.86,0.64,0.75,0.83,0.87,0.74,0.72,0.74,0.81,0.95,0.67,0.47,0.73,0.87,0.86,0.94,0.65,0.75,0.85,0.74,0.63,0.96,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 46,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 1st to 3rd May 2020,Unweighted base,292,155,137,21,20,44,49,73,44,61,96,78,45,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 46,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 1st to 3rd May 2020,Weighted base,305,166,139,22**,21**,59*,54*,70*,41*,60*,81*,76*,66*,83*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 46,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 1st to 3rd May 2020,NET: Trust,182,94,88,13,12,28,35,40,25,41,50,40,42,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 46,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 1st to 3rd May 2020,5 - Trust completely,26,14,12,2,1,2,3,10,5,5,5,9,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 46,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 1st to 3rd May 2020,4,156,80,76,11,11,26,32,30,20,36,45,31,37,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 46,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 1st to 3rd May 2020,3,105,57,48,7,7,27,18,26,13,14,25,31,24,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 46,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 1st to 3rd May 2020,2,15,12,3,2,2,4,-,4,2,4,5,5,-,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 46,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 1st to 3rd May 2020,1 - Do not trust at all,3,3,1,-,-,-,1,1,1,1,1,1,-,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 46,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 1st to 3rd May 2020,NET: Do not trust,18,15,3,2,2,4,1,4,3,5,5,6,-,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 46,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 1st to 3rd May 2020,Mean,3.61,3.55,3.69,3.56,3.52,3.44,3.69,3.63,3.62,3.69,3.61,3.55,3.72,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 46,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 1st to 3rd May 2020,Standard deviation Standard error,0.76,0.82,0.68,0.78,0.75,0.66,0.66,0.82,0.86,0.78,0.73,0.83,0.6,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 6th to 8th November 2020,Unweighted base,246,136,110,15,15,38,51,58,33,51,66,65,51,64,14,11,23,23,26,13,9,22,39,37,22,7,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 6th to 8th November 2020,Weighted base,250,143,106*,17**,17**,40*,51*,55*,34**,53*,58*,67*,54*,70*,13**,11**,25**,27**,30**,11**,8**,21**,33*,35*,26**,9**,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 6th to 8th November 2020,NET: Trust,125,64,61,4,4,20,22,37,16,25,28,34,31,32,10,6,11,12,13,7,4,12,18,15,11,4,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 6th to 8th November 2020,5 - Trust completely,30,15,15,2,2,11,4,8,3,2,7,10,9,4,1,2,4,1,5,2,-,3,5,3,2,2,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 6th to 8th November 2020,4,95,49,46,2,2,9,19,29,13,23,21,24,21,29,9,4,7,11,8,5,4,9,14,12,9,2,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 6th to 8th November 2020,3,96,60,36,7,7,14,21,14,13,27,28,25,19,24,2,3,12,12,12,4,3,5,13,17,8,5,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 6th to 8th November 2020,2,23,14,9,6,6,3,6,4,4,1,3,6,3,10,1,-,1,3,5,-,1,3,2,3,4,-,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 6th to 8th November 2020,1 - Do not trust at all,6,6,-,-,-,3,1,1,-,-,-,2,1,3,*,2,-,-,-,-,-,1,-,-,3,-,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 6th to 8th November 2020,NET: Do not trust,29,20,9,6,6,6,7,5,4,1,3,8,4,13,1,2,1,3,5,-,1,4,2,3,7,-,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 6th to 8th November 2020,Mean,3.48,3.37,3.63,3.03,3.03,3.56,3.33,3.69,3.46,3.5,3.53,3.52,3.64,3.28,3.73,3.35,3.6,3.37,3.41,3.83,3.32,3.53,3.64,3.43,3.18,3.62,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 6th to 8th November 2020,Standard deviation Standard error,0.9,0.94,0.83,1.02,1.02,1.18,0.89,0.88,0.85,0.62,0.77,0.96,0.91,0.93,0.9,1.42,0.84,0.71,0.95,0.78,0.78,1.03,0.8,0.76,1.13,0.81,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 15th June 2020,Unweighted base,280,148,132,30,29,33,57,63,47,50,86,66,53,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 15th June 2020,Weighted base,292,163,129,35**,33**,36**,62*,66*,46*,47*,88*,64*,65*,75*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 15th June 2020,NET: Trust,155,88,67,15,13,11,37,41,27,24,45,38,32,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 15th June 2020,5 - Trust completely,23,13,10,4,4,3,5,4,5,2,9,6,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 15th June 2020,4,131,75,57,11,10,8,32,36,23,22,36,32,28,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 15th June 2020,3,113,61,52,13,13,21,17,24,18,21,36,23,26,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 15th June 2020,2,15,9,6,4,4,3,6,1,1,-,4,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 15th June 2020,1 - Do not trust at all,9,5,3,2,2,2,3,-,-,2,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 15th June 2020,NET: Do not trust,24,15,10,7,7,5,9,1,1,2,8,3,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 15th June 2020,Mean,3.5,3.5,3.49,3.27,3.25,3.19,3.49,3.66,3.69,3.48,3.49,3.61,3.42,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 50,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 12th to 15th June 2020,Standard deviation Standard error,0.83,0.85,0.81,1.05,1.06,0.91,0.93,0.64,0.67,0.78,0.89,0.81,0.85,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th June 2021,Unweighted base,252,143,109,14,11,31,38,54,52,63,84,73,42,53,26,8,21,19,24,18,15,26,33,32,25,5,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Table 58,Q5. Trust in the sources for information/news about Coronavirus used in last week: Commercial Radio,ONLINE Fieldwork: 4th to 6th June 2021,Weighted base,256,149,107*,15**,11**,30**,36*,64*,46*,64*,77*,70*,53*,56*,25**,8**,23**,21**,27**,18**,14**,23**,30**,38**,23**,6**,212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
