date,confirmed,deaths,recovered,confirmed_diff,deaths_diff,recovered_diff,last_update,active,active_diff,fatality_rate,iso,name,province,lat,long,cities
2020-03-14,21157,1441,1966,3497,175,527,2020-03-14 20:13:16,17750,2795,0.0681,ITA,Italy,,41.8719,12.5674,[]
2020-03-15,24747,1809,2335,3590,368,369,2020-03-14 20:13:16,20603,2853,0.0731,ITA,Italy,,41.8719,12.5674,[]
2020-03-16,27980,2158,2749,3233,349,414,2020-03-16 17:33:03,23073,2470,0.0771,ITA,Italy,,41.8719,12.5674,[]
2020-03-17,31506,2503,2941,3526,345,192,2020-03-17 18:33:02,26062,2989,0.0794,ITA,Italy,,41.8719,12.5674,[]
2020-03-18,35713,2978,4025,4207,475,1084,2020-03-18 17:33:05,28710,2648,0.0834,ITA,Italy,,41.8719,12.5674,[]
2020-03-19,41035,3405,4440,5322,427,415,2020-03-19 17:43:03,33190,4480,0.083,ITA,Italy,,41.8719,12.5674,[]
2020-03-20,47021,4032,4440,5986,627,0,2020-03-20 17:43:03,38549,5359,0.0857,ITA,Italy,,41.8719,12.5674,[]
2020-03-21,53578,4825,6072,6557,793,1632,2020-03-21 17:43:03,42681,4132,0.0901,ITA,Italy,,41.8719,12.5674,[]
2020-03-22,59138,5476,7024,5560,651,952,2020-03-22 23:45:00,46638,3957,0.0926,ITA,Italy,,41.8719,12.5674,[]
2020-03-23,63927,6077,7432,4789,601,408,2020-03-23 23:19:21,50418,3780,0.0951,ITA,Italy,,41.8719,12.5674,[]
2020-03-24,69176,6820,8326,5249,743,894,2020-03-24 23:37:15,54030,3612,0.0986,ITA,Italy,,41.8719,12.5674,[]
2020-03-25,74386,7503,9362,5210,683,1036,2020-03-25 23:33:04,57521,3491,0.1009,ITA,Italy,,41.8719,12.5674,[]
2020-03-26,80589,8215,10361,6203,712,999,2020-03-26 23:48:18,62013,4492,0.1019,ITA,Italy,,41.8719,12.5674,[]
2020-03-27,86498,9134,10950,5909,919,589,2020-03-27 23:23:03,66414,4401,0.1056,ITA,Italy,,41.8719,12.5674,[]
2020-03-28,92472,10023,12384,5974,889,1434,2020-03-28 23:05:00,70065,3651,0.1084,ITA,Italy,,41.8719,12.5674,[]
