date,confirmed,deaths,recovered,confirmed_diff,deaths_diff,recovered_diff,last_update,active,active_diff,fatality_rate,iso,name,province,lat,long,cities
2020-09-07,28410,1212,3772,917,0,0,2020-09-08 04:28:25,23426,917,0.0427,ESP,Spain,Aragon,41.5976,-0.9057,[]
2020-09-07,3698,337,1063,200,2,0,2020-09-08 04:28:25,2298,198,0.0911,ESP,Spain,Asturias,43.3614,-5.8593,[]
2020-09-07,9501,245,1533,310,2,0,2020-09-08 04:28:25,7723,308,0.0258,ESP,Spain,Baleares,39.710358,2.995148,[]
2020-09-07,27842,1485,9970,1132,7,0,2020-09-08 04:28:25,16387,1125,0.0533,ESP,Spain,C. Valenciana,39.484,-0.7533,[]
2020-09-07,9184,185,1537,882,6,0,2020-09-08 04:28:25,7462,876,0.0201,ESP,Spain,Canarias,28.2916,-16.6291,[]
2020-09-07,4856,226,2287,295,1,0,2020-09-08 04:28:25,2343,294,0.0465,ESP,Spain,Cantabria,43.1828,-3.9878,[]
2020-09-07,26820,3051,6392,1083,3,0,2020-09-08 04:28:25,17377,1080,0.1138,ESP,Spain,Castilla - La Mancha,39.2796,-3.0977,[]
2020-09-07,31987,2863,8716,1456,7,0,2020-09-08 04:28:25,20408,1449,0.0895,ESP,Spain,Castilla y Leon,41.8357,-4.3976,[]
2020-09-07,118233,5769,26203,3246,8,0,2020-09-08 04:28:25,86261,3238,0.0488,ESP,Spain,Catalonia,41.5912,1.5209,[]
2020-09-07,335,5,163,27,0,0,2020-09-08 04:28:25,167,27,0.0149,ESP,Spain,Ceuta,35.8894,-5.3213,[]
2020-09-07,6031,533,2652,448,3,0,2020-09-08 04:28:25,2846,445,0.0884,ESP,Spain,Extremadura,39.4937,-6.0679,[]
2020-09-07,16050,660,9204,570,8,0,2020-09-08 04:28:25,6186,562,0.0411,ESP,Spain,Galicia,42.5751,-8.1339,[]
2020-09-07,6254,377,3107,217,3,0,2020-09-08 04:28:25,2770,214,0.0603,ESP,Spain,La Rioja,42.2871,2.5396,[]
2020-09-07,146341,8748,40736,9440,20,0,2020-09-08 04:28:25,96857,9420,0.0598,ESP,Spain,Madrid,40.4168,-3.7038,[]
2020-09-07,460,3,125,47,0,0,2020-09-08 04:28:25,332,47,0.0065,ESP,Spain,Melilla,35.2923,-2.9381,[]
2020-09-07,8575,160,2180,1558,3,0,2020-09-08 04:28:25,6235,1555,0.0187,ESP,Spain,Murcia,37.9922,-1.1307,[]
2020-09-07,11100,540,3905,553,4,0,2020-09-08 04:28:25,6655,549,0.0486,ESP,Spain,Navarra,42.6954,-1.6761,[]
2020-09-07,33789,1580,16160,1783,0,0,2020-09-08 04:28:25,16049,1783,0.0468,ESP,Spain,Pais Vasco,42.9896,-2.6189,[]
2020-09-07,0,0,0,0,0,0,2020-09-08 04:28:25,0,0,0.0,ESP,Spain,Unknown,,,[]
2020-09-08,37123,1545,10671,1040,8,0,2020-09-09 04:28:48,24907,1032,0.0416,ESP,Spain,Andalusia,37.5443,-4.7278,[]
2020-09-08,28625,1212,3772,215,0,0,2020-09-09 04:28:48,23641,215,0.0423,ESP,Spain,Aragon,41.5976,-0.9057,[]
2020-09-08,3714,338,1063,16,1,0,2020-09-09 04:28:48,2313,15,0.091,ESP,Spain,Asturias,43.3614,-5.8593,[]
2020-09-08,9809,249,1533,308,4,0,2020-09-09 04:28:48,8027,304,0.0254,ESP,Spain,Baleares,39.710358,2.995148,[]
2020-09-08,28513,1494,9970,671,9,0,2020-09-09 04:28:48,17049,662,0.0524,ESP,Spain,C. Valenciana,39.484,-0.7533,[]
2020-09-08,9380,187,1537,196,2,0,2020-09-09 04:28:48,7656,194,0.0199,ESP,Spain,Canarias,28.2916,-16.6291,[]
2020-09-08,4936,227,2287,80,1,0,2020-09-09 04:28:48,2422,79,0.046,ESP,Spain,Cantabria,43.1828,-3.9878,[]
2020-09-08,27360,3053,6392,540,2,0,2020-09-09 04:28:48,17915,538,0.1116,ESP,Spain,Castilla - La Mancha,39.2796,-3.0977,[]
2020-09-08,32573,2872,8716,586,9,0,2020-09-09 04:28:48,20985,577,0.0882,ESP,Spain,Castilla y Leon,41.8357,-4.3976,[]
2020-09-08,118974,5770,26203,741,1,0,2020-09-09 04:28:48,87001,740,0.0485,ESP,Spain,Catalonia,41.5912,1.5209,[]
2020-09-08,340,6,163,5,1,0,2020-09-09 04:28:48,171,4,0.0176,ESP,Spain,Ceuta,35.8894,-5.3213,[]
2020-09-08,6091,533,2652,60,0,0,2020-09-09 04:28:48,2906,60,0.0875,ESP,Spain,Extremadura,39.4937,-6.0679,[]
2020-09-08,16393,662,9204,343,2,0,2020-09-09 04:28:48,6527,341,0.0404,ESP,Spain,Galicia,42.5751,-8.1339,[]
2020-09-08,6352,379,3107,98,2,0,2020-09-09 04:28:48,2866,96,0.0597,ESP,Spain,La Rioja,42.2871,2.5396,[]
2020-09-08,149262,8780,40736,2921,32,0,2020-09-09 04:28:48,99746,2889,0.0588,ESP,Spain,Madrid,40.4168,-3.7038,[]
2020-09-08,473,3,125,13,0,0,2020-09-09 04:28:48,345,13,0.0063,ESP,Spain,Melilla,35.2923,-2.9381,[]
2020-09-08,9034,162,2180,459,2,0,2020-09-09 04:28:48,6692,457,0.0179,ESP,Spain,Murcia,37.9922,-1.1307,[]
2020-09-08,11386,540,3905,286,0,0,2020-09-09 04:28:48,6941,286,0.0474,ESP,Spain,Navarra,42.6954,-1.6761,[]
2020-09-08,34175,1582,16160,386,2,0,2020-09-09 04:28:48,16433,384,0.0463,ESP,Spain,Pais Vasco,42.9896,-2.6189,[]
2020-09-08,0,0,0,0,0,0,2020-09-09 04:28:48,0,0,0.0,ESP,Spain,Unknown,,,[]
2020-09-09,37909,1550,10671,786,5,0,2020-09-10 04:29:01,25688,781,0.0409,ESP,Spain,Andalusia,37.5443,-4.7278,[]
2020-09-09,28914,1212,3772,289,0,0,2020-09-10 04:29:01,23930,289,0.0419,ESP,Spain,Aragon,41.5976,-0.9057,[]
2020-09-09,3758,338,1063,44,0,0,2020-09-10 04:29:01,2357,44,0.0899,ESP,Spain,Asturias,43.3614,-5.8593,[]
2020-09-09,10135,250,1533,326,1,0,2020-09-10 04:29:01,8352,325,0.0247,ESP,Spain,Baleares,39.710358,2.995148,[]
2020-09-09,29253,1501,9970,740,7,0,2020-09-10 04:29:01,17782,733,0.0513,ESP,Spain,C. Valenciana,39.484,-0.7533,[]
2020-09-09,9602,189,1537,222,2,0,2020-09-10 04:29:01,7876,220,0.0197,ESP,Spain,Canarias,28.2916,-16.6291,[]
2020-09-09,5049,227,2287,113,0,0,2020-09-10 04:29:01,2535,113,0.045,ESP,Spain,Cantabria,43.1828,-3.9878,[]
2020-09-09,27807,3052,6392,447,-1,0,2020-09-10 04:29:01,18363,448,0.1098,ESP,Spain,Castilla - La Mancha,39.2796,-3.0977,[]
2020-09-09,32922,2873,8716,349,1,0,2020-09-10 04:29:01,21333,348,0.0873,ESP,Spain,Castilla y Leon,41.8357,-4.3976,[]
2020-09-09,119839,5773,26203,865,3,0,2020-09-10 04:29:01,87863,862,0.0482,ESP,Spain,Catalonia,41.5912,1.5209,[]
2020-09-09,362,6,163,22,0,0,2020-09-10 04:29:01,193,22,0.0166,ESP,Spain,Ceuta,35.8894,-5.3213,[]
2020-09-09,6246,538,2652,155,5,0,2020-09-10 04:29:01,3056,150,0.0861,ESP,Spain,Extremadura,39.4937,-6.0679,[]
2020-09-09,16659,663,9204,266,1,0,2020-09-10 04:29:01,6792,265,0.0398,ESP,Spain,Galicia,42.5751,-8.1339,[]
2020-09-09,6381,380,3107,29,1,0,2020-09-10 04:29:01,2894,28,0.0596,ESP,Spain,La Rioja,42.2871,2.5396,[]
2020-09-09,152185,8782,40736,2923,2,0,2020-09-10 04:29:01,102667,2921,0.0577,ESP,Spain,Madrid,40.4168,-3.7038,[]
2020-09-09,505,3,125,32,0,0,2020-09-10 04:29:01,377,32,0.0059,ESP,Spain,Melilla,35.2923,-2.9381,[]
2020-09-09,9419,164,2180,385,2,0,2020-09-10 04:29:01,7075,383,0.0174,ESP,Spain,Murcia,37.9922,-1.1307,[]
2020-09-09,11582,540,3905,196,0,0,2020-09-10 04:29:01,7137,196,0.0466,ESP,Spain,Navarra,42.6954,-1.6761,[]
2020-09-09,34852,1587,16160,677,5,0,2020-09-10 04:29:01,17105,672,0.0455,ESP,Spain,Pais Vasco,42.9896,-2.6189,[]
2020-09-09,0,0,0,0,0,0,2020-09-10 04:29:01,0,0,0.0,ESP,Spain,Unknown,,,[]
2020-09-10,38884,1566,10671,975,16,0,2020-09-11 04:46:23,26647,959,0.0403,ESP,Spain,Andalusia,37.5443,-4.7278,[]
2020-09-10,29288,1212,3772,374,0,0,2020-09-11 04:46:23,24304,374,0.0414,ESP,Spain,Aragon,41.5976,-0.9057,[]
2020-09-10,3781,338,1063,23,0,0,2020-09-11 04:46:23,2380,23,0.0894,ESP,Spain,Asturias,43.3614,-5.8593,[]
2020-09-10,10412,253,1533,277,3,0,2020-09-11 04:46:23,8626,274,0.0243,ESP,Spain,Baleares,39.710358,2.995148,[]
2020-09-10,29907,1501,9970,654,0,0,2020-09-11 04:46:23,18436,654,0.0502,ESP,Spain,C. Valenciana,39.484,-0.7533,[]
2020-09-10,9861,189,1537,259,0,0,2020-09-11 04:46:23,8135,259,0.0192,ESP,Spain,Canarias,28.2916,-16.6291,[]
2020-09-10,5221,227,2287,172,0,0,2020-09-11 04:46:23,2707,172,0.0435,ESP,Spain,Cantabria,43.1828,-3.9878,[]
2020-09-10,28433,3052,6392,626,0,0,2020-09-11 04:46:23,18989,626,0.1073,ESP,Spain,Castilla - La Mancha,39.2796,-3.0977,[]
2020-09-10,33514,2878,8716,592,5,0,2020-09-11 04:46:23,21920,587,0.0859,ESP,Spain,Castilla y Leon,41.8357,-4.3976,[]
2020-09-10,121054,5773,26203,1215,0,0,2020-09-11 04:46:23,89078,1215,0.0477,ESP,Spain,Catalonia,41.5912,1.5209,[]
2020-09-10,362,7,163,0,1,0,2020-09-11 04:46:23,192,-1,0.0193,ESP,Spain,Ceuta,35.8894,-5.3213,[]
2020-09-10,6421,538,2652,175,0,0,2020-09-11 04:46:23,3231,175,0.0838,ESP,Spain,Extremadura,39.4937,-6.0679,[]
2020-09-10,16937,670,9204,278,7,0,2020-09-11 04:46:23,7063,271,0.0396,ESP,Spain,Galicia,42.5751,-8.1339,[]
2020-09-10,6472,381,3107,91,1,0,2020-09-11 04:46:23,2984,90,0.0589,ESP,Spain,La Rioja,42.2871,2.5396,[]
2020-09-10,156026,8817,40736,3841,35,0,2020-09-11 04:46:23,106473,3806,0.0565,ESP,Spain,Madrid,40.4168,-3.7038,[]
2020-09-10,549,3,125,44,0,0,2020-09-11 04:46:23,421,44,0.0055,ESP,Spain,Melilla,35.2923,-2.9381,[]
2020-09-10,10026,167,2180,607,3,0,2020-09-11 04:46:23,7679,604,0.0167,ESP,Spain,Murcia,37.9922,-1.1307,[]
2020-09-10,11582,540,3905,0,0,0,2020-09-11 04:46:23,7137,0,0.0466,ESP,Spain,Navarra,42.6954,-1.6761,[]
2020-09-10,35413,1587,16160,561,0,0,2020-09-11 04:46:23,17666,561,0.0448,ESP,Spain,Pais Vasco,42.9896,-2.6189,[]
